"Time Interval","Day","Out Area","In Area","Capacity (MW)"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|CH","3700.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|ES","2750.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 06/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|CH","BZN|FR","1100.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|CH","3700.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|ES","2750.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 07/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|CH","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|ES","BZN|FR","2100.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|BE","600.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|CH","2763.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|ES","1900.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 08/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|IT-North","BZN|FR","1160.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|CH","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|ES","BZN|FR","2100.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|BE","600.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|CH","2763.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|ES","1900.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 09/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|CH","3200.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|ES","2750.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 10/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|CH","3200.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|ES","1700.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 11/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|DE-LU","BZN|FR","1500.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|CH","3200.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|ES","1700.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Tuesday 12/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|DE-LU","BZN|FR","1500.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|CH","3700.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|ES","1700.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Wednesday 13/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|DE-LU","BZN|FR","3000.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|CH","3700.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|ES","2750.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Thursday 14/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|CH","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|ES","BZN|FR","2100.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|CH","2763.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|ES","1900.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Friday 15/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|IT-North","BZN|FR","1160.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|CH","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|ES","BZN|FR","2100.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|DE-LU","1500.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|CH","2763.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|ES","1900.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Saturday 16/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|DE-LU","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|ES","BZN|FR","2200.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|CH","3200.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|ES","2500.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|GB","2000.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|FR","BZN|GB(IFA2)","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|GB","BZN|FR","2000.0"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Sunday 17/02/2019","BZN|GB(IFA2)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|IT-North","BZN|FR","995.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|GB(IFA)","BZN|FR","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|BE","BZN|FR","600.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|CH","BZN|FR","1800.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|ES","BZN|FR","2300.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|IT-North","2995.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|GB(IFA)","n/e"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|BE","1800.0"
"01/01/2019 - 01/01/2020","Monday 18/02/2019","BZN|FR","BZN|CH","3200.0"
