"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2018 00:00:00 - 02/01/2018 01:00:00","BZN|ES","Without Sequence","14.43","",""
"02/01/2018 01:00:00 - 02/01/2018 02:00:00","BZN|ES","Without Sequence","10.26","",""
"02/01/2018 02:00:00 - 02/01/2018 03:00:00","BZN|ES","Without Sequence","7.48","",""
"02/01/2018 03:00:00 - 02/01/2018 04:00:00","BZN|ES","Without Sequence","4.52","",""
"02/01/2018 04:00:00 - 02/01/2018 05:00:00","BZN|ES","Without Sequence","4.24","",""
"02/01/2018 05:00:00 - 02/01/2018 06:00:00","BZN|ES","Without Sequence","8.36","",""
"02/01/2018 06:00:00 - 02/01/2018 07:00:00","BZN|ES","Without Sequence","22.58","",""
"02/01/2018 07:00:00 - 02/01/2018 08:00:00","BZN|ES","Without Sequence","41.92","",""
"02/01/2018 08:00:00 - 02/01/2018 09:00:00","BZN|ES","Without Sequence","47.95","",""
"02/01/2018 09:00:00 - 02/01/2018 10:00:00","BZN|ES","Without Sequence","49.90","",""
"02/01/2018 10:00:00 - 02/01/2018 11:00:00","BZN|ES","Without Sequence","50.50","",""
"02/01/2018 11:00:00 - 02/01/2018 12:00:00","BZN|ES","Without Sequence","49.70","",""
"02/01/2018 12:00:00 - 02/01/2018 13:00:00","BZN|ES","Without Sequence","48.16","",""
"02/01/2018 13:00:00 - 02/01/2018 14:00:00","BZN|ES","Without Sequence","48.02","",""
"02/01/2018 14:00:00 - 02/01/2018 15:00:00","BZN|ES","Without Sequence","47.64","",""
"02/01/2018 15:00:00 - 02/01/2018 16:00:00","BZN|ES","Without Sequence","46.38","",""
"02/01/2018 16:00:00 - 02/01/2018 17:00:00","BZN|ES","Without Sequence","46.40","",""
"02/01/2018 17:00:00 - 02/01/2018 18:00:00","BZN|ES","Without Sequence","49.71","",""
"02/01/2018 18:00:00 - 02/01/2018 19:00:00","BZN|ES","Without Sequence","52.25","",""
"02/01/2018 19:00:00 - 02/01/2018 20:00:00","BZN|ES","Without Sequence","53.47","",""
"02/01/2018 20:00:00 - 02/01/2018 21:00:00","BZN|ES","Without Sequence","55.54","",""
"02/01/2018 21:00:00 - 02/01/2018 22:00:00","BZN|ES","Without Sequence","55.02","",""
"02/01/2018 22:00:00 - 02/01/2018 23:00:00","BZN|ES","Without Sequence","50.50","",""
"02/01/2018 23:00:00 - 03/01/2018 00:00:00","BZN|ES","Without Sequence","39.63","",""
"03/01/2018 00:00:00 - 03/01/2018 01:00:00","BZN|ES","Without Sequence","12.14","",""
"03/01/2018 01:00:00 - 03/01/2018 02:00:00","BZN|ES","Without Sequence","5.48","",""
"03/01/2018 02:00:00 - 03/01/2018 03:00:00","BZN|ES","Without Sequence","5.00","",""
"03/01/2018 03:00:00 - 03/01/2018 04:00:00","BZN|ES","Without Sequence","2.30","",""
"03/01/2018 04:00:00 - 03/01/2018 05:00:00","BZN|ES","Without Sequence","2.30","",""
"03/01/2018 05:00:00 - 03/01/2018 06:00:00","BZN|ES","Without Sequence","5.00","",""
"03/01/2018 06:00:00 - 03/01/2018 07:00:00","BZN|ES","Without Sequence","12.25","",""
"03/01/2018 07:00:00 - 03/01/2018 08:00:00","BZN|ES","Without Sequence","41.69","",""
"03/01/2018 08:00:00 - 03/01/2018 09:00:00","BZN|ES","Without Sequence","51.76","",""
"03/01/2018 09:00:00 - 03/01/2018 10:00:00","BZN|ES","Without Sequence","53.90","",""
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|ES","Without Sequence","54.45","",""
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|ES","Without Sequence","53.42","",""
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|ES","Without Sequence","52.26","",""
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|ES","Without Sequence","52.00","",""
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|ES","Without Sequence","50.76","",""
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|ES","Without Sequence","49.96","",""
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|ES","Without Sequence","49.48","",""
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|ES","Without Sequence","51.00","",""
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|ES","Without Sequence","53.05","",""
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|ES","Without Sequence","53.47","",""
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|ES","Without Sequence","53.90","",""
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|ES","Without Sequence","53.42","",""
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|ES","Without Sequence","51.01","",""
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|ES","Without Sequence","40.75","",""
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|ES","Without Sequence","30.00","",""
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|ES","Without Sequence","7.04","",""
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|ES","Without Sequence","4.00","",""
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|ES","Without Sequence","2.63","",""
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|ES","Without Sequence","4.99","",""
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|ES","Without Sequence","11.08","",""
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|ES","Without Sequence","22.34","",""
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|ES","Without Sequence","34.17","",""
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|ES","Without Sequence","47.23","",""
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|ES","Without Sequence","49.14","",""
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|ES","Without Sequence","49.63","",""
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|ES","Without Sequence","48.86","",""
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|ES","Without Sequence","48.36","",""
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|ES","Without Sequence","48.19","",""
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|ES","Without Sequence","45.58","",""
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|ES","Without Sequence","44.19","",""
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|ES","Without Sequence","44.19","",""
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|ES","Without Sequence","50.08","",""
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|ES","Without Sequence","49.96","",""
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|ES","Without Sequence","49.14","",""
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|ES","Without Sequence","49.36","",""
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|ES","Without Sequence","48.97","",""
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|ES","Without Sequence","48.11","",""
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|ES","Without Sequence","40.00","",""
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|ES","Without Sequence","30.00","",""
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|ES","Without Sequence","11.73","",""
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|ES","Without Sequence","6.86","",""
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|ES","Without Sequence","5.00","",""
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|ES","Without Sequence","5.00","",""
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|ES","Without Sequence","13.51","",""
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|ES","Without Sequence","23.96","",""
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|ES","Without Sequence","40.10","",""
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|ES","Without Sequence","49.34","",""
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|ES","Without Sequence","51.73","",""
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|ES","Without Sequence","53.27","",""
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|ES","Without Sequence","52.02","",""
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|ES","Without Sequence","51.95","",""
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|ES","Without Sequence","52.02","",""
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|ES","Without Sequence","51.95","",""
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|ES","Without Sequence","52.53","",""
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|ES","Without Sequence","53.99","",""
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|ES","Without Sequence","56.35","",""
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|ES","Without Sequence","58.19","",""
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|ES","Without Sequence","58.76","",""
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|ES","Without Sequence","60.58","",""
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|ES","Without Sequence","61.01","",""
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|ES","Without Sequence","58.05","",""
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|ES","Without Sequence","55.01","",""
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|ES","Without Sequence","57.56","",""
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|ES","Without Sequence","51.99","",""
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|ES","Without Sequence","44.19","",""
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|ES","Without Sequence","40.01","",""
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|ES","Without Sequence","30.75","",""
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|ES","Without Sequence","30.50","",""
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|ES","Without Sequence","30.50","",""
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|ES","Without Sequence","36.98","",""
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|ES","Without Sequence","43.01","",""
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|ES","Without Sequence","48.19","",""
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|ES","Without Sequence","55.01","",""
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|ES","Without Sequence","56.64","",""
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|ES","Without Sequence","55.38","",""
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|ES","Without Sequence","52.07","",""
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|ES","Without Sequence","48.19","",""
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|ES","Without Sequence","42.75","",""
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|ES","Without Sequence","37.99","",""
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|ES","Without Sequence","44.22","",""
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|ES","Without Sequence","49.98","",""
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|ES","Without Sequence","48.71","",""
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|ES","Without Sequence","50.00","",""
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|ES","Without Sequence","50.00","",""
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|ES","Without Sequence","48.69","",""
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|ES","Without Sequence","46.95","",""
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|ES","Without Sequence","42.16","",""
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|ES","Without Sequence","15.98","",""
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|ES","Without Sequence","15.99","",""
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|ES","Without Sequence","15.51","",""
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|ES","Without Sequence","15.68","",""
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|ES","Without Sequence","16.99","",""
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|ES","Without Sequence","19.72","",""
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|ES","Without Sequence","22.77","",""
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|ES","Without Sequence","30.89","",""
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|ES","Without Sequence","43.01","",""
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|ES","Without Sequence","49.67","",""
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|ES","Without Sequence","53.02","",""
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|ES","Without Sequence","53.04","",""
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|ES","Without Sequence","54.07","",""
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|ES","Without Sequence","53.99","",""
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|ES","Without Sequence","49.41","",""
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|ES","Without Sequence","48.69","",""
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|ES","Without Sequence","54.19","",""
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|ES","Without Sequence","61.27","",""
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|ES","Without Sequence","70.00","",""
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|ES","Without Sequence","72.21","",""
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|ES","Without Sequence","77.71","",""
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|ES","Without Sequence","72.05","",""
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|ES","Without Sequence","66.00","",""
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|ES","Without Sequence","66.69","",""
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|ES","Without Sequence","57.55","",""
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|ES","Without Sequence","53.01","",""
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|ES","Without Sequence","50.14","",""
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|ES","Without Sequence","49.54","",""
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|ES","Without Sequence","51.09","",""
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|ES","Without Sequence","60.00","",""
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|ES","Without Sequence","67.33","",""
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|ES","Without Sequence","70.62","",""
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|ES","Without Sequence","70.32","",""
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|ES","Without Sequence","70.62","",""
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|ES","Without Sequence","69.48","",""
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|ES","Without Sequence","69.46","",""
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|ES","Without Sequence","69.42","",""
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|ES","Without Sequence","68.92","",""
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|ES","Without Sequence","68.59","",""
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|ES","Without Sequence","67.09","",""
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|ES","Without Sequence","67.09","",""
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|ES","Without Sequence","68.71","",""
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|ES","Without Sequence","69.69","",""
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|ES","Without Sequence","70.88","",""
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|ES","Without Sequence","70.62","",""
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|ES","Without Sequence","68.92","",""
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|ES","Without Sequence","66.92","",""
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|ES","Without Sequence","68.71","",""
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|ES","Without Sequence","54.32","",""
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|ES","Without Sequence","47.29","",""
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|ES","Without Sequence","46.15","",""
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|ES","Without Sequence","45.60","",""
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|ES","Without Sequence","45.60","",""
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|ES","Without Sequence","47.29","",""
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|ES","Without Sequence","55.90","",""
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|ES","Without Sequence","58.99","",""
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|ES","Without Sequence","64.58","",""
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|ES","Without Sequence","64.30","",""
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|ES","Without Sequence","61.35","",""
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|ES","Without Sequence","58.44","",""
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|ES","Without Sequence","57.55","",""
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|ES","Without Sequence","55.14","",""
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|ES","Without Sequence","55.13","",""
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|ES","Without Sequence","56.07","",""
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|ES","Without Sequence","59.01","",""
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|ES","Without Sequence","67.02","",""
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|ES","Without Sequence","69.02","",""
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|ES","Without Sequence","69.55","",""
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|ES","Without Sequence","69.46","",""
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|ES","Without Sequence","67.27","",""
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|ES","Without Sequence","62.31","",""
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|ES","Without Sequence","61.58","",""
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|ES","Without Sequence","51.00","",""
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|ES","Without Sequence","49.00","",""
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|ES","Without Sequence","47.29","",""
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|ES","Without Sequence","47.09","",""
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|ES","Without Sequence","46.99","",""
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|ES","Without Sequence","50.06","",""
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|ES","Without Sequence","61.58","",""
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|ES","Without Sequence","66.97","",""
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|ES","Without Sequence","67.45","",""
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|ES","Without Sequence","65.73","",""
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|ES","Without Sequence","58.68","",""
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|ES","Without Sequence","58.01","",""
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|ES","Without Sequence","49.54","",""
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|ES","Without Sequence","47.10","",""
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|ES","Without Sequence","47.98","",""
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|ES","Without Sequence","48.90","",""
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|ES","Without Sequence","51.90","",""
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|ES","Without Sequence","52.69","",""
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|ES","Without Sequence","55.13","",""
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|ES","Without Sequence","60.30","",""
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|ES","Without Sequence","58.05","",""
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|ES","Without Sequence","46.84","",""
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|ES","Without Sequence","44.22","",""
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|ES","Without Sequence","38.37","",""
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|ES","Without Sequence","36.30","",""
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|ES","Without Sequence","34.20","",""
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|ES","Without Sequence","33.00","",""
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|ES","Without Sequence","33.05","",""
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|ES","Without Sequence","37.09","",""
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|ES","Without Sequence","41.50","",""
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|ES","Without Sequence","53.07","",""
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|ES","Without Sequence","57.22","",""
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|ES","Without Sequence","59.02","",""
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|ES","Without Sequence","57.58","",""
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|ES","Without Sequence","57.45","",""
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|ES","Without Sequence","54.61","",""
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|ES","Without Sequence","54.83","",""
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|ES","Without Sequence","54.74","",""
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|ES","Without Sequence","54.01","",""
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|ES","Without Sequence","54.96","",""
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|ES","Without Sequence","57.47","",""
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|ES","Without Sequence","57.83","",""
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|ES","Without Sequence","59.08","",""
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|ES","Without Sequence","63.03","",""
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|ES","Without Sequence","62.55","",""
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|ES","Without Sequence","58.17","",""
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|ES","Without Sequence","57.58","",""
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|ES","Without Sequence","55.57","",""
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|ES","Without Sequence","49.00","",""
"12/01/2018 02:00:00 - 12/01/2018 03:00:00","BZN|ES","Without Sequence","46.15","",""
"12/01/2018 03:00:00 - 12/01/2018 04:00:00","BZN|ES","Without Sequence","46.01","",""
"12/01/2018 04:00:00 - 12/01/2018 05:00:00","BZN|ES","Without Sequence","46.13","",""
"12/01/2018 05:00:00 - 12/01/2018 06:00:00","BZN|ES","Without Sequence","47.29","",""
"12/01/2018 06:00:00 - 12/01/2018 07:00:00","BZN|ES","Without Sequence","56.00","",""
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|ES","Without Sequence","61.97","",""
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|ES","Without Sequence","66.58","",""
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|ES","Without Sequence","66.89","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|ES","Without Sequence","67.19","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|ES","Without Sequence","66.34","",""
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|ES","Without Sequence","63.82","",""
