"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|IT-North","Without Sequence","52.05","",""
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|IT-North","Without Sequence","51.05","",""
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|IT-North","Without Sequence","52.00","",""
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|IT-North","Without Sequence","50.78","",""
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|IT-North","Without Sequence","50.74","",""
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|IT-North","Without Sequence","54.08","",""
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|IT-North","Without Sequence","56.28","",""
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|IT-North","Without Sequence","61.28","",""
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|IT-North","Without Sequence","65.70","",""
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|IT-North","Without Sequence","63.10","",""
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|IT-North","Without Sequence","65.70","",""
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|IT-North","Without Sequence","55.60","",""
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|IT-North","Without Sequence","61.90","",""
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|IT-North","Without Sequence","53.74","",""
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|IT-North","Without Sequence","53.26","",""
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|IT-North","Without Sequence","59.08","",""
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|IT-North","Without Sequence","69.99","",""
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|IT-North","Without Sequence","76.52","",""
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|IT-North","Without Sequence","78.28","",""
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|IT-North","Without Sequence","68.00","",""
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|IT-North","Without Sequence","60.00","",""
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|IT-North","Without Sequence","60.00","",""
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|IT-North","Without Sequence","63.10","",""
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|IT-North","Without Sequence","54.10","",""
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|IT-North","Without Sequence","52.41","",""
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|IT-North","Without Sequence","52.42","",""
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|IT-North","Without Sequence","50.22","",""
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|IT-North","Without Sequence","47.99","",""
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|IT-North","Without Sequence","48.00","",""
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|IT-North","Without Sequence","49.69","",""
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|IT-North","Without Sequence","50.13","",""
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|IT-North","Without Sequence","51.50","",""
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|IT-North","Without Sequence","54.00","",""
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|IT-North","Without Sequence","55.00","",""
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|IT-North","Without Sequence","56.20","",""
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|IT-North","Without Sequence","55.10","",""
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|IT-North","Without Sequence","56.20","",""
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|IT-North","Without Sequence","54.00","",""
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|IT-North","Without Sequence","53.00","",""
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|IT-North","Without Sequence","54.08","",""
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|IT-North","Without Sequence","60.95","",""
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|IT-North","Without Sequence","70.51","",""
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|IT-North","Without Sequence","75.52","",""
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|IT-North","Without Sequence","73.20","",""
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|IT-North","Without Sequence","68.40","",""
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|IT-North","Without Sequence","63.20","",""
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|IT-North","Without Sequence","57.40","",""
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|IT-North","Without Sequence","55.85","",""
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|IT-North","Without Sequence","52.90","",""
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|IT-North","Without Sequence","50.04","",""
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|IT-North","Without Sequence","45.75","",""
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|IT-North","Without Sequence","45.02","",""
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|IT-North","Without Sequence","52.24","",""
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|IT-North","Without Sequence","65.75","",""
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|IT-North","Without Sequence","78.01","",""
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|IT-North","Without Sequence","89.78","",""
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|IT-North","Without Sequence","80.00","",""
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|IT-North","Without Sequence","80.00","",""
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|IT-North","Without Sequence","80.00","",""
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|IT-North","Without Sequence","80.00","",""
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|IT-North","Without Sequence","79.89","",""
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|IT-North","Without Sequence","78.70","",""
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|IT-North","Without Sequence","80.00","",""
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|IT-North","Without Sequence","80.00","",""
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|IT-North","Without Sequence","79.70","",""
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|IT-North","Without Sequence","83.87","",""
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|IT-North","Without Sequence","80.10","",""
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|IT-North","Without Sequence","77.07","",""
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|IT-North","Without Sequence","66.20","",""
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|IT-North","Without Sequence","66.60","",""
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|IT-North","Without Sequence","65.82","",""
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|IT-North","Without Sequence","59.99","",""
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|IT-North","Without Sequence","59.60","",""
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|IT-North","Without Sequence","59.09","",""
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|IT-North","Without Sequence","57.99","",""
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|IT-North","Without Sequence","59.10","",""
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|IT-North","Without Sequence","59.84","",""
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|IT-North","Without Sequence","67.71","",""
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|IT-North","Without Sequence","83.60","",""
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|IT-North","Without Sequence","95.00","",""
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|IT-North","Without Sequence","107.55","",""
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|IT-North","Without Sequence","101.92","",""
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|IT-North","Without Sequence","87.63","",""
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|IT-North","Without Sequence","82.06","",""
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|IT-North","Without Sequence","80.00","",""
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|IT-North","Without Sequence","86.09","",""
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|IT-North","Without Sequence","90.00","",""
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|IT-North","Without Sequence","98.00","",""
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|IT-North","Without Sequence","120.00","",""
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|IT-North","Without Sequence","109.04","",""
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|IT-North","Without Sequence","98.32","",""
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|IT-North","Without Sequence","92.66","",""
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|IT-North","Without Sequence","91.58","",""
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|IT-North","Without Sequence","71.01","",""
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|IT-North","Without Sequence","73.15","",""
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|IT-North","Without Sequence","66.76","",""
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|IT-North","Without Sequence","64.79","",""
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|IT-North","Without Sequence","62.05","",""
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|IT-North","Without Sequence","58.21","",""
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|IT-North","Without Sequence","58.60","",""
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|IT-North","Without Sequence","62.29","",""
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|IT-North","Without Sequence","75.80","",""
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|IT-North","Without Sequence","90.70","",""
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|IT-North","Without Sequence","96.88","",""
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|IT-North","Without Sequence","93.10","",""
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|IT-North","Without Sequence","82.57","",""
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|IT-North","Without Sequence","81.61","",""
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|IT-North","Without Sequence","79.98","",""
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|IT-North","Without Sequence","79.56","",""
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|IT-North","Without Sequence","79.82","",""
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|IT-North","Without Sequence","80.00","",""
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|IT-North","Without Sequence","80.00","",""
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|IT-North","Without Sequence","83.65","",""
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|IT-North","Without Sequence","95.76","",""
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|IT-North","Without Sequence","88.44","",""
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|IT-North","Without Sequence","85.00","",""
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|IT-North","Without Sequence","77.60","",""
"11/01/2017 22:00:00 - 11/01/2017 23:00:00","BZN|IT-North","Without Sequence","77.95","",""
"11/01/2017 23:00:00 - 12/01/2017 00:00:00","BZN|IT-North","Without Sequence","77.51","",""
"12/01/2017 00:00:00 - 12/01/2017 01:00:00","BZN|IT-North","Without Sequence","77.83","",""
"12/01/2017 01:00:00 - 12/01/2017 02:00:00","BZN|IT-North","Without Sequence","76.60","",""
