"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"24/01/2016 10:00:00 - 24/01/2016 11:00:00","BZN|ES","Without Sequence","33.99","",""
"24/01/2016 11:00:00 - 24/01/2016 12:00:00","BZN|ES","Without Sequence","34.00","",""
"24/01/2016 12:00:00 - 24/01/2016 13:00:00","BZN|ES","Without Sequence","34.93","",""
"24/01/2016 13:00:00 - 24/01/2016 14:00:00","BZN|ES","Without Sequence","35.49","",""
"24/01/2016 14:00:00 - 24/01/2016 15:00:00","BZN|ES","Without Sequence","34.89","",""
"24/01/2016 15:00:00 - 24/01/2016 16:00:00","BZN|ES","Without Sequence","34.89","",""
"24/01/2016 16:00:00 - 24/01/2016 17:00:00","BZN|ES","Without Sequence","33.40","",""
"24/01/2016 17:00:00 - 24/01/2016 18:00:00","BZN|ES","Without Sequence","33.84","",""
"24/01/2016 18:00:00 - 24/01/2016 19:00:00","BZN|ES","Without Sequence","36.09","",""
"24/01/2016 19:00:00 - 24/01/2016 20:00:00","BZN|ES","Without Sequence","36.59","",""
"24/01/2016 20:00:00 - 24/01/2016 21:00:00","BZN|ES","Without Sequence","36.50","",""
"24/01/2016 21:00:00 - 24/01/2016 22:00:00","BZN|ES","Without Sequence","36.50","",""
"24/01/2016 22:00:00 - 24/01/2016 23:00:00","BZN|ES","Without Sequence","36.26","",""
"24/01/2016 23:00:00 - 25/01/2016 00:00:00","BZN|ES","Without Sequence","36.09","",""
"25/01/2016 00:00:00 - 25/01/2016 01:00:00","BZN|ES","Without Sequence","33.64","",""
"25/01/2016 01:00:00 - 25/01/2016 02:00:00","BZN|ES","Without Sequence","30.95","",""
"25/01/2016 02:00:00 - 25/01/2016 03:00:00","BZN|ES","Without Sequence","24.99","",""
"25/01/2016 03:00:00 - 25/01/2016 04:00:00","BZN|ES","Without Sequence","23.12","",""
"25/01/2016 04:00:00 - 25/01/2016 05:00:00","BZN|ES","Without Sequence","20.33","",""
"25/01/2016 05:00:00 - 25/01/2016 06:00:00","BZN|ES","Without Sequence","24.96","",""
"25/01/2016 06:00:00 - 25/01/2016 07:00:00","BZN|ES","Without Sequence","33.34","",""
"25/01/2016 07:00:00 - 25/01/2016 08:00:00","BZN|ES","Without Sequence","42.57","",""
"25/01/2016 08:00:00 - 25/01/2016 09:00:00","BZN|ES","Without Sequence","48.47","",""
"25/01/2016 09:00:00 - 25/01/2016 10:00:00","BZN|ES","Without Sequence","48.10","",""
"25/01/2016 10:00:00 - 25/01/2016 11:00:00","BZN|ES","Without Sequence","51.75","",""
"25/01/2016 11:00:00 - 25/01/2016 12:00:00","BZN|ES","Without Sequence","52.10","",""
"25/01/2016 12:00:00 - 25/01/2016 13:00:00","BZN|ES","Without Sequence","51.89","",""
"25/01/2016 13:00:00 - 25/01/2016 14:00:00","BZN|ES","Without Sequence","52.50","",""
"25/01/2016 14:00:00 - 25/01/2016 15:00:00","BZN|ES","Without Sequence","50.60","",""
"25/01/2016 15:00:00 - 25/01/2016 16:00:00","BZN|ES","Without Sequence","52.29","",""
"25/01/2016 16:00:00 - 25/01/2016 17:00:00","BZN|ES","Without Sequence","52.69","",""
"25/01/2016 17:00:00 - 25/01/2016 18:00:00","BZN|ES","Without Sequence","54.10","",""
"25/01/2016 18:00:00 - 25/01/2016 19:00:00","BZN|ES","Without Sequence","57.48","",""
"25/01/2016 19:00:00 - 25/01/2016 20:00:00","BZN|ES","Without Sequence","62.49","",""
"25/01/2016 20:00:00 - 25/01/2016 21:00:00","BZN|ES","Without Sequence","62.98","",""
"25/01/2016 21:00:00 - 25/01/2016 22:00:00","BZN|ES","Without Sequence","62.49","",""
"25/01/2016 22:00:00 - 25/01/2016 23:00:00","BZN|ES","Without Sequence","55.44","",""
"25/01/2016 23:00:00 - 26/01/2016 00:00:00","BZN|ES","Without Sequence","52.69","",""
"26/01/2016 00:00:00 - 26/01/2016 01:00:00","BZN|ES","Without Sequence","50.10","",""
"26/01/2016 01:00:00 - 26/01/2016 02:00:00","BZN|ES","Without Sequence","44.52","",""
"26/01/2016 02:00:00 - 26/01/2016 03:00:00","BZN|ES","Without Sequence","40.72","",""
"26/01/2016 03:00:00 - 26/01/2016 04:00:00","BZN|ES","Without Sequence","40.10","",""
"26/01/2016 04:00:00 - 26/01/2016 05:00:00","BZN|ES","Without Sequence","39.92","",""
"26/01/2016 05:00:00 - 26/01/2016 06:00:00","BZN|ES","Without Sequence","40.10","",""
"26/01/2016 06:00:00 - 26/01/2016 07:00:00","BZN|ES","Without Sequence","45.10","",""
"26/01/2016 07:00:00 - 26/01/2016 08:00:00","BZN|ES","Without Sequence","50.60","",""
"26/01/2016 08:00:00 - 26/01/2016 09:00:00","BZN|ES","Without Sequence","54.62","",""
"26/01/2016 09:00:00 - 26/01/2016 10:00:00","BZN|ES","Without Sequence","53.90","",""
"26/01/2016 10:00:00 - 26/01/2016 11:00:00","BZN|ES","Without Sequence","54.46","",""
"26/01/2016 11:00:00 - 26/01/2016 12:00:00","BZN|ES","Without Sequence","53.12","",""
"26/01/2016 12:00:00 - 26/01/2016 13:00:00","BZN|ES","Without Sequence","52.90","",""
"26/01/2016 13:00:00 - 26/01/2016 14:00:00","BZN|ES","Without Sequence","52.98","",""
"26/01/2016 14:00:00 - 26/01/2016 15:00:00","BZN|ES","Without Sequence","48.86","",""
"26/01/2016 15:00:00 - 26/01/2016 16:00:00","BZN|ES","Without Sequence","48.86","",""
"26/01/2016 16:00:00 - 26/01/2016 17:00:00","BZN|ES","Without Sequence","47.69","",""
"26/01/2016 17:00:00 - 26/01/2016 18:00:00","BZN|ES","Without Sequence","51.00","",""
"26/01/2016 18:00:00 - 26/01/2016 19:00:00","BZN|ES","Without Sequence","53.02","",""
"26/01/2016 19:00:00 - 26/01/2016 20:00:00","BZN|ES","Without Sequence","54.90","",""
"26/01/2016 20:00:00 - 26/01/2016 21:00:00","BZN|ES","Without Sequence","54.50","",""
"26/01/2016 21:00:00 - 26/01/2016 22:00:00","BZN|ES","Without Sequence","53.12","",""
"26/01/2016 22:00:00 - 26/01/2016 23:00:00","BZN|ES","Without Sequence","50.35","",""
"26/01/2016 23:00:00 - 27/01/2016 00:00:00","BZN|ES","Without Sequence","44.00","",""
"27/01/2016 00:00:00 - 27/01/2016 01:00:00","BZN|ES","Without Sequence","43.15","",""
"27/01/2016 01:00:00 - 27/01/2016 02:00:00","BZN|ES","Without Sequence","38.69","",""
"27/01/2016 02:00:00 - 27/01/2016 03:00:00","BZN|ES","Without Sequence","37.69","",""
"27/01/2016 03:00:00 - 27/01/2016 04:00:00","BZN|ES","Without Sequence","37.49","",""
"27/01/2016 04:00:00 - 27/01/2016 05:00:00","BZN|ES","Without Sequence","36.40","",""
"27/01/2016 05:00:00 - 27/01/2016 06:00:00","BZN|ES","Without Sequence","37.69","",""
"27/01/2016 06:00:00 - 27/01/2016 07:00:00","BZN|ES","Without Sequence","38.55","",""
"27/01/2016 07:00:00 - 27/01/2016 08:00:00","BZN|ES","Without Sequence","40.01","",""
"27/01/2016 08:00:00 - 27/01/2016 09:00:00","BZN|ES","Without Sequence","48.42","",""
"27/01/2016 09:00:00 - 27/01/2016 10:00:00","BZN|ES","Without Sequence","49.49","",""
"27/01/2016 10:00:00 - 27/01/2016 11:00:00","BZN|ES","Without Sequence","50.10","",""
"27/01/2016 11:00:00 - 27/01/2016 12:00:00","BZN|ES","Without Sequence","48.86","",""
"27/01/2016 12:00:00 - 27/01/2016 13:00:00","BZN|ES","Without Sequence","47.18","",""
"27/01/2016 13:00:00 - 27/01/2016 14:00:00","BZN|ES","Without Sequence","47.18","",""
"27/01/2016 14:00:00 - 27/01/2016 15:00:00","BZN|ES","Without Sequence","42.65","",""
"27/01/2016 15:00:00 - 27/01/2016 16:00:00","BZN|ES","Without Sequence","39.58","",""
"27/01/2016 16:00:00 - 27/01/2016 17:00:00","BZN|ES","Without Sequence","39.27","",""
"27/01/2016 17:00:00 - 27/01/2016 18:00:00","BZN|ES","Without Sequence","42.65","",""
"27/01/2016 18:00:00 - 27/01/2016 19:00:00","BZN|ES","Without Sequence","47.18","",""
"27/01/2016 19:00:00 - 27/01/2016 20:00:00","BZN|ES","Without Sequence","49.30","",""
"27/01/2016 20:00:00 - 27/01/2016 21:00:00","BZN|ES","Without Sequence","49.49","",""
"27/01/2016 21:00:00 - 27/01/2016 22:00:00","BZN|ES","Without Sequence","48.42","",""
"27/01/2016 22:00:00 - 27/01/2016 23:00:00","BZN|ES","Without Sequence","45.10","",""
"27/01/2016 23:00:00 - 28/01/2016 00:00:00","BZN|ES","Without Sequence","39.27","",""
"28/01/2016 00:00:00 - 28/01/2016 01:00:00","BZN|ES","Without Sequence","39.95","",""
"28/01/2016 01:00:00 - 28/01/2016 02:00:00","BZN|ES","Without Sequence","38.25","",""
"28/01/2016 02:00:00 - 28/01/2016 03:00:00","BZN|ES","Without Sequence","37.49","",""
"28/01/2016 03:00:00 - 28/01/2016 04:00:00","BZN|ES","Without Sequence","37.40","",""
"28/01/2016 04:00:00 - 28/01/2016 05:00:00","BZN|ES","Without Sequence","37.31","",""
"28/01/2016 05:00:00 - 28/01/2016 06:00:00","BZN|ES","Without Sequence","38.19","",""
"28/01/2016 06:00:00 - 28/01/2016 07:00:00","BZN|ES","Without Sequence","39.58","",""
"28/01/2016 07:00:00 - 28/01/2016 08:00:00","BZN|ES","Without Sequence","50.35","",""
"28/01/2016 08:00:00 - 28/01/2016 09:00:00","BZN|ES","Without Sequence","51.53","",""
"28/01/2016 09:00:00 - 28/01/2016 10:00:00","BZN|ES","Without Sequence","51.78","",""
"28/01/2016 10:00:00 - 28/01/2016 11:00:00","BZN|ES","Without Sequence","52.99","",""
"28/01/2016 11:00:00 - 28/01/2016 12:00:00","BZN|ES","Without Sequence","51.60","",""
"28/01/2016 12:00:00 - 28/01/2016 13:00:00","BZN|ES","Without Sequence","51.62","",""
"28/01/2016 13:00:00 - 28/01/2016 14:00:00","BZN|ES","Without Sequence","52.69","",""
"28/01/2016 14:00:00 - 28/01/2016 15:00:00","BZN|ES","Without Sequence","52.69","",""
"28/01/2016 15:00:00 - 28/01/2016 16:00:00","BZN|ES","Without Sequence","52.50","",""
"28/01/2016 16:00:00 - 28/01/2016 17:00:00","BZN|ES","Without Sequence","51.62","",""
"28/01/2016 17:00:00 - 28/01/2016 18:00:00","BZN|ES","Without Sequence","51.10","",""
"28/01/2016 18:00:00 - 28/01/2016 19:00:00","BZN|ES","Without Sequence","51.78","",""
"28/01/2016 19:00:00 - 28/01/2016 20:00:00","BZN|ES","Without Sequence","52.99","",""
"28/01/2016 20:00:00 - 28/01/2016 21:00:00","BZN|ES","Without Sequence","51.89","",""
"28/01/2016 21:00:00 - 28/01/2016 22:00:00","BZN|ES","Without Sequence","51.00","",""
"28/01/2016 22:00:00 - 28/01/2016 23:00:00","BZN|ES","Without Sequence","48.00","",""
"28/01/2016 23:00:00 - 29/01/2016 00:00:00","BZN|ES","Without Sequence","39.95","",""
"29/01/2016 00:00:00 - 29/01/2016 01:00:00","BZN|ES","Without Sequence","40.00","",""
"29/01/2016 01:00:00 - 29/01/2016 02:00:00","BZN|ES","Without Sequence","37.99","",""
"29/01/2016 02:00:00 - 29/01/2016 03:00:00","BZN|ES","Without Sequence","35.85","",""
"29/01/2016 03:00:00 - 29/01/2016 04:00:00","BZN|ES","Without Sequence","34.98","",""
"29/01/2016 04:00:00 - 29/01/2016 05:00:00","BZN|ES","Without Sequence","34.02","",""
"29/01/2016 05:00:00 - 29/01/2016 06:00:00","BZN|ES","Without Sequence","35.55","",""
"29/01/2016 06:00:00 - 29/01/2016 07:00:00","BZN|ES","Without Sequence","37.69","",""
"29/01/2016 07:00:00 - 29/01/2016 08:00:00","BZN|ES","Without Sequence","45.32","",""
"29/01/2016 08:00:00 - 29/01/2016 09:00:00","BZN|ES","Without Sequence","49.99","",""
"29/01/2016 09:00:00 - 29/01/2016 10:00:00","BZN|ES","Without Sequence","49.94","",""
"29/01/2016 10:00:00 - 29/01/2016 11:00:00","BZN|ES","Without Sequence","49.60","",""
"29/01/2016 11:00:00 - 29/01/2016 12:00:00","BZN|ES","Without Sequence","48.47","",""
"29/01/2016 12:00:00 - 29/01/2016 13:00:00","BZN|ES","Without Sequence","47.00","",""
"29/01/2016 13:00:00 - 29/01/2016 14:00:00","BZN|ES","Without Sequence","49.99","",""
"29/01/2016 14:00:00 - 29/01/2016 15:00:00","BZN|ES","Without Sequence","48.95","",""
"29/01/2016 15:00:00 - 29/01/2016 16:00:00","BZN|ES","Without Sequence","48.00","",""
"29/01/2016 16:00:00 - 29/01/2016 17:00:00","BZN|ES","Without Sequence","48.68","",""
"29/01/2016 17:00:00 - 29/01/2016 18:00:00","BZN|ES","Without Sequence","49.83","",""
"29/01/2016 18:00:00 - 29/01/2016 19:00:00","BZN|ES","Without Sequence","50.11","",""
"29/01/2016 19:00:00 - 29/01/2016 20:00:00","BZN|ES","Without Sequence","51.60","",""
"29/01/2016 20:00:00 - 29/01/2016 21:00:00","BZN|ES","Without Sequence","51.10","",""
"29/01/2016 21:00:00 - 29/01/2016 22:00:00","BZN|ES","Without Sequence","50.45","",""
"29/01/2016 22:00:00 - 29/01/2016 23:00:00","BZN|ES","Without Sequence","49.95","",""
"29/01/2016 23:00:00 - 30/01/2016 00:00:00","BZN|ES","Without Sequence","47.50","",""
"30/01/2016 00:00:00 - 30/01/2016 01:00:00","BZN|ES","Without Sequence","49.50","",""
"30/01/2016 01:00:00 - 30/01/2016 02:00:00","BZN|ES","Without Sequence","44.99","",""
"30/01/2016 02:00:00 - 30/01/2016 03:00:00","BZN|ES","Without Sequence","42.24","",""
"30/01/2016 03:00:00 - 30/01/2016 04:00:00","BZN|ES","Without Sequence","39.92","",""
"30/01/2016 04:00:00 - 30/01/2016 05:00:00","BZN|ES","Without Sequence","39.04","",""
"30/01/2016 05:00:00 - 30/01/2016 06:00:00","BZN|ES","Without Sequence","38.60","",""
"30/01/2016 06:00:00 - 30/01/2016 07:00:00","BZN|ES","Without Sequence","38.19","",""
"30/01/2016 07:00:00 - 30/01/2016 08:00:00","BZN|ES","Without Sequence","37.69","",""
"30/01/2016 08:00:00 - 30/01/2016 09:00:00","BZN|ES","Without Sequence","37.69","",""
"30/01/2016 09:00:00 - 30/01/2016 10:00:00","BZN|ES","Without Sequence","36.80","",""
"30/01/2016 10:00:00 - 30/01/2016 11:00:00","BZN|ES","Without Sequence","37.69","",""
"30/01/2016 11:00:00 - 30/01/2016 12:00:00","BZN|ES","Without Sequence","37.00","",""
"30/01/2016 12:00:00 - 30/01/2016 13:00:00","BZN|ES","Without Sequence","35.98","",""
"30/01/2016 13:00:00 - 30/01/2016 14:00:00","BZN|ES","Without Sequence","36.00","",""
"30/01/2016 14:00:00 - 30/01/2016 15:00:00","BZN|ES","Without Sequence","37.01","",""
"30/01/2016 15:00:00 - 30/01/2016 16:00:00","BZN|ES","Without Sequence","35.70","",""
"30/01/2016 16:00:00 - 30/01/2016 17:00:00","BZN|ES","Without Sequence","35.00","",""
"30/01/2016 17:00:00 - 30/01/2016 18:00:00","BZN|ES","Without Sequence","35.70","",""
"30/01/2016 18:00:00 - 30/01/2016 19:00:00","BZN|ES","Without Sequence","36.00","",""
"30/01/2016 19:00:00 - 30/01/2016 20:00:00","BZN|ES","Without Sequence","37.69","",""
"30/01/2016 20:00:00 - 30/01/2016 21:00:00","BZN|ES","Without Sequence","37.49","",""
"30/01/2016 21:00:00 - 30/01/2016 22:00:00","BZN|ES","Without Sequence","37.40","",""
"30/01/2016 22:00:00 - 30/01/2016 23:00:00","BZN|ES","Without Sequence","37.00","",""
"30/01/2016 23:00:00 - 31/01/2016 00:00:00","BZN|ES","Without Sequence","35.70","",""
"31/01/2016 00:00:00 - 31/01/2016 01:00:00","BZN|ES","Without Sequence","34.50","",""
"31/01/2016 01:00:00 - 31/01/2016 02:00:00","BZN|ES","Without Sequence","26.40","",""
"31/01/2016 02:00:00 - 31/01/2016 03:00:00","BZN|ES","Without Sequence","20.10","",""
"31/01/2016 03:00:00 - 31/01/2016 04:00:00","BZN|ES","Without Sequence","20.00","",""
"31/01/2016 04:00:00 - 31/01/2016 05:00:00","BZN|ES","Without Sequence","15.01","",""
"31/01/2016 05:00:00 - 31/01/2016 06:00:00","BZN|ES","Without Sequence","18.00","",""
"31/01/2016 06:00:00 - 31/01/2016 07:00:00","BZN|ES","Without Sequence","20.00","",""
"31/01/2016 07:00:00 - 31/01/2016 08:00:00","BZN|ES","Without Sequence","22.00","",""
"31/01/2016 08:00:00 - 31/01/2016 09:00:00","BZN|ES","Without Sequence","26.10","",""
"31/01/2016 09:00:00 - 31/01/2016 10:00:00","BZN|ES","Without Sequence","31.75","",""
"31/01/2016 10:00:00 - 31/01/2016 11:00:00","BZN|ES","Without Sequence","35.30","",""
"31/01/2016 11:00:00 - 31/01/2016 12:00:00","BZN|ES","Without Sequence","35.60","",""
"31/01/2016 12:00:00 - 31/01/2016 13:00:00","BZN|ES","Without Sequence","34.50","",""
"31/01/2016 13:00:00 - 31/01/2016 14:00:00","BZN|ES","Without Sequence","35.10","",""
"31/01/2016 14:00:00 - 31/01/2016 15:00:00","BZN|ES","Without Sequence","35.10","",""
"31/01/2016 15:00:00 - 31/01/2016 16:00:00","BZN|ES","Without Sequence","33.90","",""
"31/01/2016 16:00:00 - 31/01/2016 17:00:00","BZN|ES","Without Sequence","33.30","",""
"31/01/2016 17:00:00 - 31/01/2016 18:00:00","BZN|ES","Without Sequence","34.60","",""
"31/01/2016 18:00:00 - 31/01/2016 19:00:00","BZN|ES","Without Sequence","39.64","",""
"31/01/2016 19:00:00 - 31/01/2016 20:00:00","BZN|ES","Without Sequence","47.64","",""
"31/01/2016 20:00:00 - 31/01/2016 21:00:00","BZN|ES","Without Sequence","48.98","",""
"31/01/2016 21:00:00 - 31/01/2016 22:00:00","BZN|ES","Without Sequence","49.45","",""
"31/01/2016 22:00:00 - 31/01/2016 23:00:00","BZN|ES","Without Sequence","47.28","",""
"31/01/2016 23:00:00 - 01/02/2016 00:00:00","BZN|ES","Without Sequence","40.62","",""
"01/02/2016 00:00:00 - 01/02/2016 01:00:00","BZN|ES","Without Sequence","38.75","",""
"01/02/2016 01:00:00 - 01/02/2016 02:00:00","BZN|ES","Without Sequence","35.01","",""
"01/02/2016 02:00:00 - 01/02/2016 03:00:00","BZN|ES","Without Sequence","32.30","",""
"01/02/2016 03:00:00 - 01/02/2016 04:00:00","BZN|ES","Without Sequence","31.00","",""
"01/02/2016 04:00:00 - 01/02/2016 05:00:00","BZN|ES","Without Sequence","30.01","",""
"01/02/2016 05:00:00 - 01/02/2016 06:00:00","BZN|ES","Without Sequence","32.60","",""
"01/02/2016 06:00:00 - 01/02/2016 07:00:00","BZN|ES","Without Sequence","38.00","",""
"01/02/2016 07:00:00 - 01/02/2016 08:00:00","BZN|ES","Without Sequence","49.30","",""
"01/02/2016 08:00:00 - 01/02/2016 09:00:00","BZN|ES","Without Sequence","50.28","",""
"01/02/2016 09:00:00 - 01/02/2016 10:00:00","BZN|ES","Without Sequence","48.15","",""
"01/02/2016 10:00:00 - 01/02/2016 11:00:00","BZN|ES","Without Sequence","47.90","",""
"01/02/2016 11:00:00 - 01/02/2016 12:00:00","BZN|ES","Without Sequence","45.00","",""
"01/02/2016 12:00:00 - 01/02/2016 13:00:00","BZN|ES","Without Sequence","40.62","",""
"01/02/2016 13:00:00 - 01/02/2016 14:00:00","BZN|ES","Without Sequence","46.00","",""
"01/02/2016 14:00:00 - 01/02/2016 15:00:00","BZN|ES","Without Sequence","45.43","",""
"01/02/2016 15:00:00 - 01/02/2016 16:00:00","BZN|ES","Without Sequence","44.10","",""
"01/02/2016 16:00:00 - 01/02/2016 17:00:00","BZN|ES","Without Sequence","46.00","",""
"01/02/2016 17:00:00 - 01/02/2016 18:00:00","BZN|ES","Without Sequence","48.15","",""
"01/02/2016 18:00:00 - 01/02/2016 19:00:00","BZN|ES","Without Sequence","50.24","",""
"01/02/2016 19:00:00 - 01/02/2016 20:00:00","BZN|ES","Without Sequence","55.55","",""
"01/02/2016 20:00:00 - 01/02/2016 21:00:00","BZN|ES","Without Sequence","57.00","",""
"01/02/2016 21:00:00 - 01/02/2016 22:00:00","BZN|ES","Without Sequence","55.55","",""
"01/02/2016 22:00:00 - 01/02/2016 23:00:00","BZN|ES","Without Sequence","48.40","",""
"01/02/2016 23:00:00 - 02/02/2016 00:00:00","BZN|ES","Without Sequence","44.00","",""
"02/02/2016 00:00:00 - 02/02/2016 01:00:00","BZN|ES","Without Sequence","44.35","",""
"02/02/2016 01:00:00 - 02/02/2016 02:00:00","BZN|ES","Without Sequence","38.96","",""
"02/02/2016 02:00:00 - 02/02/2016 03:00:00","BZN|ES","Without Sequence","38.00","",""
"02/02/2016 03:00:00 - 02/02/2016 04:00:00","BZN|ES","Without Sequence","37.31","",""
"02/02/2016 04:00:00 - 02/02/2016 05:00:00","BZN|ES","Without Sequence","36.69","",""
"02/02/2016 05:00:00 - 02/02/2016 06:00:00","BZN|ES","Without Sequence","38.01","",""
"02/02/2016 06:00:00 - 02/02/2016 07:00:00","BZN|ES","Without Sequence","40.62","",""
"02/02/2016 07:00:00 - 02/02/2016 08:00:00","BZN|ES","Without Sequence","42.35","",""
"02/02/2016 08:00:00 - 02/02/2016 09:00:00","BZN|ES","Without Sequence","46.69","",""
"02/02/2016 09:00:00 - 02/02/2016 10:00:00","BZN|ES","Without Sequence","47.65","",""
"02/02/2016 10:00:00 - 02/02/2016 11:00:00","BZN|ES","Without Sequence","47.65","",""
"02/02/2016 11:00:00 - 02/02/2016 12:00:00","BZN|ES","Without Sequence","47.19","",""
"02/02/2016 12:00:00 - 02/02/2016 13:00:00","BZN|ES","Without Sequence","47.19","",""
"02/02/2016 13:00:00 - 02/02/2016 14:00:00","BZN|ES","Without Sequence","47.19","",""
"02/02/2016 14:00:00 - 02/02/2016 15:00:00","BZN|ES","Without Sequence","45.69","",""
"02/02/2016 15:00:00 - 02/02/2016 16:00:00","BZN|ES","Without Sequence","45.40","",""
"02/02/2016 16:00:00 - 02/02/2016 17:00:00","BZN|ES","Without Sequence","43.46","",""
"02/02/2016 17:00:00 - 02/02/2016 18:00:00","BZN|ES","Without Sequence","40.62","",""
"02/02/2016 18:00:00 - 02/02/2016 19:00:00","BZN|ES","Without Sequence","41.10","",""
"02/02/2016 19:00:00 - 02/02/2016 20:00:00","BZN|ES","Without Sequence","45.69","",""
"02/02/2016 20:00:00 - 02/02/2016 21:00:00","BZN|ES","Without Sequence","45.69","",""
"02/02/2016 21:00:00 - 02/02/2016 22:00:00","BZN|ES","Without Sequence","43.00","",""
"02/02/2016 22:00:00 - 02/02/2016 23:00:00","BZN|ES","Without Sequence","37.31","",""
"02/02/2016 23:00:00 - 03/02/2016 00:00:00","BZN|ES","Without Sequence","33.53","",""
"03/02/2016 00:00:00 - 03/02/2016 01:00:00","BZN|ES","Without Sequence","33.54","",""
"03/02/2016 01:00:00 - 03/02/2016 02:00:00","BZN|ES","Without Sequence","32.00","",""
"03/02/2016 02:00:00 - 03/02/2016 03:00:00","BZN|ES","Without Sequence","28.00","",""
"03/02/2016 03:00:00 - 03/02/2016 04:00:00","BZN|ES","Without Sequence","27.69","",""
"03/02/2016 04:00:00 - 03/02/2016 05:00:00","BZN|ES","Without Sequence","27.00","",""
"03/02/2016 05:00:00 - 03/02/2016 06:00:00","BZN|ES","Without Sequence","27.00","",""
"03/02/2016 06:00:00 - 03/02/2016 07:00:00","BZN|ES","Without Sequence","28.62","",""
"03/02/2016 07:00:00 - 03/02/2016 08:00:00","BZN|ES","Without Sequence","35.94","",""
"03/02/2016 08:00:00 - 03/02/2016 09:00:00","BZN|ES","Without Sequence","37.64","",""
"03/02/2016 09:00:00 - 03/02/2016 10:00:00","BZN|ES","Without Sequence","37.10","",""
"03/02/2016 10:00:00 - 03/02/2016 11:00:00","BZN|ES","Without Sequence","36.49","",""
"03/02/2016 11:00:00 - 03/02/2016 12:00:00","BZN|ES","Without Sequence","36.00","",""
"03/02/2016 12:00:00 - 03/02/2016 13:00:00","BZN|ES","Without Sequence","34.90","",""
"03/02/2016 13:00:00 - 03/02/2016 14:00:00","BZN|ES","Without Sequence","36.69","",""
"03/02/2016 14:00:00 - 03/02/2016 15:00:00","BZN|ES","Without Sequence","35.19","",""
"03/02/2016 15:00:00 - 03/02/2016 16:00:00","BZN|ES","Without Sequence","33.54","",""
"03/02/2016 16:00:00 - 03/02/2016 17:00:00","BZN|ES","Without Sequence","33.54","",""
"03/02/2016 17:00:00 - 03/02/2016 18:00:00","BZN|ES","Without Sequence","33.54","",""
"03/02/2016 18:00:00 - 03/02/2016 19:00:00","BZN|ES","Without Sequence","36.69","",""
"03/02/2016 19:00:00 - 03/02/2016 20:00:00","BZN|ES","Without Sequence","36.19","",""
"03/02/2016 20:00:00 - 03/02/2016 21:00:00","BZN|ES","Without Sequence","36.19","",""
"03/02/2016 21:00:00 - 03/02/2016 22:00:00","BZN|ES","Without Sequence","34.06","",""
"03/02/2016 22:00:00 - 03/02/2016 23:00:00","BZN|ES","Without Sequence","33.69","",""
"03/02/2016 23:00:00 - 04/02/2016 00:00:00","BZN|ES","Without Sequence","32.30","",""
"04/02/2016 00:00:00 - 04/02/2016 01:00:00","BZN|ES","Without Sequence","24.69","",""
"04/02/2016 01:00:00 - 04/02/2016 02:00:00","BZN|ES","Without Sequence","20.01","",""
"04/02/2016 02:00:00 - 04/02/2016 03:00:00","BZN|ES","Without Sequence","16.52","",""
"04/02/2016 03:00:00 - 04/02/2016 04:00:00","BZN|ES","Without Sequence","16.99","",""
"04/02/2016 04:00:00 - 04/02/2016 05:00:00","BZN|ES","Without Sequence","15.00","",""
"04/02/2016 05:00:00 - 04/02/2016 06:00:00","BZN|ES","Without Sequence","20.00","",""
"04/02/2016 06:00:00 - 04/02/2016 07:00:00","BZN|ES","Without Sequence","24.32","",""
"04/02/2016 07:00:00 - 04/02/2016 08:00:00","BZN|ES","Without Sequence","33.54","",""
"04/02/2016 08:00:00 - 04/02/2016 09:00:00","BZN|ES","Without Sequence","37.64","",""
"04/02/2016 09:00:00 - 04/02/2016 10:00:00","BZN|ES","Without Sequence","37.50","",""
"04/02/2016 10:00:00 - 04/02/2016 11:00:00","BZN|ES","Without Sequence","37.92","",""
"04/02/2016 11:00:00 - 04/02/2016 12:00:00","BZN|ES","Without Sequence","37.92","",""
"04/02/2016 12:00:00 - 04/02/2016 13:00:00","BZN|ES","Without Sequence","37.92","",""
"04/02/2016 13:00:00 - 04/02/2016 14:00:00","BZN|ES","Without Sequence","39.90","",""
"04/02/2016 14:00:00 - 04/02/2016 15:00:00","BZN|ES","Without Sequence","38.01","",""
"04/02/2016 15:00:00 - 04/02/2016 16:00:00","BZN|ES","Without Sequence","38.14","",""
"04/02/2016 16:00:00 - 04/02/2016 17:00:00","BZN|ES","Without Sequence","39.50","",""
"04/02/2016 17:00:00 - 04/02/2016 18:00:00","BZN|ES","Without Sequence","39.90","",""
"04/02/2016 18:00:00 - 04/02/2016 19:00:00","BZN|ES","Without Sequence","42.75","",""
"04/02/2016 19:00:00 - 04/02/2016 20:00:00","BZN|ES","Without Sequence","45.69","",""
"04/02/2016 20:00:00 - 04/02/2016 21:00:00","BZN|ES","Without Sequence","49.34","",""
"04/02/2016 21:00:00 - 04/02/2016 22:00:00","BZN|ES","Without Sequence","47.33","",""
"04/02/2016 22:00:00 - 04/02/2016 23:00:00","BZN|ES","Without Sequence","41.00","",""
"04/02/2016 23:00:00 - 05/02/2016 00:00:00","BZN|ES","Without Sequence","37.92","",""
