"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2020 00:00:00 - 02/01/2020 01:00:00","BZN|ES","Without Sequence","35.40","",""
"02/01/2020 01:00:00 - 02/01/2020 02:00:00","BZN|ES","Without Sequence","31.98","",""
"02/01/2020 02:00:00 - 02/01/2020 03:00:00","BZN|ES","Without Sequence","30.50","",""
"02/01/2020 03:00:00 - 02/01/2020 04:00:00","BZN|ES","Without Sequence","28.79","",""
"02/01/2020 04:00:00 - 02/01/2020 05:00:00","BZN|ES","Without Sequence","28.42","",""
"02/01/2020 05:00:00 - 02/01/2020 06:00:00","BZN|ES","Without Sequence","28.75","",""
"02/01/2020 06:00:00 - 02/01/2020 07:00:00","BZN|ES","Without Sequence","34.16","",""
"02/01/2020 07:00:00 - 02/01/2020 08:00:00","BZN|ES","Without Sequence","42.07","",""
"02/01/2020 08:00:00 - 02/01/2020 09:00:00","BZN|ES","Without Sequence","44.89","",""
"02/01/2020 09:00:00 - 02/01/2020 10:00:00","BZN|ES","Without Sequence","45.26","",""
"02/01/2020 10:00:00 - 02/01/2020 11:00:00","BZN|ES","Without Sequence","45.57","",""
"02/01/2020 11:00:00 - 02/01/2020 12:00:00","BZN|ES","Without Sequence","45.09","",""
"02/01/2020 12:00:00 - 02/01/2020 13:00:00","BZN|ES","Without Sequence","45.16","",""
"02/01/2020 13:00:00 - 02/01/2020 14:00:00","BZN|ES","Without Sequence","44.90","",""
"02/01/2020 14:00:00 - 02/01/2020 15:00:00","BZN|ES","Without Sequence","44.06","",""
"02/01/2020 15:00:00 - 02/01/2020 16:00:00","BZN|ES","Without Sequence","43.94","",""
"02/01/2020 16:00:00 - 02/01/2020 17:00:00","BZN|ES","Without Sequence","44.37","",""
"02/01/2020 17:00:00 - 02/01/2020 18:00:00","BZN|ES","Without Sequence","46.05","",""
"02/01/2020 18:00:00 - 02/01/2020 19:00:00","BZN|ES","Without Sequence","46.72","",""
"02/01/2020 19:00:00 - 02/01/2020 20:00:00","BZN|ES","Without Sequence","46.11","",""
"02/01/2020 20:00:00 - 02/01/2020 21:00:00","BZN|ES","Without Sequence","43.70","",""
"02/01/2020 21:00:00 - 02/01/2020 22:00:00","BZN|ES","Without Sequence","42.00","",""
"02/01/2020 22:00:00 - 02/01/2020 23:00:00","BZN|ES","Without Sequence","38.60","",""
"02/01/2020 23:00:00 - 03/01/2020 00:00:00","BZN|ES","Without Sequence","33.39","",""
"03/01/2020 00:00:00 - 03/01/2020 01:00:00","BZN|ES","Without Sequence","32.05","",""
"03/01/2020 01:00:00 - 03/01/2020 02:00:00","BZN|ES","Without Sequence","30.75","",""
"03/01/2020 02:00:00 - 03/01/2020 03:00:00","BZN|ES","Without Sequence","29.97","",""
"03/01/2020 03:00:00 - 03/01/2020 04:00:00","BZN|ES","Without Sequence","29.80","",""
"03/01/2020 04:00:00 - 03/01/2020 05:00:00","BZN|ES","Without Sequence","29.74","",""
"03/01/2020 05:00:00 - 03/01/2020 06:00:00","BZN|ES","Without Sequence","29.87","",""
"03/01/2020 06:00:00 - 03/01/2020 07:00:00","BZN|ES","Without Sequence","31.21","",""
"03/01/2020 07:00:00 - 03/01/2020 08:00:00","BZN|ES","Without Sequence","36.73","",""
"03/01/2020 08:00:00 - 03/01/2020 09:00:00","BZN|ES","Without Sequence","42.90","",""
"03/01/2020 09:00:00 - 03/01/2020 10:00:00","BZN|ES","Without Sequence","46.00","",""
"03/01/2020 10:00:00 - 03/01/2020 11:00:00","BZN|ES","Without Sequence","47.23","",""
"03/01/2020 11:00:00 - 03/01/2020 12:00:00","BZN|ES","Without Sequence","46.03","",""
"03/01/2020 12:00:00 - 03/01/2020 13:00:00","BZN|ES","Without Sequence","44.90","",""
"03/01/2020 13:00:00 - 03/01/2020 14:00:00","BZN|ES","Without Sequence","44.44","",""
"03/01/2020 14:00:00 - 03/01/2020 15:00:00","BZN|ES","Without Sequence","41.19","",""
"03/01/2020 15:00:00 - 03/01/2020 16:00:00","BZN|ES","Without Sequence","39.50","",""
"03/01/2020 16:00:00 - 03/01/2020 17:00:00","BZN|ES","Without Sequence","39.50","",""
"03/01/2020 17:00:00 - 03/01/2020 18:00:00","BZN|ES","Without Sequence","43.51","",""
"03/01/2020 18:00:00 - 03/01/2020 19:00:00","BZN|ES","Without Sequence","45.20","",""
"03/01/2020 19:00:00 - 03/01/2020 20:00:00","BZN|ES","Without Sequence","46.90","",""
"03/01/2020 20:00:00 - 03/01/2020 21:00:00","BZN|ES","Without Sequence","46.23","",""
"03/01/2020 21:00:00 - 03/01/2020 22:00:00","BZN|ES","Without Sequence","44.50","",""
"03/01/2020 22:00:00 - 03/01/2020 23:00:00","BZN|ES","Without Sequence","40.50","",""
"03/01/2020 23:00:00 - 04/01/2020 00:00:00","BZN|ES","Without Sequence","39.50","",""
"04/01/2020 00:00:00 - 04/01/2020 01:00:00","BZN|ES","Without Sequence","38.01","",""
"04/01/2020 01:00:00 - 04/01/2020 02:00:00","BZN|ES","Without Sequence","32.05","",""
"04/01/2020 02:00:00 - 04/01/2020 03:00:00","BZN|ES","Without Sequence","31.00","",""
"04/01/2020 03:00:00 - 04/01/2020 04:00:00","BZN|ES","Without Sequence","30.20","",""
"04/01/2020 04:00:00 - 04/01/2020 05:00:00","BZN|ES","Without Sequence","29.85","",""
"04/01/2020 05:00:00 - 04/01/2020 06:00:00","BZN|ES","Without Sequence","29.84","",""
"04/01/2020 06:00:00 - 04/01/2020 07:00:00","BZN|ES","Without Sequence","30.10","",""
"04/01/2020 07:00:00 - 04/01/2020 08:00:00","BZN|ES","Without Sequence","30.75","",""
"04/01/2020 08:00:00 - 04/01/2020 09:00:00","BZN|ES","Without Sequence","31.83","",""
"04/01/2020 09:00:00 - 04/01/2020 10:00:00","BZN|ES","Without Sequence","36.67","",""
"04/01/2020 10:00:00 - 04/01/2020 11:00:00","BZN|ES","Without Sequence","39.57","",""
"04/01/2020 11:00:00 - 04/01/2020 12:00:00","BZN|ES","Without Sequence","36.11","",""
"04/01/2020 12:00:00 - 04/01/2020 13:00:00","BZN|ES","Without Sequence","34.77","",""
"04/01/2020 13:00:00 - 04/01/2020 14:00:00","BZN|ES","Without Sequence","32.07","",""
"04/01/2020 14:00:00 - 04/01/2020 15:00:00","BZN|ES","Without Sequence","31.83","",""
"04/01/2020 15:00:00 - 04/01/2020 16:00:00","BZN|ES","Without Sequence","31.95","",""
"04/01/2020 16:00:00 - 04/01/2020 17:00:00","BZN|ES","Without Sequence","32.25","",""
"04/01/2020 17:00:00 - 04/01/2020 18:00:00","BZN|ES","Without Sequence","41.81","",""
"04/01/2020 18:00:00 - 04/01/2020 19:00:00","BZN|ES","Without Sequence","44.24","",""
"04/01/2020 19:00:00 - 04/01/2020 20:00:00","BZN|ES","Without Sequence","44.00","",""
"04/01/2020 20:00:00 - 04/01/2020 21:00:00","BZN|ES","Without Sequence","44.44","",""
"04/01/2020 21:00:00 - 04/01/2020 22:00:00","BZN|ES","Without Sequence","44.43","",""
"04/01/2020 22:00:00 - 04/01/2020 23:00:00","BZN|ES","Without Sequence","40.38","",""
"04/01/2020 23:00:00 - 05/01/2020 00:00:00","BZN|ES","Without Sequence","37.95","",""
"05/01/2020 00:00:00 - 05/01/2020 01:00:00","BZN|ES","Without Sequence","33.10","",""
"05/01/2020 01:00:00 - 05/01/2020 02:00:00","BZN|ES","Without Sequence","32.28","",""
"05/01/2020 02:00:00 - 05/01/2020 03:00:00","BZN|ES","Without Sequence","31.18","",""
"05/01/2020 03:00:00 - 05/01/2020 04:00:00","BZN|ES","Without Sequence","30.10","",""
"05/01/2020 04:00:00 - 05/01/2020 05:00:00","BZN|ES","Without Sequence","29.96","",""
"05/01/2020 05:00:00 - 05/01/2020 06:00:00","BZN|ES","Without Sequence","29.88","",""
"05/01/2020 06:00:00 - 05/01/2020 07:00:00","BZN|ES","Without Sequence","30.38","",""
"05/01/2020 07:00:00 - 05/01/2020 08:00:00","BZN|ES","Without Sequence","31.15","",""
"05/01/2020 08:00:00 - 05/01/2020 09:00:00","BZN|ES","Without Sequence","32.09","",""
"05/01/2020 09:00:00 - 05/01/2020 10:00:00","BZN|ES","Without Sequence","34.27","",""
"05/01/2020 10:00:00 - 05/01/2020 11:00:00","BZN|ES","Without Sequence","37.53","",""
"05/01/2020 11:00:00 - 05/01/2020 12:00:00","BZN|ES","Without Sequence","38.99","",""
"05/01/2020 12:00:00 - 05/01/2020 13:00:00","BZN|ES","Without Sequence","38.15","",""
"05/01/2020 13:00:00 - 05/01/2020 14:00:00","BZN|ES","Without Sequence","35.37","",""
"05/01/2020 14:00:00 - 05/01/2020 15:00:00","BZN|ES","Without Sequence","34.44","",""
"05/01/2020 15:00:00 - 05/01/2020 16:00:00","BZN|ES","Without Sequence","36.10","",""
"05/01/2020 16:00:00 - 05/01/2020 17:00:00","BZN|ES","Without Sequence","40.59","",""
"05/01/2020 17:00:00 - 05/01/2020 18:00:00","BZN|ES","Without Sequence","44.68","",""
"05/01/2020 18:00:00 - 05/01/2020 19:00:00","BZN|ES","Without Sequence","46.16","",""
"05/01/2020 19:00:00 - 05/01/2020 20:00:00","BZN|ES","Without Sequence","48.53","",""
"05/01/2020 20:00:00 - 05/01/2020 21:00:00","BZN|ES","Without Sequence","52.48","",""
"05/01/2020 21:00:00 - 05/01/2020 22:00:00","BZN|ES","Without Sequence","53.29","",""
"05/01/2020 22:00:00 - 05/01/2020 23:00:00","BZN|ES","Without Sequence","49.50","",""
"05/01/2020 23:00:00 - 06/01/2020 00:00:00","BZN|ES","Without Sequence","46.01","",""
"06/01/2020 00:00:00 - 06/01/2020 01:00:00","BZN|ES","Without Sequence","47.85","",""
"06/01/2020 01:00:00 - 06/01/2020 02:00:00","BZN|ES","Without Sequence","41.48","",""
"06/01/2020 02:00:00 - 06/01/2020 03:00:00","BZN|ES","Without Sequence","34.00","",""
"06/01/2020 03:00:00 - 06/01/2020 04:00:00","BZN|ES","Without Sequence","31.92","",""
"06/01/2020 04:00:00 - 06/01/2020 05:00:00","BZN|ES","Without Sequence","31.75","",""
"06/01/2020 05:00:00 - 06/01/2020 06:00:00","BZN|ES","Without Sequence","31.50","",""
"06/01/2020 06:00:00 - 06/01/2020 07:00:00","BZN|ES","Without Sequence","33.18","",""
"06/01/2020 07:00:00 - 06/01/2020 08:00:00","BZN|ES","Without Sequence","43.13","",""
"06/01/2020 08:00:00 - 06/01/2020 09:00:00","BZN|ES","Without Sequence","44.52","",""
"06/01/2020 09:00:00 - 06/01/2020 10:00:00","BZN|ES","Without Sequence","44.96","",""
"06/01/2020 10:00:00 - 06/01/2020 11:00:00","BZN|ES","Without Sequence","44.00","",""
"06/01/2020 11:00:00 - 06/01/2020 12:00:00","BZN|ES","Without Sequence","42.46","",""
"06/01/2020 12:00:00 - 06/01/2020 13:00:00","BZN|ES","Without Sequence","41.30","",""
"06/01/2020 13:00:00 - 06/01/2020 14:00:00","BZN|ES","Without Sequence","40.51","",""
"06/01/2020 14:00:00 - 06/01/2020 15:00:00","BZN|ES","Without Sequence","41.22","",""
"06/01/2020 15:00:00 - 06/01/2020 16:00:00","BZN|ES","Without Sequence","43.28","",""
"06/01/2020 16:00:00 - 06/01/2020 17:00:00","BZN|ES","Without Sequence","43.68","",""
"06/01/2020 17:00:00 - 06/01/2020 18:00:00","BZN|ES","Without Sequence","47.90","",""
"06/01/2020 18:00:00 - 06/01/2020 19:00:00","BZN|ES","Without Sequence","48.91","",""
"06/01/2020 19:00:00 - 06/01/2020 20:00:00","BZN|ES","Without Sequence","49.01","",""
"06/01/2020 20:00:00 - 06/01/2020 21:00:00","BZN|ES","Without Sequence","48.00","",""
"06/01/2020 21:00:00 - 06/01/2020 22:00:00","BZN|ES","Without Sequence","48.00","",""
"06/01/2020 22:00:00 - 06/01/2020 23:00:00","BZN|ES","Without Sequence","45.42","",""
"06/01/2020 23:00:00 - 07/01/2020 00:00:00","BZN|ES","Without Sequence","44.01","",""
"07/01/2020 00:00:00 - 07/01/2020 01:00:00","BZN|ES","Without Sequence","42.07","",""
"07/01/2020 01:00:00 - 07/01/2020 02:00:00","BZN|ES","Without Sequence","36.49","",""
"07/01/2020 02:00:00 - 07/01/2020 03:00:00","BZN|ES","Without Sequence","33.67","",""
"07/01/2020 03:00:00 - 07/01/2020 04:00:00","BZN|ES","Without Sequence","33.01","",""
"07/01/2020 04:00:00 - 07/01/2020 05:00:00","BZN|ES","Without Sequence","33.01","",""
"07/01/2020 05:00:00 - 07/01/2020 06:00:00","BZN|ES","Without Sequence","36.07","",""
"07/01/2020 06:00:00 - 07/01/2020 07:00:00","BZN|ES","Without Sequence","47.75","",""
"07/01/2020 07:00:00 - 07/01/2020 08:00:00","BZN|ES","Without Sequence","53.68","",""
"07/01/2020 08:00:00 - 07/01/2020 09:00:00","BZN|ES","Without Sequence","56.26","",""
"07/01/2020 09:00:00 - 07/01/2020 10:00:00","BZN|ES","Without Sequence","54.87","",""
"07/01/2020 10:00:00 - 07/01/2020 11:00:00","BZN|ES","Without Sequence","53.68","",""
"07/01/2020 11:00:00 - 07/01/2020 12:00:00","BZN|ES","Without Sequence","52.17","",""
"07/01/2020 12:00:00 - 07/01/2020 13:00:00","BZN|ES","Without Sequence","50.81","",""
"07/01/2020 13:00:00 - 07/01/2020 14:00:00","BZN|ES","Without Sequence","50.31","",""
"07/01/2020 14:00:00 - 07/01/2020 15:00:00","BZN|ES","Without Sequence","49.61","",""
"07/01/2020 15:00:00 - 07/01/2020 16:00:00","BZN|ES","Without Sequence","48.44","",""
"07/01/2020 16:00:00 - 07/01/2020 17:00:00","BZN|ES","Without Sequence","49.01","",""
"07/01/2020 17:00:00 - 07/01/2020 18:00:00","BZN|ES","Without Sequence","49.77","",""
"07/01/2020 18:00:00 - 07/01/2020 19:00:00","BZN|ES","Without Sequence","50.81","",""
"07/01/2020 19:00:00 - 07/01/2020 20:00:00","BZN|ES","Without Sequence","51.90","",""
"07/01/2020 20:00:00 - 07/01/2020 21:00:00","BZN|ES","Without Sequence","52.48","",""
"07/01/2020 21:00:00 - 07/01/2020 22:00:00","BZN|ES","Without Sequence","51.00","",""
"07/01/2020 22:00:00 - 07/01/2020 23:00:00","BZN|ES","Without Sequence","47.00","",""
"07/01/2020 23:00:00 - 08/01/2020 00:00:00","BZN|ES","Without Sequence","44.43","",""
"08/01/2020 00:00:00 - 08/01/2020 01:00:00","BZN|ES","Without Sequence","42.00","",""
"08/01/2020 01:00:00 - 08/01/2020 02:00:00","BZN|ES","Without Sequence","37.48","",""
"08/01/2020 02:00:00 - 08/01/2020 03:00:00","BZN|ES","Without Sequence","36.07","",""
"08/01/2020 03:00:00 - 08/01/2020 04:00:00","BZN|ES","Without Sequence","34.41","",""
"08/01/2020 04:00:00 - 08/01/2020 05:00:00","BZN|ES","Without Sequence","33.07","",""
"08/01/2020 05:00:00 - 08/01/2020 06:00:00","BZN|ES","Without Sequence","36.11","",""
"08/01/2020 06:00:00 - 08/01/2020 07:00:00","BZN|ES","Without Sequence","39.77","",""
"08/01/2020 07:00:00 - 08/01/2020 08:00:00","BZN|ES","Without Sequence","48.42","",""
"08/01/2020 08:00:00 - 08/01/2020 09:00:00","BZN|ES","Without Sequence","51.65","",""
"08/01/2020 09:00:00 - 08/01/2020 10:00:00","BZN|ES","Without Sequence","52.60","",""
"08/01/2020 10:00:00 - 08/01/2020 11:00:00","BZN|ES","Without Sequence","52.00","",""
"08/01/2020 11:00:00 - 08/01/2020 12:00:00","BZN|ES","Without Sequence","50.81","",""
"08/01/2020 12:00:00 - 08/01/2020 13:00:00","BZN|ES","Without Sequence","49.67","",""
"08/01/2020 13:00:00 - 08/01/2020 14:00:00","BZN|ES","Without Sequence","49.17","",""
"08/01/2020 14:00:00 - 08/01/2020 15:00:00","BZN|ES","Without Sequence","47.10","",""
"08/01/2020 15:00:00 - 08/01/2020 16:00:00","BZN|ES","Without Sequence","46.33","",""
"08/01/2020 16:00:00 - 08/01/2020 17:00:00","BZN|ES","Without Sequence","49.16","",""
"08/01/2020 17:00:00 - 08/01/2020 18:00:00","BZN|ES","Without Sequence","53.53","",""
"08/01/2020 18:00:00 - 08/01/2020 19:00:00","BZN|ES","Without Sequence","55.92","",""
"08/01/2020 19:00:00 - 08/01/2020 20:00:00","BZN|ES","Without Sequence","55.09","",""
"08/01/2020 20:00:00 - 08/01/2020 21:00:00","BZN|ES","Without Sequence","54.99","",""
"08/01/2020 21:00:00 - 08/01/2020 22:00:00","BZN|ES","Without Sequence","53.67","",""
"08/01/2020 22:00:00 - 08/01/2020 23:00:00","BZN|ES","Without Sequence","49.16","",""
"08/01/2020 23:00:00 - 09/01/2020 00:00:00","BZN|ES","Without Sequence","45.17","",""
"09/01/2020 00:00:00 - 09/01/2020 01:00:00","BZN|ES","Without Sequence","46.55","",""
"09/01/2020 01:00:00 - 09/01/2020 02:00:00","BZN|ES","Without Sequence","38.01","",""
"09/01/2020 02:00:00 - 09/01/2020 03:00:00","BZN|ES","Without Sequence","34.89","",""
"09/01/2020 03:00:00 - 09/01/2020 04:00:00","BZN|ES","Without Sequence","33.70","",""
"09/01/2020 04:00:00 - 09/01/2020 05:00:00","BZN|ES","Without Sequence","33.56","",""
"09/01/2020 05:00:00 - 09/01/2020 06:00:00","BZN|ES","Without Sequence","34.00","",""
"09/01/2020 06:00:00 - 09/01/2020 07:00:00","BZN|ES","Without Sequence","37.51","",""
"09/01/2020 07:00:00 - 09/01/2020 08:00:00","BZN|ES","Without Sequence","48.45","",""
"09/01/2020 08:00:00 - 09/01/2020 09:00:00","BZN|ES","Without Sequence","49.23","",""
"09/01/2020 09:00:00 - 09/01/2020 10:00:00","BZN|ES","Without Sequence","51.49","",""
"09/01/2020 10:00:00 - 09/01/2020 11:00:00","BZN|ES","Without Sequence","49.67","",""
"09/01/2020 11:00:00 - 09/01/2020 12:00:00","BZN|ES","Without Sequence","48.33","",""
"09/01/2020 12:00:00 - 09/01/2020 13:00:00","BZN|ES","Without Sequence","44.41","",""
"09/01/2020 13:00:00 - 09/01/2020 14:00:00","BZN|ES","Without Sequence","44.90","",""
"09/01/2020 14:00:00 - 09/01/2020 15:00:00","BZN|ES","Without Sequence","39.81","",""
"09/01/2020 15:00:00 - 09/01/2020 16:00:00","BZN|ES","Without Sequence","39.00","",""
"09/01/2020 16:00:00 - 09/01/2020 17:00:00","BZN|ES","Without Sequence","41.66","",""
"09/01/2020 17:00:00 - 09/01/2020 18:00:00","BZN|ES","Without Sequence","46.89","",""
"09/01/2020 18:00:00 - 09/01/2020 19:00:00","BZN|ES","Without Sequence","51.89","",""
"09/01/2020 19:00:00 - 09/01/2020 20:00:00","BZN|ES","Without Sequence","52.98","",""
"09/01/2020 20:00:00 - 09/01/2020 21:00:00","BZN|ES","Without Sequence","53.31","",""
"09/01/2020 21:00:00 - 09/01/2020 22:00:00","BZN|ES","Without Sequence","52.05","",""
"09/01/2020 22:00:00 - 09/01/2020 23:00:00","BZN|ES","Without Sequence","48.49","",""
"09/01/2020 23:00:00 - 10/01/2020 00:00:00","BZN|ES","Without Sequence","40.16","",""
"10/01/2020 00:00:00 - 10/01/2020 01:00:00","BZN|ES","Without Sequence","34.13","",""
"10/01/2020 01:00:00 - 10/01/2020 02:00:00","BZN|ES","Without Sequence","32.70","",""
"10/01/2020 02:00:00 - 10/01/2020 03:00:00","BZN|ES","Without Sequence","31.00","",""
"10/01/2020 03:00:00 - 10/01/2020 04:00:00","BZN|ES","Without Sequence","27.98","",""
"10/01/2020 04:00:00 - 10/01/2020 05:00:00","BZN|ES","Without Sequence","27.65","",""
"10/01/2020 05:00:00 - 10/01/2020 06:00:00","BZN|ES","Without Sequence","29.38","",""
"10/01/2020 06:00:00 - 10/01/2020 07:00:00","BZN|ES","Without Sequence","32.00","",""
"10/01/2020 07:00:00 - 10/01/2020 08:00:00","BZN|ES","Without Sequence","43.66","",""
"10/01/2020 08:00:00 - 10/01/2020 09:00:00","BZN|ES","Without Sequence","47.40","",""
"10/01/2020 09:00:00 - 10/01/2020 10:00:00","BZN|ES","Without Sequence","48.73","",""
"10/01/2020 10:00:00 - 10/01/2020 11:00:00","BZN|ES","Without Sequence","47.30","",""
"10/01/2020 11:00:00 - 10/01/2020 12:00:00","BZN|ES","Without Sequence","44.20","",""
"10/01/2020 12:00:00 - 10/01/2020 13:00:00","BZN|ES","Without Sequence","41.60","",""
"10/01/2020 13:00:00 - 10/01/2020 14:00:00","BZN|ES","Without Sequence","38.01","",""
"10/01/2020 14:00:00 - 10/01/2020 15:00:00","BZN|ES","Without Sequence","36.21","",""
"10/01/2020 15:00:00 - 10/01/2020 16:00:00","BZN|ES","Without Sequence","36.27","",""
"10/01/2020 16:00:00 - 10/01/2020 17:00:00","BZN|ES","Without Sequence","40.62","",""
"10/01/2020 17:00:00 - 10/01/2020 18:00:00","BZN|ES","Without Sequence","47.30","",""
"10/01/2020 18:00:00 - 10/01/2020 19:00:00","BZN|ES","Without Sequence","49.97","",""
"10/01/2020 19:00:00 - 10/01/2020 20:00:00","BZN|ES","Without Sequence","50.01","",""
"10/01/2020 20:00:00 - 10/01/2020 21:00:00","BZN|ES","Without Sequence","50.85","",""
"10/01/2020 21:00:00 - 10/01/2020 22:00:00","BZN|ES","Without Sequence","49.89","",""
"10/01/2020 22:00:00 - 10/01/2020 23:00:00","BZN|ES","Without Sequence","46.80","",""
"10/01/2020 23:00:00 - 11/01/2020 00:00:00","BZN|ES","Without Sequence","40.00","",""
"11/01/2020 00:00:00 - 11/01/2020 01:00:00","BZN|ES","Without Sequence","42.94","",""
"11/01/2020 01:00:00 - 11/01/2020 02:00:00","BZN|ES","Without Sequence","37.20","",""
"11/01/2020 02:00:00 - 11/01/2020 03:00:00","BZN|ES","Without Sequence","34.77","",""
"11/01/2020 03:00:00 - 11/01/2020 04:00:00","BZN|ES","Without Sequence","34.18","",""
"11/01/2020 04:00:00 - 11/01/2020 05:00:00","BZN|ES","Without Sequence","34.13","",""
"11/01/2020 05:00:00 - 11/01/2020 06:00:00","BZN|ES","Without Sequence","34.18","",""
"11/01/2020 06:00:00 - 11/01/2020 07:00:00","BZN|ES","Without Sequence","34.40","",""
"11/01/2020 07:00:00 - 11/01/2020 08:00:00","BZN|ES","Without Sequence","34.51","",""
"11/01/2020 08:00:00 - 11/01/2020 09:00:00","BZN|ES","Without Sequence","35.68","",""
"11/01/2020 09:00:00 - 11/01/2020 10:00:00","BZN|ES","Without Sequence","40.00","",""
"11/01/2020 10:00:00 - 11/01/2020 11:00:00","BZN|ES","Without Sequence","42.61","",""
"11/01/2020 11:00:00 - 11/01/2020 12:00:00","BZN|ES","Without Sequence","40.01","",""
"11/01/2020 12:00:00 - 11/01/2020 13:00:00","BZN|ES","Without Sequence","38.60","",""
"11/01/2020 13:00:00 - 11/01/2020 14:00:00","BZN|ES","Without Sequence","38.97","",""
"11/01/2020 14:00:00 - 11/01/2020 15:00:00","BZN|ES","Without Sequence","38.97","",""
"11/01/2020 15:00:00 - 11/01/2020 16:00:00","BZN|ES","Without Sequence","36.84","",""
"11/01/2020 16:00:00 - 11/01/2020 17:00:00","BZN|ES","Without Sequence","38.97","",""
"11/01/2020 17:00:00 - 11/01/2020 18:00:00","BZN|ES","Without Sequence","44.00","",""
"11/01/2020 18:00:00 - 11/01/2020 19:00:00","BZN|ES","Without Sequence","52.98","",""
"11/01/2020 19:00:00 - 11/01/2020 20:00:00","BZN|ES","Without Sequence","55.40","",""
"11/01/2020 20:00:00 - 11/01/2020 21:00:00","BZN|ES","Without Sequence","56.26","",""
"11/01/2020 21:00:00 - 11/01/2020 22:00:00","BZN|ES","Without Sequence","55.87","",""
"11/01/2020 22:00:00 - 11/01/2020 23:00:00","BZN|ES","Without Sequence","53.00","",""
"11/01/2020 23:00:00 - 12/01/2020 00:00:00","BZN|ES","Without Sequence","49.67","",""
"12/01/2020 00:00:00 - 12/01/2020 01:00:00","BZN|ES","Without Sequence","44.21","",""
"12/01/2020 01:00:00 - 12/01/2020 02:00:00","BZN|ES","Without Sequence","41.69","",""
"12/01/2020 02:00:00 - 12/01/2020 03:00:00","BZN|ES","Without Sequence","41.69","",""
"12/01/2020 03:00:00 - 12/01/2020 04:00:00","BZN|ES","Without Sequence","38.60","",""
"12/01/2020 04:00:00 - 12/01/2020 05:00:00","BZN|ES","Without Sequence","37.51","",""
"12/01/2020 05:00:00 - 12/01/2020 06:00:00","BZN|ES","Without Sequence","37.03","",""
"12/01/2020 06:00:00 - 12/01/2020 07:00:00","BZN|ES","Without Sequence","37.58","",""
"12/01/2020 07:00:00 - 12/01/2020 08:00:00","BZN|ES","Without Sequence","38.01","",""
"12/01/2020 08:00:00 - 12/01/2020 09:00:00","BZN|ES","Without Sequence","38.00","",""
"12/01/2020 09:00:00 - 12/01/2020 10:00:00","BZN|ES","Without Sequence","38.07","",""
"12/01/2020 10:00:00 - 12/01/2020 11:00:00","BZN|ES","Without Sequence","39.01","",""
"12/01/2020 11:00:00 - 12/01/2020 12:00:00","BZN|ES","Without Sequence","38.08","",""
"12/01/2020 12:00:00 - 12/01/2020 13:00:00","BZN|ES","Without Sequence","38.01","",""
