"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"05/01/2022 03:00:00 - 05/01/2022 04:00:00","BZN|IT-North","Without Sequence","75.38","",""
"05/01/2022 04:00:00 - 05/01/2022 05:00:00","BZN|IT-North","Without Sequence","79.11","",""
"05/01/2022 05:00:00 - 05/01/2022 06:00:00","BZN|IT-North","Without Sequence","94.79","",""
"05/01/2022 06:00:00 - 05/01/2022 07:00:00","BZN|IT-North","Without Sequence","181.41","",""
"05/01/2022 07:00:00 - 05/01/2022 08:00:00","BZN|IT-North","Without Sequence","215.98","",""
"05/01/2022 08:00:00 - 05/01/2022 09:00:00","BZN|IT-North","Without Sequence","218.95","",""
"05/01/2022 09:00:00 - 05/01/2022 10:00:00","BZN|IT-North","Without Sequence","226.52","",""
"05/01/2022 10:00:00 - 05/01/2022 11:00:00","BZN|IT-North","Without Sequence","224.45","",""
"05/01/2022 11:00:00 - 05/01/2022 12:00:00","BZN|IT-North","Without Sequence","217.92","",""
"05/01/2022 12:00:00 - 05/01/2022 13:00:00","BZN|IT-North","Without Sequence","205.00","",""
"05/01/2022 13:00:00 - 05/01/2022 14:00:00","BZN|IT-North","Without Sequence","214.90","",""
"05/01/2022 14:00:00 - 05/01/2022 15:00:00","BZN|IT-North","Without Sequence","217.92","",""
"05/01/2022 15:00:00 - 05/01/2022 16:00:00","BZN|IT-North","Without Sequence","226.52","",""
"05/01/2022 16:00:00 - 05/01/2022 17:00:00","BZN|IT-North","Without Sequence","226.52","",""
"05/01/2022 17:00:00 - 05/01/2022 18:00:00","BZN|IT-North","Without Sequence","265.00","",""
"05/01/2022 18:00:00 - 05/01/2022 19:00:00","BZN|IT-North","Without Sequence","265.00","",""
"05/01/2022 19:00:00 - 05/01/2022 20:00:00","BZN|IT-North","Without Sequence","265.00","",""
"05/01/2022 20:00:00 - 05/01/2022 21:00:00","BZN|IT-North","Without Sequence","241.93","",""
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|IT-North","Without Sequence","218.95","",""
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|IT-North","Without Sequence","207.46","",""
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|IT-North","Without Sequence","200.00","",""
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|IT-North","Without Sequence","207.15","",""
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|IT-North","Without Sequence","195.00","",""
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|IT-North","Without Sequence","191.82","",""
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|IT-North","Without Sequence","180.70","",""
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|IT-North","Without Sequence","170.10","",""
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|IT-North","Without Sequence","194.38","",""
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|IT-North","Without Sequence","204.22","",""
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|IT-North","Without Sequence","228.25","",""
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|IT-North","Without Sequence","236.23","",""
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|IT-North","Without Sequence","247.10","",""
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|IT-North","Without Sequence","245.24","",""
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|IT-North","Without Sequence","231.90","",""
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|IT-North","Without Sequence","226.00","",""
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|IT-North","Without Sequence","220.00","",""
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|IT-North","Without Sequence","216.06","",""
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|IT-North","Without Sequence","230.77","",""
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|IT-North","Without Sequence","245.95","",""
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|IT-North","Without Sequence","274.11","",""
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|IT-North","Without Sequence","273.44","",""
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|IT-North","Without Sequence","278.36","",""
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|IT-North","Without Sequence","251.71","",""
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|IT-North","Without Sequence","229.96","",""
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|IT-North","Without Sequence","227.46","",""
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|IT-North","Without Sequence","212.02","",""
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|IT-North","Without Sequence","213.47","",""
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|IT-North","Without Sequence","208.63","",""
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|IT-North","Without Sequence","204.35","",""
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|IT-North","Without Sequence","203.91","",""
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|IT-North","Without Sequence","202.54","",""
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|IT-North","Without Sequence","205.17","",""
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|IT-North","Without Sequence","229.22","",""
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|IT-North","Without Sequence","240.00","",""
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|IT-North","Without Sequence","254.19","",""
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|IT-North","Without Sequence","257.24","",""
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|IT-North","Without Sequence","254.18","",""
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|IT-North","Without Sequence","241.22","",""
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|IT-North","Without Sequence","240.20","",""
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|IT-North","Without Sequence","229.53","",""
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|IT-North","Without Sequence","233.49","",""
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|IT-North","Without Sequence","237.08","",""
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|IT-North","Without Sequence","239.00","",""
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|IT-North","Without Sequence","266.86","",""
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|IT-North","Without Sequence","270.00","",""
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|IT-North","Without Sequence","257.20","",""
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|IT-North","Without Sequence","244.41","",""
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|IT-North","Without Sequence","236.04","",""
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|IT-North","Without Sequence","229.00","",""
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|IT-North","Without Sequence","207.49","",""
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|IT-North","Without Sequence","218.33","",""
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|IT-North","Without Sequence","211.23","",""
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|IT-North","Without Sequence","201.90","",""
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|IT-North","Without Sequence","201.00","",""
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|IT-North","Without Sequence","201.00","",""
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|IT-North","Without Sequence","201.00","",""
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|IT-North","Without Sequence","215.43","",""
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|IT-North","Without Sequence","228.77","",""
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|IT-North","Without Sequence","238.11","",""
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|IT-North","Without Sequence","239.00","",""
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|IT-North","Without Sequence","242.93","",""
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|IT-North","Without Sequence","231.02","",""
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|IT-North","Without Sequence","223.33","",""
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|IT-North","Without Sequence","215.72","",""
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|IT-North","Without Sequence","215.49","",""
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|IT-North","Without Sequence","230.00","",""
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|IT-North","Without Sequence","242.67","",""
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|IT-North","Without Sequence","290.00","",""
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|IT-North","Without Sequence","300.00","",""
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|IT-North","Without Sequence","294.96","",""
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|IT-North","Without Sequence","283.00","",""
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|IT-North","Without Sequence","241.77","",""
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|IT-North","Without Sequence","233.56","",""
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|IT-North","Without Sequence","227.00","",""
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|IT-North","Without Sequence","215.00","",""
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|IT-North","Without Sequence","204.01","",""
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|IT-North","Without Sequence","197.61","",""
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|IT-North","Without Sequence","191.00","",""
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|IT-North","Without Sequence","182.00","",""
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|IT-North","Without Sequence","172.00","",""
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|IT-North","Without Sequence","176.33","",""
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|IT-North","Without Sequence","187.66","",""
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|IT-North","Without Sequence","190.66","",""
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|IT-North","Without Sequence","194.36","",""
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|IT-North","Without Sequence","215.00","",""
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|IT-North","Without Sequence","218.90","",""
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|IT-North","Without Sequence","218.34","",""
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|IT-North","Without Sequence","210.47","",""
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|IT-North","Without Sequence","213.06","",""
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|IT-North","Without Sequence","223.35","",""
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|IT-North","Without Sequence","225.55","",""
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|IT-North","Without Sequence","257.35","",""
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|IT-North","Without Sequence","269.60","",""
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|IT-North","Without Sequence","269.36","",""
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|IT-North","Without Sequence","242.08","",""
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|IT-North","Without Sequence","222.80","",""
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|IT-North","Without Sequence","218.34","",""
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|IT-North","Without Sequence","203.80","",""
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|IT-North","Without Sequence","196.23","",""
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|IT-North","Without Sequence","191.85","",""
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|IT-North","Without Sequence","195.91","",""
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|IT-North","Without Sequence","186.66","",""
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|IT-North","Without Sequence","178.04","",""
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|IT-North","Without Sequence","192.15","",""
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|IT-North","Without Sequence","237.44","",""
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|IT-North","Without Sequence","299.95","",""
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|IT-North","Without Sequence","313.92","",""
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|IT-North","Without Sequence","315.00","",""
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|IT-North","Without Sequence","310.41","",""
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|IT-North","Without Sequence","310.08","",""
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|IT-North","Without Sequence","300.00","",""
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|IT-North","Without Sequence","297.01","",""
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|IT-North","Without Sequence","299.96","",""
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|IT-North","Without Sequence","305.26","",""
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|IT-North","Without Sequence","297.97","",""
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|IT-North","Without Sequence","313.79","",""
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|IT-North","Without Sequence","310.82","",""
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|IT-North","Without Sequence","294.98","",""
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|IT-North","Without Sequence","267.45","",""
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|IT-North","Without Sequence","242.23","",""
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|IT-North","Without Sequence","217.03","",""
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|IT-North","Without Sequence","198.93","",""
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|IT-North","Without Sequence","210.34","",""
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|IT-North","Without Sequence","202.42","",""
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|IT-North","Without Sequence","197.60","",""
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|IT-North","Without Sequence","193.00","",""
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|IT-North","Without Sequence","194.90","",""
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|IT-North","Without Sequence","204.45","",""
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|IT-North","Without Sequence","230.92","",""
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|IT-North","Without Sequence","286.61","",""
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|IT-North","Without Sequence","300.02","",""
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|IT-North","Without Sequence","297.16","",""
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|IT-North","Without Sequence","277.02","",""
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|IT-North","Without Sequence","261.69","",""
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|IT-North","Without Sequence","248.64","",""
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|IT-North","Without Sequence","247.70","",""
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|IT-North","Without Sequence","255.01","",""
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|IT-North","Without Sequence","277.90","",""
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|IT-North","Without Sequence","289.94","",""
"11/01/2022 17:00:00 - 11/01/2022 18:00:00","BZN|IT-North","Without Sequence","316.40","",""
"11/01/2022 18:00:00 - 11/01/2022 19:00:00","BZN|IT-North","Without Sequence","315.90","",""
"11/01/2022 19:00:00 - 11/01/2022 20:00:00","BZN|IT-North","Without Sequence","309.20","",""
"11/01/2022 20:00:00 - 11/01/2022 21:00:00","BZN|IT-North","Without Sequence","285.33","",""
"11/01/2022 21:00:00 - 11/01/2022 22:00:00","BZN|IT-North","Without Sequence","245.00","",""
"11/01/2022 22:00:00 - 11/01/2022 23:00:00","BZN|IT-North","Without Sequence","235.22","",""
"11/01/2022 23:00:00 - 12/01/2022 00:00:00","BZN|IT-North","Without Sequence","211.84","",""
"12/01/2022 00:00:00 - 12/01/2022 01:00:00","BZN|IT-North","Without Sequence","196.65","",""
"12/01/2022 01:00:00 - 12/01/2022 02:00:00","BZN|IT-North","Without Sequence","187.10","",""
