"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2017 20:00:00 - 02/01/2017 21:00:00","BZN|ES","Without Sequence","70.11","",""
"02/01/2017 21:00:00 - 02/01/2017 22:00:00","BZN|ES","Without Sequence","64.98","",""
"02/01/2017 22:00:00 - 02/01/2017 23:00:00","BZN|ES","Without Sequence","60.10","",""
"02/01/2017 23:00:00 - 03/01/2017 00:00:00","BZN|ES","Without Sequence","58.78","",""
"03/01/2017 00:00:00 - 03/01/2017 01:00:00","BZN|ES","Without Sequence","54.68","",""
"03/01/2017 01:00:00 - 03/01/2017 02:00:00","BZN|ES","Without Sequence","52.74","",""
"03/01/2017 02:00:00 - 03/01/2017 03:00:00","BZN|ES","Without Sequence","49.25","",""
"03/01/2017 03:00:00 - 03/01/2017 04:00:00","BZN|ES","Without Sequence","45.00","",""
"03/01/2017 04:00:00 - 03/01/2017 05:00:00","BZN|ES","Without Sequence","45.18","",""
"03/01/2017 05:00:00 - 03/01/2017 06:00:00","BZN|ES","Without Sequence","49.25","",""
"03/01/2017 06:00:00 - 03/01/2017 07:00:00","BZN|ES","Without Sequence","57.65","",""
"03/01/2017 07:00:00 - 03/01/2017 08:00:00","BZN|ES","Without Sequence","70.51","",""
"03/01/2017 08:00:00 - 03/01/2017 09:00:00","BZN|ES","Without Sequence","71.61","",""
"03/01/2017 09:00:00 - 03/01/2017 10:00:00","BZN|ES","Without Sequence","72.69","",""
"03/01/2017 10:00:00 - 03/01/2017 11:00:00","BZN|ES","Without Sequence","73.33","",""
"03/01/2017 11:00:00 - 03/01/2017 12:00:00","BZN|ES","Without Sequence","73.31","",""
"03/01/2017 12:00:00 - 03/01/2017 13:00:00","BZN|ES","Without Sequence","72.71","",""
"03/01/2017 13:00:00 - 03/01/2017 14:00:00","BZN|ES","Without Sequence","71.69","",""
"03/01/2017 14:00:00 - 03/01/2017 15:00:00","BZN|ES","Without Sequence","70.51","",""
"03/01/2017 15:00:00 - 03/01/2017 16:00:00","BZN|ES","Without Sequence","69.94","",""
"03/01/2017 16:00:00 - 03/01/2017 17:00:00","BZN|ES","Without Sequence","71.11","",""
"03/01/2017 17:00:00 - 03/01/2017 18:00:00","BZN|ES","Without Sequence","72.76","",""
"03/01/2017 18:00:00 - 03/01/2017 19:00:00","BZN|ES","Without Sequence","73.69","",""
"03/01/2017 19:00:00 - 03/01/2017 20:00:00","BZN|ES","Without Sequence","74.29","",""
"03/01/2017 20:00:00 - 03/01/2017 21:00:00","BZN|ES","Without Sequence","74.90","",""
"03/01/2017 21:00:00 - 03/01/2017 22:00:00","BZN|ES","Without Sequence","71.59","",""
"03/01/2017 22:00:00 - 03/01/2017 23:00:00","BZN|ES","Without Sequence","68.73","",""
"03/01/2017 23:00:00 - 04/01/2017 00:00:00","BZN|ES","Without Sequence","67.42","",""
"04/01/2017 00:00:00 - 04/01/2017 01:00:00","BZN|ES","Without Sequence","62.69","",""
"04/01/2017 01:00:00 - 04/01/2017 02:00:00","BZN|ES","Without Sequence","56.04","",""
"04/01/2017 02:00:00 - 04/01/2017 03:00:00","BZN|ES","Without Sequence","54.10","",""
"04/01/2017 03:00:00 - 04/01/2017 04:00:00","BZN|ES","Without Sequence","52.00","",""
"04/01/2017 04:00:00 - 04/01/2017 05:00:00","BZN|ES","Without Sequence","51.36","",""
"04/01/2017 05:00:00 - 04/01/2017 06:00:00","BZN|ES","Without Sequence","53.02","",""
"04/01/2017 06:00:00 - 04/01/2017 07:00:00","BZN|ES","Without Sequence","62.40","",""
"04/01/2017 07:00:00 - 04/01/2017 08:00:00","BZN|ES","Without Sequence","72.32","",""
"04/01/2017 08:00:00 - 04/01/2017 09:00:00","BZN|ES","Without Sequence","73.01","",""
"04/01/2017 09:00:00 - 04/01/2017 10:00:00","BZN|ES","Without Sequence","73.00","",""
"04/01/2017 10:00:00 - 04/01/2017 11:00:00","BZN|ES","Without Sequence","72.85","",""
"04/01/2017 11:00:00 - 04/01/2017 12:00:00","BZN|ES","Without Sequence","72.51","",""
"04/01/2017 12:00:00 - 04/01/2017 13:00:00","BZN|ES","Without Sequence","71.72","",""
"04/01/2017 13:00:00 - 04/01/2017 14:00:00","BZN|ES","Without Sequence","71.59","",""
"04/01/2017 14:00:00 - 04/01/2017 15:00:00","BZN|ES","Without Sequence","69.00","",""
"04/01/2017 15:00:00 - 04/01/2017 16:00:00","BZN|ES","Without Sequence","67.13","",""
"04/01/2017 16:00:00 - 04/01/2017 17:00:00","BZN|ES","Without Sequence","68.26","",""
"04/01/2017 17:00:00 - 04/01/2017 18:00:00","BZN|ES","Without Sequence","72.15","",""
"04/01/2017 18:00:00 - 04/01/2017 19:00:00","BZN|ES","Without Sequence","73.33","",""
"04/01/2017 19:00:00 - 04/01/2017 20:00:00","BZN|ES","Without Sequence","73.69","",""
"04/01/2017 20:00:00 - 04/01/2017 21:00:00","BZN|ES","Without Sequence","72.48","",""
"04/01/2017 21:00:00 - 04/01/2017 22:00:00","BZN|ES","Without Sequence","69.34","",""
"04/01/2017 22:00:00 - 04/01/2017 23:00:00","BZN|ES","Without Sequence","64.98","",""
"04/01/2017 23:00:00 - 05/01/2017 00:00:00","BZN|ES","Without Sequence","61.95","",""
"05/01/2017 00:00:00 - 05/01/2017 01:00:00","BZN|ES","Without Sequence","51.22","",""
"05/01/2017 01:00:00 - 05/01/2017 02:00:00","BZN|ES","Without Sequence","48.41","",""
"05/01/2017 02:00:00 - 05/01/2017 03:00:00","BZN|ES","Without Sequence","50.00","",""
"05/01/2017 03:00:00 - 05/01/2017 04:00:00","BZN|ES","Without Sequence","47.46","",""
"05/01/2017 04:00:00 - 05/01/2017 05:00:00","BZN|ES","Without Sequence","42.34","",""
"05/01/2017 05:00:00 - 05/01/2017 06:00:00","BZN|ES","Without Sequence","45.18","",""
"05/01/2017 06:00:00 - 05/01/2017 07:00:00","BZN|ES","Without Sequence","54.09","",""
"05/01/2017 07:00:00 - 05/01/2017 08:00:00","BZN|ES","Without Sequence","66.21","",""
"05/01/2017 08:00:00 - 05/01/2017 09:00:00","BZN|ES","Without Sequence","69.70","",""
"05/01/2017 09:00:00 - 05/01/2017 10:00:00","BZN|ES","Without Sequence","72.60","",""
"05/01/2017 10:00:00 - 05/01/2017 11:00:00","BZN|ES","Without Sequence","73.03","",""
"05/01/2017 11:00:00 - 05/01/2017 12:00:00","BZN|ES","Without Sequence","72.60","",""
"05/01/2017 12:00:00 - 05/01/2017 13:00:00","BZN|ES","Without Sequence","72.54","",""
"05/01/2017 13:00:00 - 05/01/2017 14:00:00","BZN|ES","Without Sequence","71.51","",""
"05/01/2017 14:00:00 - 05/01/2017 15:00:00","BZN|ES","Without Sequence","71.10","",""
"05/01/2017 15:00:00 - 05/01/2017 16:00:00","BZN|ES","Without Sequence","70.51","",""
"05/01/2017 16:00:00 - 05/01/2017 17:00:00","BZN|ES","Without Sequence","69.70","",""
"05/01/2017 17:00:00 - 05/01/2017 18:00:00","BZN|ES","Without Sequence","73.87","",""
"05/01/2017 18:00:00 - 05/01/2017 19:00:00","BZN|ES","Without Sequence","75.15","",""
"05/01/2017 19:00:00 - 05/01/2017 20:00:00","BZN|ES","Without Sequence","76.10","",""
"05/01/2017 20:00:00 - 05/01/2017 21:00:00","BZN|ES","Without Sequence","73.69","",""
"05/01/2017 21:00:00 - 05/01/2017 22:00:00","BZN|ES","Without Sequence","71.68","",""
"05/01/2017 22:00:00 - 05/01/2017 23:00:00","BZN|ES","Without Sequence","66.76","",""
"05/01/2017 23:00:00 - 06/01/2017 00:00:00","BZN|ES","Without Sequence","69.20","",""
"06/01/2017 00:00:00 - 06/01/2017 01:00:00","BZN|ES","Without Sequence","59.58","",""
"06/01/2017 01:00:00 - 06/01/2017 02:00:00","BZN|ES","Without Sequence","53.98","",""
"06/01/2017 02:00:00 - 06/01/2017 03:00:00","BZN|ES","Without Sequence","52.11","",""
"06/01/2017 03:00:00 - 06/01/2017 04:00:00","BZN|ES","Without Sequence","48.14","",""
"06/01/2017 04:00:00 - 06/01/2017 05:00:00","BZN|ES","Without Sequence","46.74","",""
"06/01/2017 05:00:00 - 06/01/2017 06:00:00","BZN|ES","Without Sequence","48.41","",""
"06/01/2017 06:00:00 - 06/01/2017 07:00:00","BZN|ES","Without Sequence","53.29","",""
"06/01/2017 07:00:00 - 06/01/2017 08:00:00","BZN|ES","Without Sequence","60.15","",""
"06/01/2017 08:00:00 - 06/01/2017 09:00:00","BZN|ES","Without Sequence","63.20","",""
"06/01/2017 09:00:00 - 06/01/2017 10:00:00","BZN|ES","Without Sequence","66.21","",""
"06/01/2017 10:00:00 - 06/01/2017 11:00:00","BZN|ES","Without Sequence","70.55","",""
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|ES","Without Sequence","71.00","",""
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|ES","Without Sequence","71.51","",""
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|ES","Without Sequence","70.99","",""
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|ES","Without Sequence","68.53","",""
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|ES","Without Sequence","65.62","",""
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|ES","Without Sequence","66.21","",""
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|ES","Without Sequence","70.55","",""
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|ES","Without Sequence","73.87","",""
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|ES","Without Sequence","74.69","",""
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|ES","Without Sequence","75.10","",""
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|ES","Without Sequence","75.10","",""
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|ES","Without Sequence","73.87","",""
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|ES","Without Sequence","71.69","",""
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|ES","Without Sequence","66.00","",""
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|ES","Without Sequence","60.00","",""
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|ES","Without Sequence","55.95","",""
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|ES","Without Sequence","52.00","",""
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|ES","Without Sequence","50.78","",""
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|ES","Without Sequence","50.74","",""
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|ES","Without Sequence","54.08","",""
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|ES","Without Sequence","56.28","",""
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|ES","Without Sequence","61.28","",""
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|ES","Without Sequence","67.20","",""
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|ES","Without Sequence","73.48","",""
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|ES","Without Sequence","70.69","",""
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|ES","Without Sequence","70.69","",""
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|ES","Without Sequence","70.10","",""
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|ES","Without Sequence","70.00","",""
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|ES","Without Sequence","64.88","",""
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|ES","Without Sequence","60.15","",""
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|ES","Without Sequence","69.99","",""
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|ES","Without Sequence","76.52","",""
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|ES","Without Sequence","78.28","",""
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|ES","Without Sequence","73.94","",""
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|ES","Without Sequence","73.48","",""
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|ES","Without Sequence","70.10","",""
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|ES","Without Sequence","66.09","",""
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|ES","Without Sequence","69.20","",""
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|ES","Without Sequence","61.07","",""
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|ES","Without Sequence","55.47","",""
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|ES","Without Sequence","50.22","",""
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|ES","Without Sequence","47.99","",""
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|ES","Without Sequence","48.00","",""
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|ES","Without Sequence","47.89","",""
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|ES","Without Sequence","50.13","",""
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|ES","Without Sequence","51.30","",""
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|ES","Without Sequence","54.00","",""
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|ES","Without Sequence","58.07","",""
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|ES","Without Sequence","61.28","",""
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|ES","Without Sequence","67.10","",""
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|ES","Without Sequence","64.60","",""
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|ES","Without Sequence","58.23","",""
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|ES","Without Sequence","53.00","",""
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|ES","Without Sequence","54.08","",""
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|ES","Without Sequence","60.95","",""
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|ES","Without Sequence","70.51","",""
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|ES","Without Sequence","75.52","",""
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|ES","Without Sequence","73.20","",""
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|ES","Without Sequence","70.69","",""
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|ES","Without Sequence","71.21","",""
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|ES","Without Sequence","65.88","",""
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|ES","Without Sequence","58.00","",""
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|ES","Without Sequence","52.90","",""
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|ES","Without Sequence","50.04","",""
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|ES","Without Sequence","47.79","",""
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|ES","Without Sequence","47.89","",""
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|ES","Without Sequence","52.24","",""
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|ES","Without Sequence","65.75","",""
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|ES","Without Sequence","78.01","",""
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|ES","Without Sequence","78.39","",""
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|ES","Without Sequence","79.31","",""
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|ES","Without Sequence","80.00","",""
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|ES","Without Sequence","80.00","",""
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|ES","Without Sequence","80.00","",""
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|ES","Without Sequence","79.89","",""
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|ES","Without Sequence","78.70","",""
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|ES","Without Sequence","77.00","",""
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|ES","Without Sequence","75.75","",""
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|ES","Without Sequence","77.51","",""
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|ES","Without Sequence","80.37","",""
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|ES","Without Sequence","80.10","",""
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|ES","Without Sequence","77.07","",""
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|ES","Without Sequence","74.11","",""
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|ES","Without Sequence","70.59","",""
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|ES","Without Sequence","65.82","",""
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|ES","Without Sequence","59.99","",""
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|ES","Without Sequence","55.80","",""
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|ES","Without Sequence","52.98","",""
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|ES","Without Sequence","50.00","",""
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|ES","Without Sequence","49.19","",""
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|ES","Without Sequence","52.07","",""
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|ES","Without Sequence","58.78","",""
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|ES","Without Sequence","70.51","",""
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|ES","Without Sequence","73.68","",""
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|ES","Without Sequence","74.69","",""
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|ES","Without Sequence","75.15","",""
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|ES","Without Sequence","73.64","",""
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|ES","Without Sequence","71.68","",""
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|ES","Without Sequence","70.69","",""
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|ES","Without Sequence","69.48","",""
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|ES","Without Sequence","66.07","",""
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|ES","Without Sequence","64.60","",""
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|ES","Without Sequence","67.59","",""
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|ES","Without Sequence","72.15","",""
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|ES","Without Sequence","73.87","",""
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|ES","Without Sequence","74.53","",""
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|ES","Without Sequence","70.49","",""
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|ES","Without Sequence","68.39","",""
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|ES","Without Sequence","60.15","",""
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|ES","Without Sequence","59.23","",""
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|ES","Without Sequence","55.40","",""
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|ES","Without Sequence","51.50","",""
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|ES","Without Sequence","51.20","",""
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|ES","Without Sequence","50.62","",""
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|ES","Without Sequence","52.83","",""
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|ES","Without Sequence","57.93","",""
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|ES","Without Sequence","71.36","",""
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|ES","Without Sequence","78.21","",""
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|ES","Without Sequence","79.44","",""
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|ES","Without Sequence","80.40","",""
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|ES","Without Sequence","80.40","",""
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|ES","Without Sequence","79.98","",""
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|ES","Without Sequence","79.56","",""
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|ES","Without Sequence","79.82","",""
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|ES","Without Sequence","78.87","",""
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|ES","Without Sequence","79.56","",""
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|ES","Without Sequence","83.65","",""
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|ES","Without Sequence","88.00","",""
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|ES","Without Sequence","88.44","",""
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|ES","Without Sequence","85.00","",""
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|ES","Without Sequence","80.64","",""
"11/01/2017 22:00:00 - 11/01/2017 23:00:00","BZN|ES","Without Sequence","79.82","",""
"11/01/2017 23:00:00 - 12/01/2017 00:00:00","BZN|ES","Without Sequence","77.51","",""
"12/01/2017 00:00:00 - 12/01/2017 01:00:00","BZN|ES","Without Sequence","75.00","",""
"12/01/2017 01:00:00 - 12/01/2017 02:00:00","BZN|ES","Without Sequence","65.25","",""
"12/01/2017 02:00:00 - 12/01/2017 03:00:00","BZN|ES","Without Sequence","60.71","",""
"12/01/2017 03:00:00 - 12/01/2017 04:00:00","BZN|ES","Without Sequence","57.43","",""
"12/01/2017 04:00:00 - 12/01/2017 05:00:00","BZN|ES","Without Sequence","56.58","",""
"12/01/2017 05:00:00 - 12/01/2017 06:00:00","BZN|ES","Without Sequence","60.01","",""
"12/01/2017 06:00:00 - 12/01/2017 07:00:00","BZN|ES","Without Sequence","73.69","",""
"12/01/2017 07:00:00 - 12/01/2017 08:00:00","BZN|ES","Without Sequence","82.87","",""
"12/01/2017 08:00:00 - 12/01/2017 09:00:00","BZN|ES","Without Sequence","87.00","",""
"12/01/2017 09:00:00 - 12/01/2017 10:00:00","BZN|ES","Without Sequence","88.01","",""
"12/01/2017 10:00:00 - 12/01/2017 11:00:00","BZN|ES","Without Sequence","86.71","",""
"12/01/2017 11:00:00 - 12/01/2017 12:00:00","BZN|ES","Without Sequence","86.40","",""
"12/01/2017 12:00:00 - 12/01/2017 13:00:00","BZN|ES","Without Sequence","82.94","",""
