"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2015 02:00:00 - 03/01/2015 03:00:00","BZN|ES","Without Sequence","43.66","",""
"03/01/2015 03:00:00 - 03/01/2015 04:00:00","BZN|ES","Without Sequence","43.66","",""
"03/01/2015 04:00:00 - 03/01/2015 05:00:00","BZN|ES","Without Sequence","41.98","",""
"03/01/2015 05:00:00 - 03/01/2015 06:00:00","BZN|ES","Without Sequence","43.93","",""
"03/01/2015 06:00:00 - 03/01/2015 07:00:00","BZN|ES","Without Sequence","46.02","",""
"03/01/2015 07:00:00 - 03/01/2015 08:00:00","BZN|ES","Without Sequence","50.92","",""
"03/01/2015 08:00:00 - 03/01/2015 09:00:00","BZN|ES","Without Sequence","55.57","",""
"03/01/2015 09:00:00 - 03/01/2015 10:00:00","BZN|ES","Without Sequence","58.10","",""
"03/01/2015 10:00:00 - 03/01/2015 11:00:00","BZN|ES","Without Sequence","59.80","",""
"03/01/2015 11:00:00 - 03/01/2015 12:00:00","BZN|ES","Without Sequence","59.51","",""
"03/01/2015 12:00:00 - 03/01/2015 13:00:00","BZN|ES","Without Sequence","59.00","",""
"03/01/2015 13:00:00 - 03/01/2015 14:00:00","BZN|ES","Without Sequence","58.13","",""
"03/01/2015 14:00:00 - 03/01/2015 15:00:00","BZN|ES","Without Sequence","56.90","",""
"03/01/2015 15:00:00 - 03/01/2015 16:00:00","BZN|ES","Without Sequence","52.69","",""
"03/01/2015 16:00:00 - 03/01/2015 17:00:00","BZN|ES","Without Sequence","52.10","",""
"03/01/2015 17:00:00 - 03/01/2015 18:00:00","BZN|ES","Without Sequence","56.10","",""
"03/01/2015 18:00:00 - 03/01/2015 19:00:00","BZN|ES","Without Sequence","59.00","",""
"03/01/2015 19:00:00 - 03/01/2015 20:00:00","BZN|ES","Without Sequence","59.80","",""
"03/01/2015 20:00:00 - 03/01/2015 21:00:00","BZN|ES","Without Sequence","59.92","",""
"03/01/2015 21:00:00 - 03/01/2015 22:00:00","BZN|ES","Without Sequence","59.51","",""
"03/01/2015 22:00:00 - 03/01/2015 23:00:00","BZN|ES","Without Sequence","58.10","",""
"03/01/2015 23:00:00 - 04/01/2015 00:00:00","BZN|ES","Without Sequence","56.10","",""
"04/01/2015 00:00:00 - 04/01/2015 01:00:00","BZN|ES","Without Sequence","39.82","",""
"04/01/2015 01:00:00 - 04/01/2015 02:00:00","BZN|ES","Without Sequence","34.82","",""
"04/01/2015 02:00:00 - 04/01/2015 03:00:00","BZN|ES","Without Sequence","34.00","",""
"04/01/2015 03:00:00 - 04/01/2015 04:00:00","BZN|ES","Without Sequence","36.00","",""
"04/01/2015 04:00:00 - 04/01/2015 05:00:00","BZN|ES","Without Sequence","35.00","",""
"04/01/2015 05:00:00 - 04/01/2015 06:00:00","BZN|ES","Without Sequence","35.50","",""
"04/01/2015 06:00:00 - 04/01/2015 07:00:00","BZN|ES","Without Sequence","36.00","",""
"04/01/2015 07:00:00 - 04/01/2015 08:00:00","BZN|ES","Without Sequence","36.49","",""
"04/01/2015 08:00:00 - 04/01/2015 09:00:00","BZN|ES","Without Sequence","38.50","",""
"04/01/2015 09:00:00 - 04/01/2015 10:00:00","BZN|ES","Without Sequence","41.86","",""
"04/01/2015 10:00:00 - 04/01/2015 11:00:00","BZN|ES","Without Sequence","48.51","",""
"04/01/2015 11:00:00 - 04/01/2015 12:00:00","BZN|ES","Without Sequence","48.51","",""
"04/01/2015 12:00:00 - 04/01/2015 13:00:00","BZN|ES","Without Sequence","45.50","",""
"04/01/2015 13:00:00 - 04/01/2015 14:00:00","BZN|ES","Without Sequence","47.71","",""
"04/01/2015 14:00:00 - 04/01/2015 15:00:00","BZN|ES","Without Sequence","46.48","",""
"04/01/2015 15:00:00 - 04/01/2015 16:00:00","BZN|ES","Without Sequence","39.82","",""
"04/01/2015 16:00:00 - 04/01/2015 17:00:00","BZN|ES","Without Sequence","39.60","",""
"04/01/2015 17:00:00 - 04/01/2015 18:00:00","BZN|ES","Without Sequence","47.69","",""
"04/01/2015 18:00:00 - 04/01/2015 19:00:00","BZN|ES","Without Sequence","59.11","",""
"04/01/2015 19:00:00 - 04/01/2015 20:00:00","BZN|ES","Without Sequence","61.26","",""
"04/01/2015 20:00:00 - 04/01/2015 21:00:00","BZN|ES","Without Sequence","62.31","",""
"04/01/2015 21:00:00 - 04/01/2015 22:00:00","BZN|ES","Without Sequence","62.69","",""
"04/01/2015 22:00:00 - 04/01/2015 23:00:00","BZN|ES","Without Sequence","61.19","",""
"04/01/2015 23:00:00 - 05/01/2015 00:00:00","BZN|ES","Without Sequence","59.80","",""
"05/01/2015 00:00:00 - 05/01/2015 01:00:00","BZN|ES","Without Sequence","56.06","",""
"05/01/2015 01:00:00 - 05/01/2015 02:00:00","BZN|ES","Without Sequence","48.07","",""
"05/01/2015 02:00:00 - 05/01/2015 03:00:00","BZN|ES","Without Sequence","43.93","",""
"05/01/2015 03:00:00 - 05/01/2015 04:00:00","BZN|ES","Without Sequence","45.67","",""
"05/01/2015 04:00:00 - 05/01/2015 05:00:00","BZN|ES","Without Sequence","45.69","",""
"05/01/2015 05:00:00 - 05/01/2015 06:00:00","BZN|ES","Without Sequence","47.49","",""
"05/01/2015 06:00:00 - 05/01/2015 07:00:00","BZN|ES","Without Sequence","57.50","",""
"05/01/2015 07:00:00 - 05/01/2015 08:00:00","BZN|ES","Without Sequence","63.00","",""
"05/01/2015 08:00:00 - 05/01/2015 09:00:00","BZN|ES","Without Sequence","65.11","",""
"05/01/2015 09:00:00 - 05/01/2015 10:00:00","BZN|ES","Without Sequence","66.96","",""
"05/01/2015 10:00:00 - 05/01/2015 11:00:00","BZN|ES","Without Sequence","67.52","",""
"05/01/2015 11:00:00 - 05/01/2015 12:00:00","BZN|ES","Without Sequence","65.97","",""
"05/01/2015 12:00:00 - 05/01/2015 13:00:00","BZN|ES","Without Sequence","63.68","",""
"05/01/2015 13:00:00 - 05/01/2015 14:00:00","BZN|ES","Without Sequence","62.71","",""
"05/01/2015 14:00:00 - 05/01/2015 15:00:00","BZN|ES","Without Sequence","60.01","",""
"05/01/2015 15:00:00 - 05/01/2015 16:00:00","BZN|ES","Without Sequence","59.80","",""
"05/01/2015 16:00:00 - 05/01/2015 17:00:00","BZN|ES","Without Sequence","59.98","",""
"05/01/2015 17:00:00 - 05/01/2015 18:00:00","BZN|ES","Without Sequence","63.46","",""
"05/01/2015 18:00:00 - 05/01/2015 19:00:00","BZN|ES","Without Sequence","67.52","",""
"05/01/2015 19:00:00 - 05/01/2015 20:00:00","BZN|ES","Without Sequence","69.00","",""
"05/01/2015 20:00:00 - 05/01/2015 21:00:00","BZN|ES","Without Sequence","67.52","",""
"05/01/2015 21:00:00 - 05/01/2015 22:00:00","BZN|ES","Without Sequence","65.11","",""
"05/01/2015 22:00:00 - 05/01/2015 23:00:00","BZN|ES","Without Sequence","63.07","",""
"05/01/2015 23:00:00 - 06/01/2015 00:00:00","BZN|ES","Without Sequence","59.80","",""
"06/01/2015 00:00:00 - 06/01/2015 01:00:00","BZN|ES","Without Sequence","57.98","",""
"06/01/2015 01:00:00 - 06/01/2015 02:00:00","BZN|ES","Without Sequence","50.45","",""
"06/01/2015 02:00:00 - 06/01/2015 03:00:00","BZN|ES","Without Sequence","46.00","",""
"06/01/2015 03:00:00 - 06/01/2015 04:00:00","BZN|ES","Without Sequence","43.84","",""
"06/01/2015 04:00:00 - 06/01/2015 05:00:00","BZN|ES","Without Sequence","40.13","",""
"06/01/2015 05:00:00 - 06/01/2015 06:00:00","BZN|ES","Without Sequence","40.00","",""
"06/01/2015 06:00:00 - 06/01/2015 07:00:00","BZN|ES","Without Sequence","43.32","",""
"06/01/2015 07:00:00 - 06/01/2015 08:00:00","BZN|ES","Without Sequence","50.00","",""
"06/01/2015 08:00:00 - 06/01/2015 09:00:00","BZN|ES","Without Sequence","49.53","",""
"06/01/2015 09:00:00 - 06/01/2015 10:00:00","BZN|ES","Without Sequence","54.00","",""
"06/01/2015 10:00:00 - 06/01/2015 11:00:00","BZN|ES","Without Sequence","59.28","",""
"06/01/2015 11:00:00 - 06/01/2015 12:00:00","BZN|ES","Without Sequence","59.69","",""
"06/01/2015 12:00:00 - 06/01/2015 13:00:00","BZN|ES","Without Sequence","56.86","",""
"06/01/2015 13:00:00 - 06/01/2015 14:00:00","BZN|ES","Without Sequence","54.20","",""
"06/01/2015 14:00:00 - 06/01/2015 15:00:00","BZN|ES","Without Sequence","51.00","",""
"06/01/2015 15:00:00 - 06/01/2015 16:00:00","BZN|ES","Without Sequence","48.51","",""
"06/01/2015 16:00:00 - 06/01/2015 17:00:00","BZN|ES","Without Sequence","50.31","",""
"06/01/2015 17:00:00 - 06/01/2015 18:00:00","BZN|ES","Without Sequence","57.00","",""
"06/01/2015 18:00:00 - 06/01/2015 19:00:00","BZN|ES","Without Sequence","60.69","",""
"06/01/2015 19:00:00 - 06/01/2015 20:00:00","BZN|ES","Without Sequence","62.99","",""
"06/01/2015 20:00:00 - 06/01/2015 21:00:00","BZN|ES","Without Sequence","63.70","",""
"06/01/2015 21:00:00 - 06/01/2015 22:00:00","BZN|ES","Without Sequence","62.69","",""
"06/01/2015 22:00:00 - 06/01/2015 23:00:00","BZN|ES","Without Sequence","60.10","",""
"06/01/2015 23:00:00 - 07/01/2015 00:00:00","BZN|ES","Without Sequence","59.86","",""
"07/01/2015 00:00:00 - 07/01/2015 01:00:00","BZN|ES","Without Sequence","52.85","",""
"07/01/2015 01:00:00 - 07/01/2015 02:00:00","BZN|ES","Without Sequence","49.67","",""
"07/01/2015 02:00:00 - 07/01/2015 03:00:00","BZN|ES","Without Sequence","48.95","",""
"07/01/2015 03:00:00 - 07/01/2015 04:00:00","BZN|ES","Without Sequence","50.00","",""
"07/01/2015 04:00:00 - 07/01/2015 05:00:00","BZN|ES","Without Sequence","47.73","",""
"07/01/2015 05:00:00 - 07/01/2015 06:00:00","BZN|ES","Without Sequence","51.12","",""
"07/01/2015 06:00:00 - 07/01/2015 07:00:00","BZN|ES","Without Sequence","60.10","",""
"07/01/2015 07:00:00 - 07/01/2015 08:00:00","BZN|ES","Without Sequence","66.49","",""
"07/01/2015 08:00:00 - 07/01/2015 09:00:00","BZN|ES","Without Sequence","68.81","",""
"07/01/2015 09:00:00 - 07/01/2015 10:00:00","BZN|ES","Without Sequence","79.99","",""
"07/01/2015 10:00:00 - 07/01/2015 11:00:00","BZN|ES","Without Sequence","85.05","",""
"07/01/2015 11:00:00 - 07/01/2015 12:00:00","BZN|ES","Without Sequence","79.99","",""
"07/01/2015 12:00:00 - 07/01/2015 13:00:00","BZN|ES","Without Sequence","68.81","",""
"07/01/2015 13:00:00 - 07/01/2015 14:00:00","BZN|ES","Without Sequence","67.24","",""
"07/01/2015 14:00:00 - 07/01/2015 15:00:00","BZN|ES","Without Sequence","64.89","",""
"07/01/2015 15:00:00 - 07/01/2015 16:00:00","BZN|ES","Without Sequence","64.13","",""
"07/01/2015 16:00:00 - 07/01/2015 17:00:00","BZN|ES","Without Sequence","65.10","",""
"07/01/2015 17:00:00 - 07/01/2015 18:00:00","BZN|ES","Without Sequence","67.24","",""
"07/01/2015 18:00:00 - 07/01/2015 19:00:00","BZN|ES","Without Sequence","70.40","",""
"07/01/2015 19:00:00 - 07/01/2015 20:00:00","BZN|ES","Without Sequence","75.00","",""
"07/01/2015 20:00:00 - 07/01/2015 21:00:00","BZN|ES","Without Sequence","70.55","",""
"07/01/2015 21:00:00 - 07/01/2015 22:00:00","BZN|ES","Without Sequence","66.69","",""
"07/01/2015 22:00:00 - 07/01/2015 23:00:00","BZN|ES","Without Sequence","63.19","",""
"07/01/2015 23:00:00 - 08/01/2015 00:00:00","BZN|ES","Without Sequence","61.53","",""
"08/01/2015 00:00:00 - 08/01/2015 01:00:00","BZN|ES","Without Sequence","61.50","",""
"08/01/2015 01:00:00 - 08/01/2015 02:00:00","BZN|ES","Without Sequence","59.82","",""
"08/01/2015 02:00:00 - 08/01/2015 03:00:00","BZN|ES","Without Sequence","57.90","",""
"08/01/2015 03:00:00 - 08/01/2015 04:00:00","BZN|ES","Without Sequence","55.00","",""
"08/01/2015 04:00:00 - 08/01/2015 05:00:00","BZN|ES","Without Sequence","54.56","",""
"08/01/2015 05:00:00 - 08/01/2015 06:00:00","BZN|ES","Without Sequence","57.59","",""
"08/01/2015 06:00:00 - 08/01/2015 07:00:00","BZN|ES","Without Sequence","60.89","",""
"08/01/2015 07:00:00 - 08/01/2015 08:00:00","BZN|ES","Without Sequence","67.50","",""
"08/01/2015 08:00:00 - 08/01/2015 09:00:00","BZN|ES","Without Sequence","69.10","",""
"08/01/2015 09:00:00 - 08/01/2015 10:00:00","BZN|ES","Without Sequence","74.69","",""
"08/01/2015 10:00:00 - 08/01/2015 11:00:00","BZN|ES","Without Sequence","75.96","",""
"08/01/2015 11:00:00 - 08/01/2015 12:00:00","BZN|ES","Without Sequence","73.60","",""
"08/01/2015 12:00:00 - 08/01/2015 13:00:00","BZN|ES","Without Sequence","69.96","",""
"08/01/2015 13:00:00 - 08/01/2015 14:00:00","BZN|ES","Without Sequence","68.00","",""
"08/01/2015 14:00:00 - 08/01/2015 15:00:00","BZN|ES","Without Sequence","65.10","",""
"08/01/2015 15:00:00 - 08/01/2015 16:00:00","BZN|ES","Without Sequence","64.89","",""
"08/01/2015 16:00:00 - 08/01/2015 17:00:00","BZN|ES","Without Sequence","66.49","",""
"08/01/2015 17:00:00 - 08/01/2015 18:00:00","BZN|ES","Without Sequence","67.73","",""
"08/01/2015 18:00:00 - 08/01/2015 19:00:00","BZN|ES","Without Sequence","71.46","",""
"08/01/2015 19:00:00 - 08/01/2015 20:00:00","BZN|ES","Without Sequence","74.69","",""
"08/01/2015 20:00:00 - 08/01/2015 21:00:00","BZN|ES","Without Sequence","71.00","",""
"08/01/2015 21:00:00 - 08/01/2015 22:00:00","BZN|ES","Without Sequence","66.49","",""
"08/01/2015 22:00:00 - 08/01/2015 23:00:00","BZN|ES","Without Sequence","63.31","",""
"08/01/2015 23:00:00 - 09/01/2015 00:00:00","BZN|ES","Without Sequence","60.00","",""
"09/01/2015 00:00:00 - 09/01/2015 01:00:00","BZN|ES","Without Sequence","56.73","",""
"09/01/2015 01:00:00 - 09/01/2015 02:00:00","BZN|ES","Without Sequence","50.25","",""
"09/01/2015 02:00:00 - 09/01/2015 03:00:00","BZN|ES","Without Sequence","48.89","",""
"09/01/2015 03:00:00 - 09/01/2015 04:00:00","BZN|ES","Without Sequence","49.14","",""
"09/01/2015 04:00:00 - 09/01/2015 05:00:00","BZN|ES","Without Sequence","49.14","",""
"09/01/2015 05:00:00 - 09/01/2015 06:00:00","BZN|ES","Without Sequence","50.60","",""
"09/01/2015 06:00:00 - 09/01/2015 07:00:00","BZN|ES","Without Sequence","59.82","",""
"09/01/2015 07:00:00 - 09/01/2015 08:00:00","BZN|ES","Without Sequence","67.69","",""
"09/01/2015 08:00:00 - 09/01/2015 09:00:00","BZN|ES","Without Sequence","69.19","",""
"09/01/2015 09:00:00 - 09/01/2015 10:00:00","BZN|ES","Without Sequence","73.02","",""
"09/01/2015 10:00:00 - 09/01/2015 11:00:00","BZN|ES","Without Sequence","75.69","",""
"09/01/2015 11:00:00 - 09/01/2015 12:00:00","BZN|ES","Without Sequence","73.00","",""
"09/01/2015 12:00:00 - 09/01/2015 13:00:00","BZN|ES","Without Sequence","70.20","",""
"09/01/2015 13:00:00 - 09/01/2015 14:00:00","BZN|ES","Without Sequence","69.00","",""
"09/01/2015 14:00:00 - 09/01/2015 15:00:00","BZN|ES","Without Sequence","65.00","",""
"09/01/2015 15:00:00 - 09/01/2015 16:00:00","BZN|ES","Without Sequence","64.99","",""
"09/01/2015 16:00:00 - 09/01/2015 17:00:00","BZN|ES","Without Sequence","67.52","",""
"09/01/2015 17:00:00 - 09/01/2015 18:00:00","BZN|ES","Without Sequence","69.00","",""
"09/01/2015 18:00:00 - 09/01/2015 19:00:00","BZN|ES","Without Sequence","70.15","",""
"09/01/2015 19:00:00 - 09/01/2015 20:00:00","BZN|ES","Without Sequence","71.00","",""
"09/01/2015 20:00:00 - 09/01/2015 21:00:00","BZN|ES","Without Sequence","69.00","",""
"09/01/2015 21:00:00 - 09/01/2015 22:00:00","BZN|ES","Without Sequence","65.01","",""
"09/01/2015 22:00:00 - 09/01/2015 23:00:00","BZN|ES","Without Sequence","63.05","",""
"09/01/2015 23:00:00 - 10/01/2015 00:00:00","BZN|ES","Without Sequence","59.33","",""
"10/01/2015 00:00:00 - 10/01/2015 01:00:00","BZN|ES","Without Sequence","45.28","",""
"10/01/2015 01:00:00 - 10/01/2015 02:00:00","BZN|ES","Without Sequence","44.96","",""
"10/01/2015 02:00:00 - 10/01/2015 03:00:00","BZN|ES","Without Sequence","43.05","",""
"10/01/2015 03:00:00 - 10/01/2015 04:00:00","BZN|ES","Without Sequence","43.00","",""
"10/01/2015 04:00:00 - 10/01/2015 05:00:00","BZN|ES","Without Sequence","43.83","",""
"10/01/2015 05:00:00 - 10/01/2015 06:00:00","BZN|ES","Without Sequence","45.00","",""
"10/01/2015 06:00:00 - 10/01/2015 07:00:00","BZN|ES","Without Sequence","47.43","",""
"10/01/2015 07:00:00 - 10/01/2015 08:00:00","BZN|ES","Without Sequence","54.12","",""
"10/01/2015 08:00:00 - 10/01/2015 09:00:00","BZN|ES","Without Sequence","60.69","",""
"10/01/2015 09:00:00 - 10/01/2015 10:00:00","BZN|ES","Without Sequence","64.82","",""
"10/01/2015 10:00:00 - 10/01/2015 11:00:00","BZN|ES","Without Sequence","67.69","",""
"10/01/2015 11:00:00 - 10/01/2015 12:00:00","BZN|ES","Without Sequence","66.20","",""
"10/01/2015 12:00:00 - 10/01/2015 13:00:00","BZN|ES","Without Sequence","65.01","",""
"10/01/2015 13:00:00 - 10/01/2015 14:00:00","BZN|ES","Without Sequence","64.82","",""
"10/01/2015 14:00:00 - 10/01/2015 15:00:00","BZN|ES","Without Sequence","62.43","",""
"10/01/2015 15:00:00 - 10/01/2015 16:00:00","BZN|ES","Without Sequence","58.58","",""
"10/01/2015 16:00:00 - 10/01/2015 17:00:00","BZN|ES","Without Sequence","58.34","",""
"10/01/2015 17:00:00 - 10/01/2015 18:00:00","BZN|ES","Without Sequence","61.69","",""
"10/01/2015 18:00:00 - 10/01/2015 19:00:00","BZN|ES","Without Sequence","63.89","",""
"10/01/2015 19:00:00 - 10/01/2015 20:00:00","BZN|ES","Without Sequence","64.89","",""
"10/01/2015 20:00:00 - 10/01/2015 21:00:00","BZN|ES","Without Sequence","64.34","",""
"10/01/2015 21:00:00 - 10/01/2015 22:00:00","BZN|ES","Without Sequence","63.71","",""
"10/01/2015 22:00:00 - 10/01/2015 23:00:00","BZN|ES","Without Sequence","59.33","",""
"10/01/2015 23:00:00 - 11/01/2015 00:00:00","BZN|ES","Without Sequence","48.80","",""
"11/01/2015 00:00:00 - 11/01/2015 01:00:00","BZN|ES","Without Sequence","44.39","",""
"11/01/2015 01:00:00 - 11/01/2015 02:00:00","BZN|ES","Without Sequence","39.88","",""
"11/01/2015 02:00:00 - 11/01/2015 03:00:00","BZN|ES","Without Sequence","39.41","",""
"11/01/2015 03:00:00 - 11/01/2015 04:00:00","BZN|ES","Without Sequence","39.41","",""
"11/01/2015 04:00:00 - 11/01/2015 05:00:00","BZN|ES","Without Sequence","38.40","",""
"11/01/2015 05:00:00 - 11/01/2015 06:00:00","BZN|ES","Without Sequence","37.00","",""
"11/01/2015 06:00:00 - 11/01/2015 07:00:00","BZN|ES","Without Sequence","37.00","",""
"11/01/2015 07:00:00 - 11/01/2015 08:00:00","BZN|ES","Without Sequence","37.59","",""
"11/01/2015 08:00:00 - 11/01/2015 09:00:00","BZN|ES","Without Sequence","38.50","",""
"11/01/2015 09:00:00 - 11/01/2015 10:00:00","BZN|ES","Without Sequence","41.50","",""
"11/01/2015 10:00:00 - 11/01/2015 11:00:00","BZN|ES","Without Sequence","43.00","",""
"11/01/2015 11:00:00 - 11/01/2015 12:00:00","BZN|ES","Without Sequence","43.39","",""
"11/01/2015 12:00:00 - 11/01/2015 13:00:00","BZN|ES","Without Sequence","40.80","",""
"11/01/2015 13:00:00 - 11/01/2015 14:00:00","BZN|ES","Without Sequence","42.88","",""
"11/01/2015 14:00:00 - 11/01/2015 15:00:00","BZN|ES","Without Sequence","42.00","",""
"11/01/2015 15:00:00 - 11/01/2015 16:00:00","BZN|ES","Without Sequence","39.20","",""
"11/01/2015 16:00:00 - 11/01/2015 17:00:00","BZN|ES","Without Sequence","39.54","",""
"11/01/2015 17:00:00 - 11/01/2015 18:00:00","BZN|ES","Without Sequence","43.39","",""
"11/01/2015 18:00:00 - 11/01/2015 19:00:00","BZN|ES","Without Sequence","62.32","",""
"11/01/2015 19:00:00 - 11/01/2015 20:00:00","BZN|ES","Without Sequence","66.20","",""
"11/01/2015 20:00:00 - 11/01/2015 21:00:00","BZN|ES","Without Sequence","68.03","",""
"11/01/2015 21:00:00 - 11/01/2015 22:00:00","BZN|ES","Without Sequence","67.92","",""
"11/01/2015 22:00:00 - 11/01/2015 23:00:00","BZN|ES","Without Sequence","64.82","",""
"11/01/2015 23:00:00 - 12/01/2015 00:00:00","BZN|ES","Without Sequence","59.82","",""
"12/01/2015 00:00:00 - 12/01/2015 01:00:00","BZN|ES","Without Sequence","48.96","",""
"12/01/2015 01:00:00 - 12/01/2015 02:00:00","BZN|ES","Without Sequence","45.34","",""
"12/01/2015 02:00:00 - 12/01/2015 03:00:00","BZN|ES","Without Sequence","41.30","",""
"12/01/2015 03:00:00 - 12/01/2015 04:00:00","BZN|ES","Without Sequence","41.00","",""
"12/01/2015 04:00:00 - 12/01/2015 05:00:00","BZN|ES","Without Sequence","41.01","",""
"12/01/2015 05:00:00 - 12/01/2015 06:00:00","BZN|ES","Without Sequence","43.05","",""
"12/01/2015 06:00:00 - 12/01/2015 07:00:00","BZN|ES","Without Sequence","49.21","",""
"12/01/2015 07:00:00 - 12/01/2015 08:00:00","BZN|ES","Without Sequence","62.01","",""
"12/01/2015 08:00:00 - 12/01/2015 09:00:00","BZN|ES","Without Sequence","63.89","",""
"12/01/2015 09:00:00 - 12/01/2015 10:00:00","BZN|ES","Without Sequence","70.00","",""
"12/01/2015 10:00:00 - 12/01/2015 11:00:00","BZN|ES","Without Sequence","70.69","",""
"12/01/2015 11:00:00 - 12/01/2015 12:00:00","BZN|ES","Without Sequence","70.52","",""
"12/01/2015 12:00:00 - 12/01/2015 13:00:00","BZN|ES","Without Sequence","67.11","",""
