"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/02/2017 08:00:00 - 13/02/2017 09:00:00","BZN|BE","Without Sequence","59.13","",""
"13/02/2017 09:00:00 - 13/02/2017 10:00:00","BZN|BE","Without Sequence","59.40","",""
"13/02/2017 10:00:00 - 13/02/2017 11:00:00","BZN|BE","Without Sequence","53.95","",""
"13/02/2017 11:00:00 - 13/02/2017 12:00:00","BZN|BE","Without Sequence","47.70","",""
"13/02/2017 12:00:00 - 13/02/2017 13:00:00","BZN|BE","Without Sequence","47.30","",""
"13/02/2017 13:00:00 - 13/02/2017 14:00:00","BZN|BE","Without Sequence","47.30","",""
"13/02/2017 14:00:00 - 13/02/2017 15:00:00","BZN|BE","Without Sequence","38.08","",""
"13/02/2017 15:00:00 - 13/02/2017 16:00:00","BZN|BE","Without Sequence","43.50","",""
"13/02/2017 16:00:00 - 13/02/2017 17:00:00","BZN|BE","Without Sequence","49.17","",""
"13/02/2017 17:00:00 - 13/02/2017 18:00:00","BZN|BE","Without Sequence","53.74","",""
"13/02/2017 18:00:00 - 13/02/2017 19:00:00","BZN|BE","Without Sequence","60.04","",""
"13/02/2017 19:00:00 - 13/02/2017 20:00:00","BZN|BE","Without Sequence","61.00","",""
"13/02/2017 20:00:00 - 13/02/2017 21:00:00","BZN|BE","Without Sequence","50.00","",""
"13/02/2017 21:00:00 - 13/02/2017 22:00:00","BZN|BE","Without Sequence","47.30","",""
"13/02/2017 22:00:00 - 13/02/2017 23:00:00","BZN|BE","Without Sequence","43.14","",""
"13/02/2017 23:00:00 - 14/02/2017 00:00:00","BZN|BE","Without Sequence","42.59","",""
"14/02/2017 00:00:00 - 14/02/2017 01:00:00","BZN|BE","Without Sequence","40.18","",""
"14/02/2017 01:00:00 - 14/02/2017 02:00:00","BZN|BE","Without Sequence","37.00","",""
"14/02/2017 02:00:00 - 14/02/2017 03:00:00","BZN|BE","Without Sequence","36.36","",""
"14/02/2017 03:00:00 - 14/02/2017 04:00:00","BZN|BE","Without Sequence","34.90","",""
"14/02/2017 04:00:00 - 14/02/2017 05:00:00","BZN|BE","Without Sequence","34.40","",""
"14/02/2017 05:00:00 - 14/02/2017 06:00:00","BZN|BE","Without Sequence","36.70","",""
"14/02/2017 06:00:00 - 14/02/2017 07:00:00","BZN|BE","Without Sequence","45.07","",""
"14/02/2017 07:00:00 - 14/02/2017 08:00:00","BZN|BE","Without Sequence","61.45","",""
"14/02/2017 08:00:00 - 14/02/2017 09:00:00","BZN|BE","Without Sequence","63.52","",""
"14/02/2017 09:00:00 - 14/02/2017 10:00:00","BZN|BE","Without Sequence","62.55","",""
"14/02/2017 10:00:00 - 14/02/2017 11:00:00","BZN|BE","Without Sequence","64.67","",""
"14/02/2017 11:00:00 - 14/02/2017 12:00:00","BZN|BE","Without Sequence","62.50","",""
"14/02/2017 12:00:00 - 14/02/2017 13:00:00","BZN|BE","Without Sequence","60.51","",""
"14/02/2017 13:00:00 - 14/02/2017 14:00:00","BZN|BE","Without Sequence","57.25","",""
"14/02/2017 14:00:00 - 14/02/2017 15:00:00","BZN|BE","Without Sequence","54.34","",""
"14/02/2017 15:00:00 - 14/02/2017 16:00:00","BZN|BE","Without Sequence","53.12","",""
"14/02/2017 16:00:00 - 14/02/2017 17:00:00","BZN|BE","Without Sequence","55.69","",""
"14/02/2017 17:00:00 - 14/02/2017 18:00:00","BZN|BE","Without Sequence","61.03","",""
"14/02/2017 18:00:00 - 14/02/2017 19:00:00","BZN|BE","Without Sequence","66.22","",""
"14/02/2017 19:00:00 - 14/02/2017 20:00:00","BZN|BE","Without Sequence","60.55","",""
"14/02/2017 20:00:00 - 14/02/2017 21:00:00","BZN|BE","Without Sequence","49.10","",""
"14/02/2017 21:00:00 - 14/02/2017 22:00:00","BZN|BE","Without Sequence","48.00","",""
"14/02/2017 22:00:00 - 14/02/2017 23:00:00","BZN|BE","Without Sequence","49.21","",""
"14/02/2017 23:00:00 - 15/02/2017 00:00:00","BZN|BE","Without Sequence","49.58","",""
"15/02/2017 00:00:00 - 15/02/2017 01:00:00","BZN|BE","Without Sequence","35.90","",""
"15/02/2017 01:00:00 - 15/02/2017 02:00:00","BZN|BE","Without Sequence","37.08","",""
"15/02/2017 02:00:00 - 15/02/2017 03:00:00","BZN|BE","Without Sequence","36.23","",""
"15/02/2017 03:00:00 - 15/02/2017 04:00:00","BZN|BE","Without Sequence","35.72","",""
"15/02/2017 04:00:00 - 15/02/2017 05:00:00","BZN|BE","Without Sequence","36.51","",""
"15/02/2017 05:00:00 - 15/02/2017 06:00:00","BZN|BE","Without Sequence","37.87","",""
"15/02/2017 06:00:00 - 15/02/2017 07:00:00","BZN|BE","Without Sequence","45.90","",""
"15/02/2017 07:00:00 - 15/02/2017 08:00:00","BZN|BE","Without Sequence","61.25","",""
"15/02/2017 08:00:00 - 15/02/2017 09:00:00","BZN|BE","Without Sequence","63.15","",""
"15/02/2017 09:00:00 - 15/02/2017 10:00:00","BZN|BE","Without Sequence","60.76","",""
"15/02/2017 10:00:00 - 15/02/2017 11:00:00","BZN|BE","Without Sequence","56.90","",""
"15/02/2017 11:00:00 - 15/02/2017 12:00:00","BZN|BE","Without Sequence","47.41","",""
"15/02/2017 12:00:00 - 15/02/2017 13:00:00","BZN|BE","Without Sequence","44.65","",""
"15/02/2017 13:00:00 - 15/02/2017 14:00:00","BZN|BE","Without Sequence","43.38","",""
"15/02/2017 14:00:00 - 15/02/2017 15:00:00","BZN|BE","Without Sequence","45.25","",""
"15/02/2017 15:00:00 - 15/02/2017 16:00:00","BZN|BE","Without Sequence","50.76","",""
"15/02/2017 16:00:00 - 15/02/2017 17:00:00","BZN|BE","Without Sequence","54.41","",""
"15/02/2017 17:00:00 - 15/02/2017 18:00:00","BZN|BE","Without Sequence","59.14","",""
"15/02/2017 18:00:00 - 15/02/2017 19:00:00","BZN|BE","Without Sequence","64.48","",""
"15/02/2017 19:00:00 - 15/02/2017 20:00:00","BZN|BE","Without Sequence","62.60","",""
"15/02/2017 20:00:00 - 15/02/2017 21:00:00","BZN|BE","Without Sequence","51.07","",""
"15/02/2017 21:00:00 - 15/02/2017 22:00:00","BZN|BE","Without Sequence","42.87","",""
"15/02/2017 22:00:00 - 15/02/2017 23:00:00","BZN|BE","Without Sequence","42.59","",""
"15/02/2017 23:00:00 - 16/02/2017 00:00:00","BZN|BE","Without Sequence","40.56","",""
"16/02/2017 00:00:00 - 16/02/2017 01:00:00","BZN|BE","Without Sequence","40.21","",""
"16/02/2017 01:00:00 - 16/02/2017 02:00:00","BZN|BE","Without Sequence","37.55","",""
"16/02/2017 02:00:00 - 16/02/2017 03:00:00","BZN|BE","Without Sequence","38.23","",""
"16/02/2017 03:00:00 - 16/02/2017 04:00:00","BZN|BE","Without Sequence","36.37","",""
"16/02/2017 04:00:00 - 16/02/2017 05:00:00","BZN|BE","Without Sequence","36.15","",""
"16/02/2017 05:00:00 - 16/02/2017 06:00:00","BZN|BE","Without Sequence","37.15","",""
"16/02/2017 06:00:00 - 16/02/2017 07:00:00","BZN|BE","Without Sequence","48.94","",""
"16/02/2017 07:00:00 - 16/02/2017 08:00:00","BZN|BE","Without Sequence","55.59","",""
"16/02/2017 08:00:00 - 16/02/2017 09:00:00","BZN|BE","Without Sequence","60.32","",""
"16/02/2017 09:00:00 - 16/02/2017 10:00:00","BZN|BE","Without Sequence","57.93","",""
"16/02/2017 10:00:00 - 16/02/2017 11:00:00","BZN|BE","Without Sequence","56.44","",""
"16/02/2017 11:00:00 - 16/02/2017 12:00:00","BZN|BE","Without Sequence","54.62","",""
"16/02/2017 12:00:00 - 16/02/2017 13:00:00","BZN|BE","Without Sequence","51.41","",""
"16/02/2017 13:00:00 - 16/02/2017 14:00:00","BZN|BE","Without Sequence","49.67","",""
"16/02/2017 14:00:00 - 16/02/2017 15:00:00","BZN|BE","Without Sequence","49.23","",""
"16/02/2017 15:00:00 - 16/02/2017 16:00:00","BZN|BE","Without Sequence","51.25","",""
"16/02/2017 16:00:00 - 16/02/2017 17:00:00","BZN|BE","Without Sequence","52.71","",""
"16/02/2017 17:00:00 - 16/02/2017 18:00:00","BZN|BE","Without Sequence","57.61","",""
"16/02/2017 18:00:00 - 16/02/2017 19:00:00","BZN|BE","Without Sequence","62.47","",""
"16/02/2017 19:00:00 - 16/02/2017 20:00:00","BZN|BE","Without Sequence","64.37","",""
"16/02/2017 20:00:00 - 16/02/2017 21:00:00","BZN|BE","Without Sequence","57.42","",""
"16/02/2017 21:00:00 - 16/02/2017 22:00:00","BZN|BE","Without Sequence","45.87","",""
"16/02/2017 22:00:00 - 16/02/2017 23:00:00","BZN|BE","Without Sequence","45.10","",""
"16/02/2017 23:00:00 - 17/02/2017 00:00:00","BZN|BE","Without Sequence","45.10","",""
"17/02/2017 00:00:00 - 17/02/2017 01:00:00","BZN|BE","Without Sequence","40.83","",""
"17/02/2017 01:00:00 - 17/02/2017 02:00:00","BZN|BE","Without Sequence","40.29","",""
"17/02/2017 02:00:00 - 17/02/2017 03:00:00","BZN|BE","Without Sequence","38.40","",""
"17/02/2017 03:00:00 - 17/02/2017 04:00:00","BZN|BE","Without Sequence","35.70","",""
"17/02/2017 04:00:00 - 17/02/2017 05:00:00","BZN|BE","Without Sequence","35.70","",""
"17/02/2017 05:00:00 - 17/02/2017 06:00:00","BZN|BE","Without Sequence","37.37","",""
"17/02/2017 06:00:00 - 17/02/2017 07:00:00","BZN|BE","Without Sequence","44.23","",""
"17/02/2017 07:00:00 - 17/02/2017 08:00:00","BZN|BE","Without Sequence","57.55","",""
"17/02/2017 08:00:00 - 17/02/2017 09:00:00","BZN|BE","Without Sequence","58.92","",""
"17/02/2017 09:00:00 - 17/02/2017 10:00:00","BZN|BE","Without Sequence","59.28","",""
"17/02/2017 10:00:00 - 17/02/2017 11:00:00","BZN|BE","Without Sequence","60.68","",""
"17/02/2017 11:00:00 - 17/02/2017 12:00:00","BZN|BE","Without Sequence","59.99","",""
"17/02/2017 12:00:00 - 17/02/2017 13:00:00","BZN|BE","Without Sequence","53.67","",""
"17/02/2017 13:00:00 - 17/02/2017 14:00:00","BZN|BE","Without Sequence","54.25","",""
"17/02/2017 14:00:00 - 17/02/2017 15:00:00","BZN|BE","Without Sequence","52.27","",""
"17/02/2017 15:00:00 - 17/02/2017 16:00:00","BZN|BE","Without Sequence","48.53","",""
"17/02/2017 16:00:00 - 17/02/2017 17:00:00","BZN|BE","Without Sequence","48.81","",""
"17/02/2017 17:00:00 - 17/02/2017 18:00:00","BZN|BE","Without Sequence","54.09","",""
"17/02/2017 18:00:00 - 17/02/2017 19:00:00","BZN|BE","Without Sequence","60.82","",""
"17/02/2017 19:00:00 - 17/02/2017 20:00:00","BZN|BE","Without Sequence","61.47","",""
"17/02/2017 20:00:00 - 17/02/2017 21:00:00","BZN|BE","Without Sequence","55.07","",""
"17/02/2017 21:00:00 - 17/02/2017 22:00:00","BZN|BE","Without Sequence","44.90","",""
"17/02/2017 22:00:00 - 17/02/2017 23:00:00","BZN|BE","Without Sequence","51.24","",""
"17/02/2017 23:00:00 - 18/02/2017 00:00:00","BZN|BE","Without Sequence","44.90","",""
"18/02/2017 00:00:00 - 18/02/2017 01:00:00","BZN|BE","Without Sequence","41.35","",""
"18/02/2017 01:00:00 - 18/02/2017 02:00:00","BZN|BE","Without Sequence","40.31","",""
"18/02/2017 02:00:00 - 18/02/2017 03:00:00","BZN|BE","Without Sequence","34.56","",""
"18/02/2017 03:00:00 - 18/02/2017 04:00:00","BZN|BE","Without Sequence","34.30","",""
"18/02/2017 04:00:00 - 18/02/2017 05:00:00","BZN|BE","Without Sequence","34.30","",""
"18/02/2017 05:00:00 - 18/02/2017 06:00:00","BZN|BE","Without Sequence","34.98","",""
"18/02/2017 06:00:00 - 18/02/2017 07:00:00","BZN|BE","Without Sequence","38.34","",""
"18/02/2017 07:00:00 - 18/02/2017 08:00:00","BZN|BE","Without Sequence","41.40","",""
"18/02/2017 08:00:00 - 18/02/2017 09:00:00","BZN|BE","Without Sequence","46.81","",""
"18/02/2017 09:00:00 - 18/02/2017 10:00:00","BZN|BE","Without Sequence","50.00","",""
"18/02/2017 10:00:00 - 18/02/2017 11:00:00","BZN|BE","Without Sequence","49.85","",""
"18/02/2017 11:00:00 - 18/02/2017 12:00:00","BZN|BE","Without Sequence","48.24","",""
"18/02/2017 12:00:00 - 18/02/2017 13:00:00","BZN|BE","Without Sequence","44.92","",""
"18/02/2017 13:00:00 - 18/02/2017 14:00:00","BZN|BE","Without Sequence","40.57","",""
"18/02/2017 14:00:00 - 18/02/2017 15:00:00","BZN|BE","Without Sequence","39.17","",""
"18/02/2017 15:00:00 - 18/02/2017 16:00:00","BZN|BE","Without Sequence","37.35","",""
"18/02/2017 16:00:00 - 18/02/2017 17:00:00","BZN|BE","Without Sequence","42.04","",""
"18/02/2017 17:00:00 - 18/02/2017 18:00:00","BZN|BE","Without Sequence","47.94","",""
"18/02/2017 18:00:00 - 18/02/2017 19:00:00","BZN|BE","Without Sequence","55.58","",""
"18/02/2017 19:00:00 - 18/02/2017 20:00:00","BZN|BE","Without Sequence","49.12","",""
"18/02/2017 20:00:00 - 18/02/2017 21:00:00","BZN|BE","Without Sequence","45.94","",""
"18/02/2017 21:00:00 - 18/02/2017 22:00:00","BZN|BE","Without Sequence","42.39","",""
"18/02/2017 22:00:00 - 18/02/2017 23:00:00","BZN|BE","Without Sequence","50.13","",""
"18/02/2017 23:00:00 - 19/02/2017 00:00:00","BZN|BE","Without Sequence","41.93","",""
"19/02/2017 00:00:00 - 19/02/2017 01:00:00","BZN|BE","Without Sequence","38.39","",""
"19/02/2017 01:00:00 - 19/02/2017 02:00:00","BZN|BE","Without Sequence","34.70","",""
"19/02/2017 02:00:00 - 19/02/2017 03:00:00","BZN|BE","Without Sequence","33.70","",""
"19/02/2017 03:00:00 - 19/02/2017 04:00:00","BZN|BE","Without Sequence","32.09","",""
"19/02/2017 04:00:00 - 19/02/2017 05:00:00","BZN|BE","Without Sequence","35.50","",""
"19/02/2017 05:00:00 - 19/02/2017 06:00:00","BZN|BE","Without Sequence","28.04","",""
"19/02/2017 06:00:00 - 19/02/2017 07:00:00","BZN|BE","Without Sequence","29.17","",""
"19/02/2017 07:00:00 - 19/02/2017 08:00:00","BZN|BE","Without Sequence","29.54","",""
"19/02/2017 08:00:00 - 19/02/2017 09:00:00","BZN|BE","Without Sequence","33.34","",""
"19/02/2017 09:00:00 - 19/02/2017 10:00:00","BZN|BE","Without Sequence","35.25","",""
"19/02/2017 10:00:00 - 19/02/2017 11:00:00","BZN|BE","Without Sequence","42.60","",""
"19/02/2017 11:00:00 - 19/02/2017 12:00:00","BZN|BE","Without Sequence","37.02","",""
"19/02/2017 12:00:00 - 19/02/2017 13:00:00","BZN|BE","Without Sequence","37.77","",""
"19/02/2017 13:00:00 - 19/02/2017 14:00:00","BZN|BE","Without Sequence","35.92","",""
"19/02/2017 14:00:00 - 19/02/2017 15:00:00","BZN|BE","Without Sequence","31.94","",""
"19/02/2017 15:00:00 - 19/02/2017 16:00:00","BZN|BE","Without Sequence","32.17","",""
"19/02/2017 16:00:00 - 19/02/2017 17:00:00","BZN|BE","Without Sequence","31.99","",""
"19/02/2017 17:00:00 - 19/02/2017 18:00:00","BZN|BE","Without Sequence","41.37","",""
"19/02/2017 18:00:00 - 19/02/2017 19:00:00","BZN|BE","Without Sequence","53.65","",""
"19/02/2017 19:00:00 - 19/02/2017 20:00:00","BZN|BE","Without Sequence","58.07","",""
"19/02/2017 20:00:00 - 19/02/2017 21:00:00","BZN|BE","Without Sequence","50.29","",""
"19/02/2017 21:00:00 - 19/02/2017 22:00:00","BZN|BE","Without Sequence","45.69","",""
"19/02/2017 22:00:00 - 19/02/2017 23:00:00","BZN|BE","Without Sequence","44.92","",""
"19/02/2017 23:00:00 - 20/02/2017 00:00:00","BZN|BE","Without Sequence","41.13","",""
"20/02/2017 00:00:00 - 20/02/2017 01:00:00","BZN|BE","Without Sequence","37.53","",""
"20/02/2017 01:00:00 - 20/02/2017 02:00:00","BZN|BE","Without Sequence","35.64","",""
"20/02/2017 02:00:00 - 20/02/2017 03:00:00","BZN|BE","Without Sequence","34.47","",""
"20/02/2017 03:00:00 - 20/02/2017 04:00:00","BZN|BE","Without Sequence","32.95","",""
"20/02/2017 04:00:00 - 20/02/2017 05:00:00","BZN|BE","Without Sequence","31.39","",""
"20/02/2017 05:00:00 - 20/02/2017 06:00:00","BZN|BE","Without Sequence","33.31","",""
"20/02/2017 06:00:00 - 20/02/2017 07:00:00","BZN|BE","Without Sequence","42.30","",""
"20/02/2017 07:00:00 - 20/02/2017 08:00:00","BZN|BE","Without Sequence","59.58","",""
"20/02/2017 08:00:00 - 20/02/2017 09:00:00","BZN|BE","Without Sequence","57.39","",""
"20/02/2017 09:00:00 - 20/02/2017 10:00:00","BZN|BE","Without Sequence","63.83","",""
"20/02/2017 10:00:00 - 20/02/2017 11:00:00","BZN|BE","Without Sequence","59.80","",""
"20/02/2017 11:00:00 - 20/02/2017 12:00:00","BZN|BE","Without Sequence","54.85","",""
"20/02/2017 12:00:00 - 20/02/2017 13:00:00","BZN|BE","Without Sequence","51.47","",""
"20/02/2017 13:00:00 - 20/02/2017 14:00:00","BZN|BE","Without Sequence","49.90","",""
"20/02/2017 14:00:00 - 20/02/2017 15:00:00","BZN|BE","Without Sequence","47.03","",""
"20/02/2017 15:00:00 - 20/02/2017 16:00:00","BZN|BE","Without Sequence","48.25","",""
"20/02/2017 16:00:00 - 20/02/2017 17:00:00","BZN|BE","Without Sequence","50.55","",""
"20/02/2017 17:00:00 - 20/02/2017 18:00:00","BZN|BE","Without Sequence","46.86","",""
"20/02/2017 18:00:00 - 20/02/2017 19:00:00","BZN|BE","Without Sequence","60.94","",""
"20/02/2017 19:00:00 - 20/02/2017 20:00:00","BZN|BE","Without Sequence","54.50","",""
"20/02/2017 20:00:00 - 20/02/2017 21:00:00","BZN|BE","Without Sequence","49.40","",""
"20/02/2017 21:00:00 - 20/02/2017 22:00:00","BZN|BE","Without Sequence","45.90","",""
"20/02/2017 22:00:00 - 20/02/2017 23:00:00","BZN|BE","Without Sequence","45.90","",""
"20/02/2017 23:00:00 - 21/02/2017 00:00:00","BZN|BE","Without Sequence","45.90","",""
"21/02/2017 00:00:00 - 21/02/2017 01:00:00","BZN|BE","Without Sequence","34.21","",""
"21/02/2017 01:00:00 - 21/02/2017 02:00:00","BZN|BE","Without Sequence","31.44","",""
"21/02/2017 02:00:00 - 21/02/2017 03:00:00","BZN|BE","Without Sequence","29.70","",""
"21/02/2017 03:00:00 - 21/02/2017 04:00:00","BZN|BE","Without Sequence","27.64","",""
"21/02/2017 04:00:00 - 21/02/2017 05:00:00","BZN|BE","Without Sequence","26.89","",""
"21/02/2017 05:00:00 - 21/02/2017 06:00:00","BZN|BE","Without Sequence","32.19","",""
"21/02/2017 06:00:00 - 21/02/2017 07:00:00","BZN|BE","Without Sequence","41.04","",""
"21/02/2017 07:00:00 - 21/02/2017 08:00:00","BZN|BE","Without Sequence","48.46","",""
"21/02/2017 08:00:00 - 21/02/2017 09:00:00","BZN|BE","Without Sequence","51.21","",""
"21/02/2017 09:00:00 - 21/02/2017 10:00:00","BZN|BE","Without Sequence","49.40","",""
"21/02/2017 10:00:00 - 21/02/2017 11:00:00","BZN|BE","Without Sequence","49.93","",""
"21/02/2017 11:00:00 - 21/02/2017 12:00:00","BZN|BE","Without Sequence","49.23","",""
"21/02/2017 12:00:00 - 21/02/2017 13:00:00","BZN|BE","Without Sequence","47.10","",""
"21/02/2017 13:00:00 - 21/02/2017 14:00:00","BZN|BE","Without Sequence","46.46","",""
"21/02/2017 14:00:00 - 21/02/2017 15:00:00","BZN|BE","Without Sequence","45.80","",""
"21/02/2017 15:00:00 - 21/02/2017 16:00:00","BZN|BE","Without Sequence","45.80","",""
"21/02/2017 16:00:00 - 21/02/2017 17:00:00","BZN|BE","Without Sequence","43.32","",""
"21/02/2017 17:00:00 - 21/02/2017 18:00:00","BZN|BE","Without Sequence","46.92","",""
"21/02/2017 18:00:00 - 21/02/2017 19:00:00","BZN|BE","Without Sequence","57.42","",""
"21/02/2017 19:00:00 - 21/02/2017 20:00:00","BZN|BE","Without Sequence","45.80","",""
"21/02/2017 20:00:00 - 21/02/2017 21:00:00","BZN|BE","Without Sequence","45.80","",""
"21/02/2017 21:00:00 - 21/02/2017 22:00:00","BZN|BE","Without Sequence","45.34","",""
"21/02/2017 22:00:00 - 21/02/2017 23:00:00","BZN|BE","Without Sequence","43.27","",""
"21/02/2017 23:00:00 - 22/02/2017 00:00:00","BZN|BE","Without Sequence","40.21","",""
"22/02/2017 00:00:00 - 22/02/2017 01:00:00","BZN|BE","Without Sequence","35.47","",""
"22/02/2017 01:00:00 - 22/02/2017 02:00:00","BZN|BE","Without Sequence","24.52","",""
"22/02/2017 02:00:00 - 22/02/2017 03:00:00","BZN|BE","Without Sequence","29.12","",""
"22/02/2017 03:00:00 - 22/02/2017 04:00:00","BZN|BE","Without Sequence","27.35","",""
"22/02/2017 04:00:00 - 22/02/2017 05:00:00","BZN|BE","Without Sequence","27.26","",""
"22/02/2017 05:00:00 - 22/02/2017 06:00:00","BZN|BE","Without Sequence","27.57","",""
"22/02/2017 06:00:00 - 22/02/2017 07:00:00","BZN|BE","Without Sequence","34.01","",""
"22/02/2017 07:00:00 - 22/02/2017 08:00:00","BZN|BE","Without Sequence","43.90","",""
"22/02/2017 08:00:00 - 22/02/2017 09:00:00","BZN|BE","Without Sequence","43.00","",""
"22/02/2017 09:00:00 - 22/02/2017 10:00:00","BZN|BE","Without Sequence","43.00","",""
"22/02/2017 10:00:00 - 22/02/2017 11:00:00","BZN|BE","Without Sequence","43.00","",""
"22/02/2017 11:00:00 - 22/02/2017 12:00:00","BZN|BE","Without Sequence","43.00","",""
"22/02/2017 12:00:00 - 22/02/2017 13:00:00","BZN|BE","Without Sequence","48.10","",""
"22/02/2017 13:00:00 - 22/02/2017 14:00:00","BZN|BE","Without Sequence","48.00","",""
"22/02/2017 14:00:00 - 22/02/2017 15:00:00","BZN|BE","Without Sequence","46.90","",""
"22/02/2017 15:00:00 - 22/02/2017 16:00:00","BZN|BE","Without Sequence","46.01","",""
"22/02/2017 16:00:00 - 22/02/2017 17:00:00","BZN|BE","Without Sequence","43.80","",""
"22/02/2017 17:00:00 - 22/02/2017 18:00:00","BZN|BE","Without Sequence","44.94","",""
"22/02/2017 18:00:00 - 22/02/2017 19:00:00","BZN|BE","Without Sequence","46.44","",""
"22/02/2017 19:00:00 - 22/02/2017 20:00:00","BZN|BE","Without Sequence","45.01","",""
"22/02/2017 20:00:00 - 22/02/2017 21:00:00","BZN|BE","Without Sequence","43.00","",""
"22/02/2017 21:00:00 - 22/02/2017 22:00:00","BZN|BE","Without Sequence","43.00","",""
"22/02/2017 22:00:00 - 22/02/2017 23:00:00","BZN|BE","Without Sequence","41.87","",""
"22/02/2017 23:00:00 - 23/02/2017 00:00:00","BZN|BE","Without Sequence","38.00","",""
"23/02/2017 00:00:00 - 23/02/2017 01:00:00","BZN|BE","Without Sequence","31.00","",""
"23/02/2017 01:00:00 - 23/02/2017 02:00:00","BZN|BE","Without Sequence","30.73","",""
"23/02/2017 02:00:00 - 23/02/2017 03:00:00","BZN|BE","Without Sequence","28.49","",""
"23/02/2017 03:00:00 - 23/02/2017 04:00:00","BZN|BE","Without Sequence","30.00","",""
"23/02/2017 04:00:00 - 23/02/2017 05:00:00","BZN|BE","Without Sequence","20.86","",""
"23/02/2017 05:00:00 - 23/02/2017 06:00:00","BZN|BE","Without Sequence","25.53","",""
"23/02/2017 06:00:00 - 23/02/2017 07:00:00","BZN|BE","Without Sequence","35.00","",""
"23/02/2017 07:00:00 - 23/02/2017 08:00:00","BZN|BE","Without Sequence","46.01","",""
"23/02/2017 08:00:00 - 23/02/2017 09:00:00","BZN|BE","Without Sequence","48.43","",""
"23/02/2017 09:00:00 - 23/02/2017 10:00:00","BZN|BE","Without Sequence","46.41","",""
"23/02/2017 10:00:00 - 23/02/2017 11:00:00","BZN|BE","Without Sequence","43.36","",""
"23/02/2017 11:00:00 - 23/02/2017 12:00:00","BZN|BE","Without Sequence","40.61","",""
"23/02/2017 12:00:00 - 23/02/2017 13:00:00","BZN|BE","Without Sequence","41.23","",""
"23/02/2017 13:00:00 - 23/02/2017 14:00:00","BZN|BE","Without Sequence","40.56","",""
"23/02/2017 14:00:00 - 23/02/2017 15:00:00","BZN|BE","Without Sequence","39.00","",""
"23/02/2017 15:00:00 - 23/02/2017 16:00:00","BZN|BE","Without Sequence","38.80","",""
"23/02/2017 16:00:00 - 23/02/2017 17:00:00","BZN|BE","Without Sequence","39.50","",""
"23/02/2017 17:00:00 - 23/02/2017 18:00:00","BZN|BE","Without Sequence","41.00","",""
"23/02/2017 18:00:00 - 23/02/2017 19:00:00","BZN|BE","Without Sequence","55.63","",""
"23/02/2017 19:00:00 - 23/02/2017 20:00:00","BZN|BE","Without Sequence","44.70","",""
"23/02/2017 20:00:00 - 23/02/2017 21:00:00","BZN|BE","Without Sequence","43.00","",""
"23/02/2017 21:00:00 - 23/02/2017 22:00:00","BZN|BE","Without Sequence","35.00","",""
"23/02/2017 22:00:00 - 23/02/2017 23:00:00","BZN|BE","Without Sequence","42.00","",""
"23/02/2017 23:00:00 - 24/02/2017 00:00:00","BZN|BE","Without Sequence","35.00","",""
"24/02/2017 00:00:00 - 24/02/2017 01:00:00","BZN|BE","Without Sequence","30.07","",""
"24/02/2017 01:00:00 - 24/02/2017 02:00:00","BZN|BE","Without Sequence","30.00","",""
"24/02/2017 02:00:00 - 24/02/2017 03:00:00","BZN|BE","Without Sequence","29.00","",""
"24/02/2017 03:00:00 - 24/02/2017 04:00:00","BZN|BE","Without Sequence","29.90","",""
"24/02/2017 04:00:00 - 24/02/2017 05:00:00","BZN|BE","Without Sequence","30.00","",""
"24/02/2017 05:00:00 - 24/02/2017 06:00:00","BZN|BE","Without Sequence","29.87","",""
"24/02/2017 06:00:00 - 24/02/2017 07:00:00","BZN|BE","Without Sequence","39.60","",""
"24/02/2017 07:00:00 - 24/02/2017 08:00:00","BZN|BE","Without Sequence","45.64","",""
"24/02/2017 08:00:00 - 24/02/2017 09:00:00","BZN|BE","Without Sequence","47.40","",""
"24/02/2017 09:00:00 - 24/02/2017 10:00:00","BZN|BE","Without Sequence","45.98","",""
"24/02/2017 10:00:00 - 24/02/2017 11:00:00","BZN|BE","Without Sequence","45.16","",""
"24/02/2017 11:00:00 - 24/02/2017 12:00:00","BZN|BE","Without Sequence","44.88","",""
"24/02/2017 12:00:00 - 24/02/2017 13:00:00","BZN|BE","Without Sequence","43.86","",""
"24/02/2017 13:00:00 - 24/02/2017 14:00:00","BZN|BE","Without Sequence","42.80","",""
"24/02/2017 14:00:00 - 24/02/2017 15:00:00","BZN|BE","Without Sequence","42.11","",""
"24/02/2017 15:00:00 - 24/02/2017 16:00:00","BZN|BE","Without Sequence","42.66","",""
"24/02/2017 16:00:00 - 24/02/2017 17:00:00","BZN|BE","Without Sequence","44.92","",""
"24/02/2017 17:00:00 - 24/02/2017 18:00:00","BZN|BE","Without Sequence","50.10","",""
"24/02/2017 18:00:00 - 24/02/2017 19:00:00","BZN|BE","Without Sequence","57.52","",""
"24/02/2017 19:00:00 - 24/02/2017 20:00:00","BZN|BE","Without Sequence","58.19","",""
"24/02/2017 20:00:00 - 24/02/2017 21:00:00","BZN|BE","Without Sequence","53.42","",""
"24/02/2017 21:00:00 - 24/02/2017 22:00:00","BZN|BE","Without Sequence","38.06","",""
