"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|IT-North","Without Sequence","32.50","",""
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|IT-North","Without Sequence","23.23","",""
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|IT-North","Without Sequence","18.22","",""
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|IT-North","Without Sequence","17.30","",""
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|IT-North","Without Sequence","18.39","",""
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|IT-North","Without Sequence","33.67","",""
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|IT-North","Without Sequence","44.39","",""
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|IT-North","Without Sequence","49.78","",""
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|IT-North","Without Sequence","50.25","",""
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|IT-North","Without Sequence","50.80","",""
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|IT-North","Without Sequence","50.00","",""
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|IT-North","Without Sequence","50.10","",""
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|IT-North","Without Sequence","46.85","",""
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|IT-North","Without Sequence","46.50","",""
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|IT-North","Without Sequence","48.42","",""
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|IT-North","Without Sequence","50.57","",""
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|IT-North","Without Sequence","51.25","",""
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|IT-North","Without Sequence","55.00","",""
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|IT-North","Without Sequence","55.00","",""
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|IT-North","Without Sequence","54.10","",""
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|IT-North","Without Sequence","51.97","",""
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|IT-North","Without Sequence","47.97","",""
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|IT-North","Without Sequence","44.89","",""
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|IT-North","Without Sequence","37.10","",""
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|IT-North","Without Sequence","44.15","",""
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|IT-North","Without Sequence","39.80","",""
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|IT-North","Without Sequence","31.98","",""
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|IT-North","Without Sequence","30.12","",""
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|IT-North","Without Sequence","34.50","",""
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|IT-North","Without Sequence","40.70","",""
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|IT-North","Without Sequence","48.99","",""
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|IT-North","Without Sequence","55.35","",""
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|IT-North","Without Sequence","60.60","",""
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|IT-North","Without Sequence","57.50","",""
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|IT-North","Without Sequence","55.35","",""
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|IT-North","Without Sequence","51.54","",""
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|IT-North","Without Sequence","51.53","",""
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|IT-North","Without Sequence","50.21","",""
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|IT-North","Without Sequence","52.09","",""
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|IT-North","Without Sequence","55.35","",""
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|IT-North","Without Sequence","56.70","",""
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|IT-North","Without Sequence","72.20","",""
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|IT-North","Without Sequence","72.20","",""
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|IT-North","Without Sequence","69.41","",""
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|IT-North","Without Sequence","55.35","",""
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|IT-North","Without Sequence","51.55","",""
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|IT-North","Without Sequence","49.78","",""
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|IT-North","Without Sequence","46.07","",""
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|IT-North","Without Sequence","46.99","",""
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|IT-North","Without Sequence","46.01","",""
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|IT-North","Without Sequence","44.72","",""
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|IT-North","Without Sequence","44.08","",""
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|IT-North","Without Sequence","42.67","",""
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|IT-North","Without Sequence","30.00","",""
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|IT-North","Without Sequence","38.70","",""
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|IT-North","Without Sequence","45.00","",""
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|IT-North","Without Sequence","44.72","",""
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|IT-North","Without Sequence","46.80","",""
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|IT-North","Without Sequence","50.00","",""
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|IT-North","Without Sequence","50.22","",""
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|IT-North","Without Sequence","50.22","",""
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|IT-North","Without Sequence","49.41","",""
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|IT-North","Without Sequence","49.41","",""
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|IT-North","Without Sequence","49.78","",""
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|IT-North","Without Sequence","50.44","",""
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|IT-North","Without Sequence","56.85","",""
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|IT-North","Without Sequence","56.00","",""
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|IT-North","Without Sequence","53.48","",""
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|IT-North","Without Sequence","50.44","",""
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|IT-North","Without Sequence","49.78","",""
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|IT-North","Without Sequence","46.93","",""
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|IT-North","Without Sequence","44.89","",""
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|IT-North","Without Sequence","46.15","",""
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|IT-North","Without Sequence","40.00","",""
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|IT-North","Without Sequence","37.10","",""
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|IT-North","Without Sequence","32.00","",""
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|IT-North","Without Sequence","35.00","",""
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|IT-North","Without Sequence","27.10","",""
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|IT-North","Without Sequence","37.31","",""
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|IT-North","Without Sequence","44.04","",""
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|IT-North","Without Sequence","45.00","",""
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|IT-North","Without Sequence","46.55","",""
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|IT-North","Without Sequence","49.72","",""
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|IT-North","Without Sequence","49.41","",""
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|IT-North","Without Sequence","49.41","",""
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|IT-North","Without Sequence","47.60","",""
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|IT-North","Without Sequence","47.53","",""
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|IT-North","Without Sequence","49.41","",""
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|IT-North","Without Sequence","51.68","",""
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|IT-North","Without Sequence","54.84","",""
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|IT-North","Without Sequence","52.76","",""
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|IT-North","Without Sequence","52.76","",""
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|IT-North","Without Sequence","51.00","",""
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|IT-North","Without Sequence","49.41","",""
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|IT-North","Without Sequence","45.00","",""
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|IT-North","Without Sequence","41.50","",""
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|IT-North","Without Sequence","39.36","",""
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|IT-North","Without Sequence","28.70","",""
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|IT-North","Without Sequence","23.69","",""
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|IT-North","Without Sequence","20.99","",""
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|IT-North","Without Sequence","25.00","",""
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|IT-North","Without Sequence","30.88","",""
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|IT-North","Without Sequence","45.94","",""
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|IT-North","Without Sequence","50.00","",""
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|IT-North","Without Sequence","52.25","",""
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|IT-North","Without Sequence","52.31","",""
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|IT-North","Without Sequence","52.31","",""
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|IT-North","Without Sequence","52.30","",""
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|IT-North","Without Sequence","51.86","",""
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|IT-North","Without Sequence","51.86","",""
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|IT-North","Without Sequence","53.00","",""
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|IT-North","Without Sequence","53.00","",""
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|IT-North","Without Sequence","52.94","",""
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|IT-North","Without Sequence","55.00","",""
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|IT-North","Without Sequence","55.00","",""
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|IT-North","Without Sequence","52.93","",""
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|IT-North","Without Sequence","52.25","",""
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|IT-North","Without Sequence","50.62","",""
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|IT-North","Without Sequence","47.00","",""
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|IT-North","Without Sequence","45.19","",""
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|IT-North","Without Sequence","39.35","",""
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|IT-North","Without Sequence","36.40","",""
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|IT-North","Without Sequence","35.90","",""
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|IT-North","Without Sequence","34.00","",""
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|IT-North","Without Sequence","35.35","",""
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|IT-North","Without Sequence","38.90","",""
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|IT-North","Without Sequence","49.00","",""
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|IT-North","Without Sequence","55.90","",""
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|IT-North","Without Sequence","62.36","",""
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|IT-North","Without Sequence","68.75","",""
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|IT-North","Without Sequence","63.00","",""
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|IT-North","Without Sequence","63.30","",""
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|IT-North","Without Sequence","59.39","",""
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|IT-North","Without Sequence","59.39","",""
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|IT-North","Without Sequence","62.36","",""
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|IT-North","Without Sequence","70.30","",""
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|IT-North","Without Sequence","68.81","",""
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|IT-North","Without Sequence","73.30","",""
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|IT-North","Without Sequence","74.43","",""
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|IT-North","Without Sequence","69.00","",""
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|IT-North","Without Sequence","59.39","",""
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|IT-North","Without Sequence","52.48","",""
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|IT-North","Without Sequence","49.00","",""
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|IT-North","Without Sequence","45.98","",""
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|IT-North","Without Sequence","43.32","",""
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|IT-North","Without Sequence","38.00","",""
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|IT-North","Without Sequence","36.42","",""
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|IT-North","Without Sequence","36.00","",""
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|IT-North","Without Sequence","35.90","",""
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|IT-North","Without Sequence","40.43","",""
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|IT-North","Without Sequence","47.01","",""
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|IT-North","Without Sequence","51.79","",""
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|IT-North","Without Sequence","55.86","",""
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|IT-North","Without Sequence","58.58","",""
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|IT-North","Without Sequence","55.86","",""
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|IT-North","Without Sequence","53.79","",""
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|IT-North","Without Sequence","51.86","",""
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|IT-North","Without Sequence","51.75","",""
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|IT-North","Without Sequence","52.33","",""
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|IT-North","Without Sequence","54.75","",""
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|IT-North","Without Sequence","58.44","",""
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|IT-North","Without Sequence","63.99","",""
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|IT-North","Without Sequence","61.34","",""
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|IT-North","Without Sequence","58.58","",""
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|IT-North","Without Sequence","54.99","",""
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|IT-North","Without Sequence","52.33","",""
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|IT-North","Without Sequence","50.03","",""
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|IT-North","Without Sequence","45.50","",""
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|IT-North","Without Sequence","43.32","",""
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|IT-North","Without Sequence","39.00","",""
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|IT-North","Without Sequence","38.00","",""
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|IT-North","Without Sequence","38.20","",""
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|IT-North","Without Sequence","37.80","",""
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|IT-North","Without Sequence","40.71","",""
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|IT-North","Without Sequence","49.00","",""
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|IT-North","Without Sequence","53.78","",""
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|IT-North","Without Sequence","59.61","",""
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|IT-North","Without Sequence","59.02","",""
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|IT-North","Without Sequence","57.58","",""
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|IT-North","Without Sequence","57.45","",""
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|IT-North","Without Sequence","54.61","",""
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|IT-North","Without Sequence","54.83","",""
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|IT-North","Without Sequence","54.74","",""
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|IT-North","Without Sequence","61.27","",""
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|IT-North","Without Sequence","63.50","",""
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|IT-North","Without Sequence","72.44","",""
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|IT-North","Without Sequence","73.02","",""
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|IT-North","Without Sequence","68.92","",""
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|IT-North","Without Sequence","55.84","",""
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|IT-North","Without Sequence","50.33","",""
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|IT-North","Without Sequence","48.98","",""
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|IT-North","Without Sequence","44.69","",""
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|IT-North","Without Sequence","47.19","",""
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|IT-North","Without Sequence","44.26","",""
