"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/02/2017 00:00:00 - 04/02/2017 01:00:00","BZN|FR","Without Sequence","38.11","",""
"04/02/2017 01:00:00 - 04/02/2017 02:00:00","BZN|FR","Without Sequence","34.96","",""
"04/02/2017 02:00:00 - 04/02/2017 03:00:00","BZN|FR","Without Sequence","34.01","",""
"04/02/2017 03:00:00 - 04/02/2017 04:00:00","BZN|FR","Without Sequence","31.93","",""
"04/02/2017 04:00:00 - 04/02/2017 05:00:00","BZN|FR","Without Sequence","31.89","",""
"04/02/2017 05:00:00 - 04/02/2017 06:00:00","BZN|FR","Without Sequence","32.09","",""
"04/02/2017 06:00:00 - 04/02/2017 07:00:00","BZN|FR","Without Sequence","33.82","",""
"04/02/2017 07:00:00 - 04/02/2017 08:00:00","BZN|FR","Without Sequence","37.04","",""
"04/02/2017 08:00:00 - 04/02/2017 09:00:00","BZN|FR","Without Sequence","42.32","",""
"04/02/2017 09:00:00 - 04/02/2017 10:00:00","BZN|FR","Without Sequence","49.58","",""
"04/02/2017 10:00:00 - 04/02/2017 11:00:00","BZN|FR","Without Sequence","51.97","",""
"04/02/2017 11:00:00 - 04/02/2017 12:00:00","BZN|FR","Without Sequence","50.00","",""
"04/02/2017 12:00:00 - 04/02/2017 13:00:00","BZN|FR","Without Sequence","50.00","",""
"04/02/2017 13:00:00 - 04/02/2017 14:00:00","BZN|FR","Without Sequence","49.12","",""
"04/02/2017 14:00:00 - 04/02/2017 15:00:00","BZN|FR","Without Sequence","47.22","",""
"04/02/2017 15:00:00 - 04/02/2017 16:00:00","BZN|FR","Without Sequence","45.22","",""
"04/02/2017 16:00:00 - 04/02/2017 17:00:00","BZN|FR","Without Sequence","46.26","",""
"04/02/2017 17:00:00 - 04/02/2017 18:00:00","BZN|FR","Without Sequence","56.37","",""
"04/02/2017 18:00:00 - 04/02/2017 19:00:00","BZN|FR","Without Sequence","66.18","",""
"04/02/2017 19:00:00 - 04/02/2017 20:00:00","BZN|FR","Without Sequence","61.61","",""
"04/02/2017 20:00:00 - 04/02/2017 21:00:00","BZN|FR","Without Sequence","55.49","",""
"04/02/2017 21:00:00 - 04/02/2017 22:00:00","BZN|FR","Without Sequence","50.00","",""
"04/02/2017 22:00:00 - 04/02/2017 23:00:00","BZN|FR","Without Sequence","50.00","",""
"04/02/2017 23:00:00 - 05/02/2017 00:00:00","BZN|FR","Without Sequence","45.70","",""
"05/02/2017 00:00:00 - 05/02/2017 01:00:00","BZN|FR","Without Sequence","49.14","",""
"05/02/2017 01:00:00 - 05/02/2017 02:00:00","BZN|FR","Without Sequence","44.36","",""
"05/02/2017 02:00:00 - 05/02/2017 03:00:00","BZN|FR","Without Sequence","37.73","",""
"05/02/2017 03:00:00 - 05/02/2017 04:00:00","BZN|FR","Without Sequence","36.65","",""
"05/02/2017 04:00:00 - 05/02/2017 05:00:00","BZN|FR","Without Sequence","33.15","",""
"05/02/2017 05:00:00 - 05/02/2017 06:00:00","BZN|FR","Without Sequence","34.55","",""
"05/02/2017 06:00:00 - 05/02/2017 07:00:00","BZN|FR","Without Sequence","31.75","",""
"05/02/2017 07:00:00 - 05/02/2017 08:00:00","BZN|FR","Without Sequence","36.93","",""
"05/02/2017 08:00:00 - 05/02/2017 09:00:00","BZN|FR","Without Sequence","40.03","",""
"05/02/2017 09:00:00 - 05/02/2017 10:00:00","BZN|FR","Without Sequence","44.99","",""
"05/02/2017 10:00:00 - 05/02/2017 11:00:00","BZN|FR","Without Sequence","51.78","",""
"05/02/2017 11:00:00 - 05/02/2017 12:00:00","BZN|FR","Without Sequence","56.31","",""
"05/02/2017 12:00:00 - 05/02/2017 13:00:00","BZN|FR","Without Sequence","52.76","",""
"05/02/2017 13:00:00 - 05/02/2017 14:00:00","BZN|FR","Without Sequence","44.46","",""
"05/02/2017 14:00:00 - 05/02/2017 15:00:00","BZN|FR","Without Sequence","40.88","",""
"05/02/2017 15:00:00 - 05/02/2017 16:00:00","BZN|FR","Without Sequence","39.97","",""
"05/02/2017 16:00:00 - 05/02/2017 17:00:00","BZN|FR","Without Sequence","40.81","",""
"05/02/2017 17:00:00 - 05/02/2017 18:00:00","BZN|FR","Without Sequence","48.24","",""
"05/02/2017 18:00:00 - 05/02/2017 19:00:00","BZN|FR","Without Sequence","65.07","",""
"05/02/2017 19:00:00 - 05/02/2017 20:00:00","BZN|FR","Without Sequence","60.86","",""
"05/02/2017 20:00:00 - 05/02/2017 21:00:00","BZN|FR","Without Sequence","57.91","",""
"05/02/2017 21:00:00 - 05/02/2017 22:00:00","BZN|FR","Without Sequence","53.94","",""
"05/02/2017 22:00:00 - 05/02/2017 23:00:00","BZN|FR","Without Sequence","51.00","",""
"05/02/2017 23:00:00 - 06/02/2017 00:00:00","BZN|FR","Without Sequence","48.89","",""
"06/02/2017 00:00:00 - 06/02/2017 01:00:00","BZN|FR","Without Sequence","43.31","",""
"06/02/2017 01:00:00 - 06/02/2017 02:00:00","BZN|FR","Without Sequence","41.40","",""
"06/02/2017 02:00:00 - 06/02/2017 03:00:00","BZN|FR","Without Sequence","38.27","",""
"06/02/2017 03:00:00 - 06/02/2017 04:00:00","BZN|FR","Without Sequence","35.10","",""
"06/02/2017 04:00:00 - 06/02/2017 05:00:00","BZN|FR","Without Sequence","36.30","",""
"06/02/2017 05:00:00 - 06/02/2017 06:00:00","BZN|FR","Without Sequence","39.50","",""
"06/02/2017 06:00:00 - 06/02/2017 07:00:00","BZN|FR","Without Sequence","55.21","",""
"06/02/2017 07:00:00 - 06/02/2017 08:00:00","BZN|FR","Without Sequence","74.95","",""
"06/02/2017 08:00:00 - 06/02/2017 09:00:00","BZN|FR","Without Sequence","82.06","",""
"06/02/2017 09:00:00 - 06/02/2017 10:00:00","BZN|FR","Without Sequence","84.01","",""
"06/02/2017 10:00:00 - 06/02/2017 11:00:00","BZN|FR","Without Sequence","80.44","",""
"06/02/2017 11:00:00 - 06/02/2017 12:00:00","BZN|FR","Without Sequence","79.61","",""
"06/02/2017 12:00:00 - 06/02/2017 13:00:00","BZN|FR","Without Sequence","80.37","",""
"06/02/2017 13:00:00 - 06/02/2017 14:00:00","BZN|FR","Without Sequence","77.75","",""
"06/02/2017 14:00:00 - 06/02/2017 15:00:00","BZN|FR","Without Sequence","72.93","",""
"06/02/2017 15:00:00 - 06/02/2017 16:00:00","BZN|FR","Without Sequence","69.50","",""
"06/02/2017 16:00:00 - 06/02/2017 17:00:00","BZN|FR","Without Sequence","67.04","",""
"06/02/2017 17:00:00 - 06/02/2017 18:00:00","BZN|FR","Without Sequence","69.94","",""
"06/02/2017 18:00:00 - 06/02/2017 19:00:00","BZN|FR","Without Sequence","86.37","",""
"06/02/2017 19:00:00 - 06/02/2017 20:00:00","BZN|FR","Without Sequence","77.29","",""
"06/02/2017 20:00:00 - 06/02/2017 21:00:00","BZN|FR","Without Sequence","64.69","",""
"06/02/2017 21:00:00 - 06/02/2017 22:00:00","BZN|FR","Without Sequence","60.69","",""
"06/02/2017 22:00:00 - 06/02/2017 23:00:00","BZN|FR","Without Sequence","56.98","",""
"06/02/2017 23:00:00 - 07/02/2017 00:00:00","BZN|FR","Without Sequence","53.51","",""
"07/02/2017 00:00:00 - 07/02/2017 01:00:00","BZN|FR","Without Sequence","49.41","",""
"07/02/2017 01:00:00 - 07/02/2017 02:00:00","BZN|FR","Without Sequence","45.94","",""
"07/02/2017 02:00:00 - 07/02/2017 03:00:00","BZN|FR","Without Sequence","41.79","",""
"07/02/2017 03:00:00 - 07/02/2017 04:00:00","BZN|FR","Without Sequence","40.22","",""
"07/02/2017 04:00:00 - 07/02/2017 05:00:00","BZN|FR","Without Sequence","39.95","",""
"07/02/2017 05:00:00 - 07/02/2017 06:00:00","BZN|FR","Without Sequence","43.44","",""
"07/02/2017 06:00:00 - 07/02/2017 07:00:00","BZN|FR","Without Sequence","50.39","",""
"07/02/2017 07:00:00 - 07/02/2017 08:00:00","BZN|FR","Without Sequence","64.90","",""
"07/02/2017 08:00:00 - 07/02/2017 09:00:00","BZN|FR","Without Sequence","69.61","",""
"07/02/2017 09:00:00 - 07/02/2017 10:00:00","BZN|FR","Without Sequence","70.57","",""
"07/02/2017 10:00:00 - 07/02/2017 11:00:00","BZN|FR","Without Sequence","69.55","",""
"07/02/2017 11:00:00 - 07/02/2017 12:00:00","BZN|FR","Without Sequence","70.50","",""
"07/02/2017 12:00:00 - 07/02/2017 13:00:00","BZN|FR","Without Sequence","63.94","",""
"07/02/2017 13:00:00 - 07/02/2017 14:00:00","BZN|FR","Without Sequence","61.84","",""
"07/02/2017 14:00:00 - 07/02/2017 15:00:00","BZN|FR","Without Sequence","64.68","",""
"07/02/2017 15:00:00 - 07/02/2017 16:00:00","BZN|FR","Without Sequence","63.21","",""
"07/02/2017 16:00:00 - 07/02/2017 17:00:00","BZN|FR","Without Sequence","62.57","",""
"07/02/2017 17:00:00 - 07/02/2017 18:00:00","BZN|FR","Without Sequence","69.70","",""
"07/02/2017 18:00:00 - 07/02/2017 19:00:00","BZN|FR","Without Sequence","80.35","",""
"07/02/2017 19:00:00 - 07/02/2017 20:00:00","BZN|FR","Without Sequence","80.70","",""
"07/02/2017 20:00:00 - 07/02/2017 21:00:00","BZN|FR","Without Sequence","70.73","",""
"07/02/2017 21:00:00 - 07/02/2017 22:00:00","BZN|FR","Without Sequence","62.28","",""
"07/02/2017 22:00:00 - 07/02/2017 23:00:00","BZN|FR","Without Sequence","60.00","",""
"07/02/2017 23:00:00 - 08/02/2017 00:00:00","BZN|FR","Without Sequence","57.08","",""
"08/02/2017 00:00:00 - 08/02/2017 01:00:00","BZN|FR","Without Sequence","51.31","",""
"08/02/2017 01:00:00 - 08/02/2017 02:00:00","BZN|FR","Without Sequence","47.57","",""
"08/02/2017 02:00:00 - 08/02/2017 03:00:00","BZN|FR","Without Sequence","44.92","",""
"08/02/2017 03:00:00 - 08/02/2017 04:00:00","BZN|FR","Without Sequence","39.11","",""
"08/02/2017 04:00:00 - 08/02/2017 05:00:00","BZN|FR","Without Sequence","36.66","",""
"08/02/2017 05:00:00 - 08/02/2017 06:00:00","BZN|FR","Without Sequence","45.75","",""
"08/02/2017 06:00:00 - 08/02/2017 07:00:00","BZN|FR","Without Sequence","50.43","",""
"08/02/2017 07:00:00 - 08/02/2017 08:00:00","BZN|FR","Without Sequence","69.92","",""
"08/02/2017 08:00:00 - 08/02/2017 09:00:00","BZN|FR","Without Sequence","74.55","",""
"08/02/2017 09:00:00 - 08/02/2017 10:00:00","BZN|FR","Without Sequence","72.87","",""
"08/02/2017 10:00:00 - 08/02/2017 11:00:00","BZN|FR","Without Sequence","73.02","",""
"08/02/2017 11:00:00 - 08/02/2017 12:00:00","BZN|FR","Without Sequence","71.49","",""
"08/02/2017 12:00:00 - 08/02/2017 13:00:00","BZN|FR","Without Sequence","70.34","",""
"08/02/2017 13:00:00 - 08/02/2017 14:00:00","BZN|FR","Without Sequence","66.94","",""
"08/02/2017 14:00:00 - 08/02/2017 15:00:00","BZN|FR","Without Sequence","67.38","",""
"08/02/2017 15:00:00 - 08/02/2017 16:00:00","BZN|FR","Without Sequence","68.72","",""
"08/02/2017 16:00:00 - 08/02/2017 17:00:00","BZN|FR","Without Sequence","69.04","",""
"08/02/2017 17:00:00 - 08/02/2017 18:00:00","BZN|FR","Without Sequence","73.85","",""
"08/02/2017 18:00:00 - 08/02/2017 19:00:00","BZN|FR","Without Sequence","88.18","",""
"08/02/2017 19:00:00 - 08/02/2017 20:00:00","BZN|FR","Without Sequence","84.04","",""
"08/02/2017 20:00:00 - 08/02/2017 21:00:00","BZN|FR","Without Sequence","72.60","",""
"08/02/2017 21:00:00 - 08/02/2017 22:00:00","BZN|FR","Without Sequence","65.50","",""
"08/02/2017 22:00:00 - 08/02/2017 23:00:00","BZN|FR","Without Sequence","61.59","",""
"08/02/2017 23:00:00 - 09/02/2017 00:00:00","BZN|FR","Without Sequence","59.69","",""
"09/02/2017 00:00:00 - 09/02/2017 01:00:00","BZN|FR","Without Sequence","51.83","",""
"09/02/2017 01:00:00 - 09/02/2017 02:00:00","BZN|FR","Without Sequence","49.04","",""
"09/02/2017 02:00:00 - 09/02/2017 03:00:00","BZN|FR","Without Sequence","45.95","",""
"09/02/2017 03:00:00 - 09/02/2017 04:00:00","BZN|FR","Without Sequence","43.75","",""
"09/02/2017 04:00:00 - 09/02/2017 05:00:00","BZN|FR","Without Sequence","42.64","",""
"09/02/2017 05:00:00 - 09/02/2017 06:00:00","BZN|FR","Without Sequence","47.20","",""
"09/02/2017 06:00:00 - 09/02/2017 07:00:00","BZN|FR","Without Sequence","55.10","",""
"09/02/2017 07:00:00 - 09/02/2017 08:00:00","BZN|FR","Without Sequence","74.14","",""
"09/02/2017 08:00:00 - 09/02/2017 09:00:00","BZN|FR","Without Sequence","78.87","",""
"09/02/2017 09:00:00 - 09/02/2017 10:00:00","BZN|FR","Without Sequence","72.79","",""
"09/02/2017 10:00:00 - 09/02/2017 11:00:00","BZN|FR","Without Sequence","70.97","",""
"09/02/2017 11:00:00 - 09/02/2017 12:00:00","BZN|FR","Without Sequence","68.97","",""
"09/02/2017 12:00:00 - 09/02/2017 13:00:00","BZN|FR","Without Sequence","66.91","",""
"09/02/2017 13:00:00 - 09/02/2017 14:00:00","BZN|FR","Without Sequence","65.64","",""
"09/02/2017 14:00:00 - 09/02/2017 15:00:00","BZN|FR","Without Sequence","65.00","",""
"09/02/2017 15:00:00 - 09/02/2017 16:00:00","BZN|FR","Without Sequence","64.89","",""
"09/02/2017 16:00:00 - 09/02/2017 17:00:00","BZN|FR","Without Sequence","65.71","",""
"09/02/2017 17:00:00 - 09/02/2017 18:00:00","BZN|FR","Without Sequence","70.43","",""
"09/02/2017 18:00:00 - 09/02/2017 19:00:00","BZN|FR","Without Sequence","78.76","",""
"09/02/2017 19:00:00 - 09/02/2017 20:00:00","BZN|FR","Without Sequence","77.74","",""
"09/02/2017 20:00:00 - 09/02/2017 21:00:00","BZN|FR","Without Sequence","70.69","",""
"09/02/2017 21:00:00 - 09/02/2017 22:00:00","BZN|FR","Without Sequence","64.98","",""
"09/02/2017 22:00:00 - 09/02/2017 23:00:00","BZN|FR","Without Sequence","61.69","",""
"09/02/2017 23:00:00 - 10/02/2017 00:00:00","BZN|FR","Without Sequence","57.07","",""
"10/02/2017 00:00:00 - 10/02/2017 01:00:00","BZN|FR","Without Sequence","54.08","",""
"10/02/2017 01:00:00 - 10/02/2017 02:00:00","BZN|FR","Without Sequence","51.48","",""
"10/02/2017 02:00:00 - 10/02/2017 03:00:00","BZN|FR","Without Sequence","50.33","",""
"10/02/2017 03:00:00 - 10/02/2017 04:00:00","BZN|FR","Without Sequence","49.11","",""
"10/02/2017 04:00:00 - 10/02/2017 05:00:00","BZN|FR","Without Sequence","46.18","",""
"10/02/2017 05:00:00 - 10/02/2017 06:00:00","BZN|FR","Without Sequence","50.00","",""
"10/02/2017 06:00:00 - 10/02/2017 07:00:00","BZN|FR","Without Sequence","63.95","",""
"10/02/2017 07:00:00 - 10/02/2017 08:00:00","BZN|FR","Without Sequence","73.83","",""
"10/02/2017 08:00:00 - 10/02/2017 09:00:00","BZN|FR","Without Sequence","79.27","",""
"10/02/2017 09:00:00 - 10/02/2017 10:00:00","BZN|FR","Without Sequence","80.00","",""
"10/02/2017 10:00:00 - 10/02/2017 11:00:00","BZN|FR","Without Sequence","77.30","",""
"10/02/2017 11:00:00 - 10/02/2017 12:00:00","BZN|FR","Without Sequence","74.51","",""
"10/02/2017 12:00:00 - 10/02/2017 13:00:00","BZN|FR","Without Sequence","72.17","",""
"10/02/2017 13:00:00 - 10/02/2017 14:00:00","BZN|FR","Without Sequence","70.60","",""
"10/02/2017 14:00:00 - 10/02/2017 15:00:00","BZN|FR","Without Sequence","69.30","",""
"10/02/2017 15:00:00 - 10/02/2017 16:00:00","BZN|FR","Without Sequence","68.69","",""
"10/02/2017 16:00:00 - 10/02/2017 17:00:00","BZN|FR","Without Sequence","67.88","",""
"10/02/2017 17:00:00 - 10/02/2017 18:00:00","BZN|FR","Without Sequence","70.56","",""
"10/02/2017 18:00:00 - 10/02/2017 19:00:00","BZN|FR","Without Sequence","86.00","",""
"10/02/2017 19:00:00 - 10/02/2017 20:00:00","BZN|FR","Without Sequence","80.07","",""
"10/02/2017 20:00:00 - 10/02/2017 21:00:00","BZN|FR","Without Sequence","74.00","",""
"10/02/2017 21:00:00 - 10/02/2017 22:00:00","BZN|FR","Without Sequence","67.47","",""
"10/02/2017 22:00:00 - 10/02/2017 23:00:00","BZN|FR","Without Sequence","67.27","",""
"10/02/2017 23:00:00 - 11/02/2017 00:00:00","BZN|FR","Without Sequence","67.11","",""
"11/02/2017 00:00:00 - 11/02/2017 01:00:00","BZN|FR","Without Sequence","62.61","",""
"11/02/2017 01:00:00 - 11/02/2017 02:00:00","BZN|FR","Without Sequence","53.71","",""
"11/02/2017 02:00:00 - 11/02/2017 03:00:00","BZN|FR","Without Sequence","51.86","",""
"11/02/2017 03:00:00 - 11/02/2017 04:00:00","BZN|FR","Without Sequence","49.83","",""
"11/02/2017 04:00:00 - 11/02/2017 05:00:00","BZN|FR","Without Sequence","48.43","",""
"11/02/2017 05:00:00 - 11/02/2017 06:00:00","BZN|FR","Without Sequence","44.86","",""
"11/02/2017 06:00:00 - 11/02/2017 07:00:00","BZN|FR","Without Sequence","49.35","",""
"11/02/2017 07:00:00 - 11/02/2017 08:00:00","BZN|FR","Without Sequence","48.73","",""
"11/02/2017 08:00:00 - 11/02/2017 09:00:00","BZN|FR","Without Sequence","53.18","",""
"11/02/2017 09:00:00 - 11/02/2017 10:00:00","BZN|FR","Without Sequence","60.71","",""
"11/02/2017 10:00:00 - 11/02/2017 11:00:00","BZN|FR","Without Sequence","64.21","",""
"11/02/2017 11:00:00 - 11/02/2017 12:00:00","BZN|FR","Without Sequence","61.82","",""
"11/02/2017 12:00:00 - 11/02/2017 13:00:00","BZN|FR","Without Sequence","59.94","",""
"11/02/2017 13:00:00 - 11/02/2017 14:00:00","BZN|FR","Without Sequence","53.89","",""
"11/02/2017 14:00:00 - 11/02/2017 15:00:00","BZN|FR","Without Sequence","51.36","",""
"11/02/2017 15:00:00 - 11/02/2017 16:00:00","BZN|FR","Without Sequence","49.99","",""
"11/02/2017 16:00:00 - 11/02/2017 17:00:00","BZN|FR","Without Sequence","50.37","",""
"11/02/2017 17:00:00 - 11/02/2017 18:00:00","BZN|FR","Without Sequence","52.81","",""
"11/02/2017 18:00:00 - 11/02/2017 19:00:00","BZN|FR","Without Sequence","69.32","",""
"11/02/2017 19:00:00 - 11/02/2017 20:00:00","BZN|FR","Without Sequence","67.38","",""
"11/02/2017 20:00:00 - 11/02/2017 21:00:00","BZN|FR","Without Sequence","62.36","",""
"11/02/2017 21:00:00 - 11/02/2017 22:00:00","BZN|FR","Without Sequence","53.71","",""
"11/02/2017 22:00:00 - 11/02/2017 23:00:00","BZN|FR","Without Sequence","52.50","",""
"11/02/2017 23:00:00 - 12/02/2017 00:00:00","BZN|FR","Without Sequence","50.57","",""
"12/02/2017 00:00:00 - 12/02/2017 01:00:00","BZN|FR","Without Sequence","50.60","",""
"12/02/2017 01:00:00 - 12/02/2017 02:00:00","BZN|FR","Without Sequence","45.66","",""
"12/02/2017 02:00:00 - 12/02/2017 03:00:00","BZN|FR","Without Sequence","42.99","",""
"12/02/2017 03:00:00 - 12/02/2017 04:00:00","BZN|FR","Without Sequence","42.07","",""
"12/02/2017 04:00:00 - 12/02/2017 05:00:00","BZN|FR","Without Sequence","41.45","",""
"12/02/2017 05:00:00 - 12/02/2017 06:00:00","BZN|FR","Without Sequence","40.76","",""
"12/02/2017 06:00:00 - 12/02/2017 07:00:00","BZN|FR","Without Sequence","39.51","",""
"12/02/2017 07:00:00 - 12/02/2017 08:00:00","BZN|FR","Without Sequence","39.33","",""
"12/02/2017 08:00:00 - 12/02/2017 09:00:00","BZN|FR","Without Sequence","38.60","",""
"12/02/2017 09:00:00 - 12/02/2017 10:00:00","BZN|FR","Without Sequence","42.07","",""
"12/02/2017 10:00:00 - 12/02/2017 11:00:00","BZN|FR","Without Sequence","42.10","",""
"12/02/2017 11:00:00 - 12/02/2017 12:00:00","BZN|FR","Without Sequence","45.10","",""
"12/02/2017 12:00:00 - 12/02/2017 13:00:00","BZN|FR","Without Sequence","49.83","",""
"12/02/2017 13:00:00 - 12/02/2017 14:00:00","BZN|FR","Without Sequence","46.05","",""
"12/02/2017 14:00:00 - 12/02/2017 15:00:00","BZN|FR","Without Sequence","40.76","",""
"12/02/2017 15:00:00 - 12/02/2017 16:00:00","BZN|FR","Without Sequence","35.58","",""
"12/02/2017 16:00:00 - 12/02/2017 17:00:00","BZN|FR","Without Sequence","32.19","",""
"12/02/2017 17:00:00 - 12/02/2017 18:00:00","BZN|FR","Without Sequence","36.00","",""
"12/02/2017 18:00:00 - 12/02/2017 19:00:00","BZN|FR","Without Sequence","42.59","",""
"12/02/2017 19:00:00 - 12/02/2017 20:00:00","BZN|FR","Without Sequence","49.83","",""
"12/02/2017 20:00:00 - 12/02/2017 21:00:00","BZN|FR","Without Sequence","49.83","",""
"12/02/2017 21:00:00 - 12/02/2017 22:00:00","BZN|FR","Without Sequence","49.83","",""
"12/02/2017 22:00:00 - 12/02/2017 23:00:00","BZN|FR","Without Sequence","43.46","",""
"12/02/2017 23:00:00 - 13/02/2017 00:00:00","BZN|FR","Without Sequence","40.62","",""
"13/02/2017 00:00:00 - 13/02/2017 01:00:00","BZN|FR","Without Sequence","42.16","",""
"13/02/2017 01:00:00 - 13/02/2017 02:00:00","BZN|FR","Without Sequence","39.58","",""
"13/02/2017 02:00:00 - 13/02/2017 03:00:00","BZN|FR","Without Sequence","33.01","",""
"13/02/2017 03:00:00 - 13/02/2017 04:00:00","BZN|FR","Without Sequence","29.85","",""
"13/02/2017 04:00:00 - 13/02/2017 05:00:00","BZN|FR","Without Sequence","30.76","",""
"13/02/2017 05:00:00 - 13/02/2017 06:00:00","BZN|FR","Without Sequence","33.01","",""
"13/02/2017 06:00:00 - 13/02/2017 07:00:00","BZN|FR","Without Sequence","43.40","",""
"13/02/2017 07:00:00 - 13/02/2017 08:00:00","BZN|FR","Without Sequence","56.98","",""
"13/02/2017 08:00:00 - 13/02/2017 09:00:00","BZN|FR","Without Sequence","59.37","",""
"13/02/2017 09:00:00 - 13/02/2017 10:00:00","BZN|FR","Without Sequence","59.96","",""
"13/02/2017 10:00:00 - 13/02/2017 11:00:00","BZN|FR","Without Sequence","58.50","",""
"13/02/2017 11:00:00 - 13/02/2017 12:00:00","BZN|FR","Without Sequence","57.38","",""
"13/02/2017 12:00:00 - 13/02/2017 13:00:00","BZN|FR","Without Sequence","54.69","",""
"13/02/2017 13:00:00 - 13/02/2017 14:00:00","BZN|FR","Without Sequence","52.57","",""
"13/02/2017 14:00:00 - 13/02/2017 15:00:00","BZN|FR","Without Sequence","49.39","",""
"13/02/2017 15:00:00 - 13/02/2017 16:00:00","BZN|FR","Without Sequence","48.65","",""
"13/02/2017 16:00:00 - 13/02/2017 17:00:00","BZN|FR","Without Sequence","49.17","",""
"13/02/2017 17:00:00 - 13/02/2017 18:00:00","BZN|FR","Without Sequence","53.95","",""
"13/02/2017 18:00:00 - 13/02/2017 19:00:00","BZN|FR","Without Sequence","64.59","",""
"13/02/2017 19:00:00 - 13/02/2017 20:00:00","BZN|FR","Without Sequence","68.23","",""
"13/02/2017 20:00:00 - 13/02/2017 21:00:00","BZN|FR","Without Sequence","60.75","",""
"13/02/2017 21:00:00 - 13/02/2017 22:00:00","BZN|FR","Without Sequence","49.74","",""
"13/02/2017 22:00:00 - 13/02/2017 23:00:00","BZN|FR","Without Sequence","48.69","",""
"13/02/2017 23:00:00 - 14/02/2017 00:00:00","BZN|FR","Without Sequence","50.55","",""
"14/02/2017 00:00:00 - 14/02/2017 01:00:00","BZN|FR","Without Sequence","47.63","",""
"14/02/2017 01:00:00 - 14/02/2017 02:00:00","BZN|FR","Without Sequence","42.11","",""
"14/02/2017 02:00:00 - 14/02/2017 03:00:00","BZN|FR","Without Sequence","40.52","",""
"14/02/2017 03:00:00 - 14/02/2017 04:00:00","BZN|FR","Without Sequence","38.16","",""
"14/02/2017 04:00:00 - 14/02/2017 05:00:00","BZN|FR","Without Sequence","35.84","",""
"14/02/2017 05:00:00 - 14/02/2017 06:00:00","BZN|FR","Without Sequence","41.63","",""
"14/02/2017 06:00:00 - 14/02/2017 07:00:00","BZN|FR","Without Sequence","48.48","",""
"14/02/2017 07:00:00 - 14/02/2017 08:00:00","BZN|FR","Without Sequence","63.91","",""
"14/02/2017 08:00:00 - 14/02/2017 09:00:00","BZN|FR","Without Sequence","67.16","",""
"14/02/2017 09:00:00 - 14/02/2017 10:00:00","BZN|FR","Without Sequence","65.43","",""
"14/02/2017 10:00:00 - 14/02/2017 11:00:00","BZN|FR","Without Sequence","64.67","",""
"14/02/2017 11:00:00 - 14/02/2017 12:00:00","BZN|FR","Without Sequence","62.50","",""
"14/02/2017 12:00:00 - 14/02/2017 13:00:00","BZN|FR","Without Sequence","60.51","",""
"14/02/2017 13:00:00 - 14/02/2017 14:00:00","BZN|FR","Without Sequence","57.25","",""
"14/02/2017 14:00:00 - 14/02/2017 15:00:00","BZN|FR","Without Sequence","54.34","",""
"14/02/2017 15:00:00 - 14/02/2017 16:00:00","BZN|FR","Without Sequence","55.10","",""
"14/02/2017 16:00:00 - 14/02/2017 17:00:00","BZN|FR","Without Sequence","56.26","",""
"14/02/2017 17:00:00 - 14/02/2017 18:00:00","BZN|FR","Without Sequence","61.03","",""
"14/02/2017 18:00:00 - 14/02/2017 19:00:00","BZN|FR","Without Sequence","66.47","",""
"14/02/2017 19:00:00 - 14/02/2017 20:00:00","BZN|FR","Without Sequence","67.89","",""
"14/02/2017 20:00:00 - 14/02/2017 21:00:00","BZN|FR","Without Sequence","61.00","",""
"14/02/2017 21:00:00 - 14/02/2017 22:00:00","BZN|FR","Without Sequence","54.13","",""
"14/02/2017 22:00:00 - 14/02/2017 23:00:00","BZN|FR","Without Sequence","51.76","",""
"14/02/2017 23:00:00 - 15/02/2017 00:00:00","BZN|FR","Without Sequence","49.58","",""
"15/02/2017 00:00:00 - 15/02/2017 01:00:00","BZN|FR","Without Sequence","42.97","",""
"15/02/2017 01:00:00 - 15/02/2017 02:00:00","BZN|FR","Without Sequence","39.53","",""
"15/02/2017 02:00:00 - 15/02/2017 03:00:00","BZN|FR","Without Sequence","37.85","",""
"15/02/2017 03:00:00 - 15/02/2017 04:00:00","BZN|FR","Without Sequence","35.72","",""
"15/02/2017 04:00:00 - 15/02/2017 05:00:00","BZN|FR","Without Sequence","36.51","",""
"15/02/2017 05:00:00 - 15/02/2017 06:00:00","BZN|FR","Without Sequence","37.87","",""
"15/02/2017 06:00:00 - 15/02/2017 07:00:00","BZN|FR","Without Sequence","50.00","",""
"15/02/2017 07:00:00 - 15/02/2017 08:00:00","BZN|FR","Without Sequence","61.48","",""
"15/02/2017 08:00:00 - 15/02/2017 09:00:00","BZN|FR","Without Sequence","63.49","",""
"15/02/2017 09:00:00 - 15/02/2017 10:00:00","BZN|FR","Without Sequence","60.76","",""
"15/02/2017 10:00:00 - 15/02/2017 11:00:00","BZN|FR","Without Sequence","58.80","",""
"15/02/2017 11:00:00 - 15/02/2017 12:00:00","BZN|FR","Without Sequence","59.90","",""
"15/02/2017 12:00:00 - 15/02/2017 13:00:00","BZN|FR","Without Sequence","53.52","",""
"15/02/2017 13:00:00 - 15/02/2017 14:00:00","BZN|FR","Without Sequence","51.77","",""
