"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|IT-North","Without Sequence","40.14","",""
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|IT-North","Without Sequence","49.61","",""
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|IT-North","Without Sequence","55.10","",""
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|IT-North","Without Sequence","52.68","",""
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|IT-North","Without Sequence","51.00","",""
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|IT-North","Without Sequence","46.67","",""
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|IT-North","Without Sequence","40.14","",""
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|IT-North","Without Sequence","37.78","",""
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|IT-North","Without Sequence","34.97","",""
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|IT-North","Without Sequence","27.51","",""
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|IT-North","Without Sequence","24.56","",""
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|IT-North","Without Sequence","24.86","",""
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|IT-North","Without Sequence","22.78","",""
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|IT-North","Without Sequence","29.03","",""
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|IT-North","Without Sequence","38.63","",""
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|IT-North","Without Sequence","47.48","",""
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|IT-North","Without Sequence","54.89","",""
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|IT-North","Without Sequence","54.89","",""
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|IT-North","Without Sequence","54.46","",""
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|IT-North","Without Sequence","48.00","",""
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|IT-North","Without Sequence","44.56","",""
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|IT-North","Without Sequence","42.75","",""
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|IT-North","Without Sequence","46.05","",""
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|IT-North","Without Sequence","52.51","",""
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|IT-North","Without Sequence","53.35","",""
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|IT-North","Without Sequence","60.00","",""
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|IT-North","Without Sequence","58.46","",""
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|IT-North","Without Sequence","55.51","",""
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|IT-North","Without Sequence","53.00","",""
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|IT-North","Without Sequence","47.79","",""
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|IT-North","Without Sequence","42.75","",""
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|IT-North","Without Sequence","38.68","",""
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|IT-North","Without Sequence","31.81","",""
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|IT-North","Without Sequence","24.42","",""
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|IT-North","Without Sequence","22.34","",""
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|IT-North","Without Sequence","21.50","",""
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|IT-North","Without Sequence","20.00","",""
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|IT-North","Without Sequence","29.03","",""
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|IT-North","Without Sequence","39.26","",""
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|IT-North","Without Sequence","52.99","",""
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|IT-North","Without Sequence","54.85","",""
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|IT-North","Without Sequence","55.00","",""
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|IT-North","Without Sequence","54.89","",""
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|IT-North","Without Sequence","53.86","",""
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|IT-North","Without Sequence","48.20","",""
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|IT-North","Without Sequence","46.65","",""
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|IT-North","Without Sequence","48.00","",""
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|IT-North","Without Sequence","52.00","",""
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|IT-North","Without Sequence","56.65","",""
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|IT-North","Without Sequence","60.00","",""
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|IT-North","Without Sequence","58.99","",""
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|IT-North","Without Sequence","55.50","",""
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|IT-North","Without Sequence","52.99","",""
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|IT-North","Without Sequence","46.67","",""
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|IT-North","Without Sequence","43.48","",""
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|IT-North","Without Sequence","39.26","",""
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|IT-North","Without Sequence","40.23","",""
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|IT-North","Without Sequence","37.08","",""
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|IT-North","Without Sequence","36.08","",""
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|IT-North","Without Sequence","35.61","",""
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|IT-North","Without Sequence","35.19","",""
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|IT-North","Without Sequence","36.26","",""
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|IT-North","Without Sequence","41.23","",""
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|IT-North","Without Sequence","47.23","",""
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|IT-North","Without Sequence","48.20","",""
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|IT-North","Without Sequence","51.00","",""
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|IT-North","Without Sequence","54.89","",""
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|IT-North","Without Sequence","53.12","",""
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|IT-North","Without Sequence","48.00","",""
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|IT-North","Without Sequence","41.68","",""
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|IT-North","Without Sequence","46.65","",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|IT-North","Without Sequence","45.71","",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|IT-North","Without Sequence","49.61","",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|IT-North","Without Sequence","59.74","",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|IT-North","Without Sequence","61.20","",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|IT-North","Without Sequence","57.86","",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|IT-North","Without Sequence","55.82","",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|IT-North","Without Sequence","52.50","",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|IT-North","Without Sequence","44.66","",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|IT-North","Without Sequence","39.77","",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|IT-North","Without Sequence","37.00","",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|IT-North","Without Sequence","31.10","",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|IT-North","Without Sequence","29.03","",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|IT-North","Without Sequence","29.03","",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|IT-North","Without Sequence","29.03","",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|IT-North","Without Sequence","34.40","",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|IT-North","Without Sequence","46.66","",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|IT-North","Without Sequence","59.14","",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|IT-North","Without Sequence","68.00","",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|IT-North","Without Sequence","78.12","",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|IT-North","Without Sequence","74.31","",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|IT-North","Without Sequence","76.00","",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|IT-North","Without Sequence","55.30","",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|IT-North","Without Sequence","56.18","",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|IT-North","Without Sequence","65.70","",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|IT-North","Without Sequence","70.00","",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|IT-North","Without Sequence","77.09","",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|IT-North","Without Sequence","85.70","",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|IT-North","Without Sequence","73.90","",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|IT-North","Without Sequence","66.00","",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|IT-North","Without Sequence","61.01","",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|IT-North","Without Sequence","55.36","",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|IT-North","Without Sequence","50.80","",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|IT-North","Without Sequence","42.48","",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|IT-North","Without Sequence","38.46","",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|IT-North","Without Sequence","35.03","",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|IT-North","Without Sequence","31.69","",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|IT-North","Without Sequence","28.76","",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|IT-North","Without Sequence","28.41","",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|IT-North","Without Sequence","37.08","",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|IT-North","Without Sequence","51.58","",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|IT-North","Without Sequence","57.23","",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|IT-North","Without Sequence","62.01","",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|IT-North","Without Sequence","63.49","",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|IT-North","Without Sequence","60.00","",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|IT-North","Without Sequence","58.60","",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|IT-North","Without Sequence","54.33","",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|IT-North","Without Sequence","52.40","",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|IT-North","Without Sequence","56.00","",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|IT-North","Without Sequence","56.16","",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|IT-North","Without Sequence","60.00","",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|IT-North","Without Sequence","69.08","",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|IT-North","Without Sequence","63.71","",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|IT-North","Without Sequence","59.80","",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|IT-North","Without Sequence","56.00","",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|IT-North","Without Sequence","49.18","",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|IT-North","Without Sequence","46.03","",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|IT-North","Without Sequence","41.31","",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|IT-North","Without Sequence","37.60","",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|IT-North","Without Sequence","35.54","",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|IT-North","Without Sequence","31.97","",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|IT-North","Without Sequence","29.00","",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|IT-North","Without Sequence","29.00","",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|IT-North","Without Sequence","31.96","",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|IT-North","Without Sequence","37.05","",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|IT-North","Without Sequence","40.29","",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|IT-North","Without Sequence","50.00","",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|IT-North","Without Sequence","52.99","",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|IT-North","Without Sequence","54.18","",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|IT-North","Without Sequence","50.90","",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|IT-North","Without Sequence","42.60","",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|IT-North","Without Sequence","39.17","",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|IT-North","Without Sequence","38.48","",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|IT-North","Without Sequence","40.16","",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|IT-North","Without Sequence","45.24","",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|IT-North","Without Sequence","56.91","",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|IT-North","Without Sequence","56.99","",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|IT-North","Without Sequence","56.99","",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|IT-North","Without Sequence","51.10","",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|IT-North","Without Sequence","41.28","",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|IT-North","Without Sequence","38.86","",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|IT-North","Without Sequence","37.48","",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|IT-North","Without Sequence","36.53","",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|IT-North","Without Sequence","30.00","",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|IT-North","Without Sequence","25.72","",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|IT-North","Without Sequence","24.00","",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|IT-North","Without Sequence","23.56","",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|IT-North","Without Sequence","24.12","",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|IT-North","Without Sequence","25.72","",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|IT-North","Without Sequence","34.72","",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|IT-North","Without Sequence","36.35","",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|IT-North","Without Sequence","38.05","",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|IT-North","Without Sequence","44.12","",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|IT-North","Without Sequence","48.57","",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|IT-North","Without Sequence","44.69","",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|IT-North","Without Sequence","39.16","",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|IT-North","Without Sequence","39.13","",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|IT-North","Without Sequence","39.10","",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|IT-North","Without Sequence","44.10","",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|IT-North","Without Sequence","56.84","",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|IT-North","Without Sequence","49.84","",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|IT-North","Without Sequence","50.00","",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|IT-North","Without Sequence","48.30","",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|IT-North","Without Sequence","39.80","",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|IT-North","Without Sequence","37.48","",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|IT-North","Without Sequence","34.95","",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|IT-North","Without Sequence","27.77","",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|IT-North","Without Sequence","21.60","",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|IT-North","Without Sequence","19.78","",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|IT-North","Without Sequence","19.36","",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|IT-North","Without Sequence","19.56","",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|IT-North","Without Sequence","27.19","",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|IT-North","Without Sequence","48.00","",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|IT-North","Without Sequence","57.46","",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|IT-North","Without Sequence","60.38","",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|IT-North","Without Sequence","61.73","",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|IT-North","Without Sequence","61.73","",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|IT-North","Without Sequence","61.73","",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|IT-North","Without Sequence","58.01","",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|IT-North","Without Sequence","61.51","",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|IT-North","Without Sequence","61.51","",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|IT-North","Without Sequence","62.70","",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|IT-North","Without Sequence","59.46","",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|IT-North","Without Sequence","62.99","",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|IT-North","Without Sequence","59.50","",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|IT-North","Without Sequence","56.99","",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|IT-North","Without Sequence","55.70","",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|IT-North","Without Sequence","48.75","",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|IT-North","Without Sequence","44.52","",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|IT-North","Without Sequence","44.52","",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|IT-North","Without Sequence","38.99","",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|IT-North","Without Sequence","36.74","",""
