"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"28/03/2021 13:00:00 - 28/03/2021 14:00:00","BZN|ES","Without Sequence","33.20","",""
"28/03/2021 14:00:00 - 28/03/2021 15:00:00","BZN|ES","Without Sequence","32.00","",""
"28/03/2021 15:00:00 - 28/03/2021 16:00:00","BZN|ES","Without Sequence","28.01","",""
"28/03/2021 16:00:00 - 28/03/2021 17:00:00","BZN|ES","Without Sequence","19.00","",""
"28/03/2021 17:00:00 - 28/03/2021 18:00:00","BZN|ES","Without Sequence","27.00","",""
"28/03/2021 18:00:00 - 28/03/2021 19:00:00","BZN|ES","Without Sequence","35.92","",""
"28/03/2021 19:00:00 - 28/03/2021 20:00:00","BZN|ES","Without Sequence","50.37","",""
"28/03/2021 20:00:00 - 28/03/2021 21:00:00","BZN|ES","Without Sequence","55.40","",""
"28/03/2021 21:00:00 - 28/03/2021 22:00:00","BZN|ES","Without Sequence","55.75","",""
"28/03/2021 22:00:00 - 28/03/2021 23:00:00","BZN|ES","Without Sequence","53.75","",""
"28/03/2021 23:00:00 - 29/03/2021 00:00:00","BZN|ES","Without Sequence","47.07","",""
"29/03/2021 00:00:00 - 29/03/2021 01:00:00","BZN|ES","Without Sequence","39.07","",""
"29/03/2021 01:00:00 - 29/03/2021 02:00:00","BZN|ES","Without Sequence","35.43","",""
"29/03/2021 02:00:00 - 29/03/2021 03:00:00","BZN|ES","Without Sequence","33.18","",""
"29/03/2021 03:00:00 - 29/03/2021 04:00:00","BZN|ES","Without Sequence","32.00","",""
"29/03/2021 04:00:00 - 29/03/2021 05:00:00","BZN|ES","Without Sequence","31.98","",""
"29/03/2021 05:00:00 - 29/03/2021 06:00:00","BZN|ES","Without Sequence","36.40","",""
"29/03/2021 06:00:00 - 29/03/2021 07:00:00","BZN|ES","Without Sequence","52.42","",""
"29/03/2021 07:00:00 - 29/03/2021 08:00:00","BZN|ES","Without Sequence","57.52","",""
"29/03/2021 08:00:00 - 29/03/2021 09:00:00","BZN|ES","Without Sequence","64.02","",""
"29/03/2021 09:00:00 - 29/03/2021 10:00:00","BZN|ES","Without Sequence","62.01","",""
"29/03/2021 10:00:00 - 29/03/2021 11:00:00","BZN|ES","Without Sequence","60.00","",""
"29/03/2021 11:00:00 - 29/03/2021 12:00:00","BZN|ES","Without Sequence","53.11","",""
"29/03/2021 12:00:00 - 29/03/2021 13:00:00","BZN|ES","Without Sequence","49.79","",""
"29/03/2021 13:00:00 - 29/03/2021 14:00:00","BZN|ES","Without Sequence","37.00","",""
"29/03/2021 14:00:00 - 29/03/2021 15:00:00","BZN|ES","Without Sequence","28.55","",""
"29/03/2021 15:00:00 - 29/03/2021 16:00:00","BZN|ES","Without Sequence","19.69","",""
"29/03/2021 16:00:00 - 29/03/2021 17:00:00","BZN|ES","Without Sequence","22.94","",""
"29/03/2021 17:00:00 - 29/03/2021 18:00:00","BZN|ES","Without Sequence","34.73","",""
"29/03/2021 18:00:00 - 29/03/2021 19:00:00","BZN|ES","Without Sequence","43.10","",""
"29/03/2021 19:00:00 - 29/03/2021 20:00:00","BZN|ES","Without Sequence","56.31","",""
"29/03/2021 20:00:00 - 29/03/2021 21:00:00","BZN|ES","Without Sequence","68.15","",""
"29/03/2021 21:00:00 - 29/03/2021 22:00:00","BZN|ES","Without Sequence","64.02","",""
"29/03/2021 22:00:00 - 29/03/2021 23:00:00","BZN|ES","Without Sequence","59.18","",""
"29/03/2021 23:00:00 - 30/03/2021 00:00:00","BZN|ES","Without Sequence","56.00","",""
"30/03/2021 00:00:00 - 30/03/2021 01:00:00","BZN|ES","Without Sequence","47.08","",""
"30/03/2021 01:00:00 - 30/03/2021 02:00:00","BZN|ES","Without Sequence","46.46","",""
"30/03/2021 02:00:00 - 30/03/2021 03:00:00","BZN|ES","Without Sequence","44.65","",""
"30/03/2021 03:00:00 - 30/03/2021 04:00:00","BZN|ES","Without Sequence","45.59","",""
"30/03/2021 04:00:00 - 30/03/2021 05:00:00","BZN|ES","Without Sequence","46.27","",""
"30/03/2021 05:00:00 - 30/03/2021 06:00:00","BZN|ES","Without Sequence","53.22","",""
"30/03/2021 06:00:00 - 30/03/2021 07:00:00","BZN|ES","Without Sequence","61.51","",""
"30/03/2021 07:00:00 - 30/03/2021 08:00:00","BZN|ES","Without Sequence","65.49","",""
"30/03/2021 08:00:00 - 30/03/2021 09:00:00","BZN|ES","Without Sequence","76.73","",""
"30/03/2021 09:00:00 - 30/03/2021 10:00:00","BZN|ES","Without Sequence","64.63","",""
"30/03/2021 10:00:00 - 30/03/2021 11:00:00","BZN|ES","Without Sequence","56.68","",""
"30/03/2021 11:00:00 - 30/03/2021 12:00:00","BZN|ES","Without Sequence","48.95","",""
"30/03/2021 12:00:00 - 30/03/2021 13:00:00","BZN|ES","Without Sequence","45.29","",""
"30/03/2021 13:00:00 - 30/03/2021 14:00:00","BZN|ES","Without Sequence","42.83","",""
"30/03/2021 14:00:00 - 30/03/2021 15:00:00","BZN|ES","Without Sequence","39.89","",""
"30/03/2021 15:00:00 - 30/03/2021 16:00:00","BZN|ES","Without Sequence","39.78","",""
"30/03/2021 16:00:00 - 30/03/2021 17:00:00","BZN|ES","Without Sequence","41.79","",""
"30/03/2021 17:00:00 - 30/03/2021 18:00:00","BZN|ES","Without Sequence","50.07","",""
"30/03/2021 18:00:00 - 30/03/2021 19:00:00","BZN|ES","Without Sequence","56.82","",""
"30/03/2021 19:00:00 - 30/03/2021 20:00:00","BZN|ES","Without Sequence","59.33","",""
"30/03/2021 20:00:00 - 30/03/2021 21:00:00","BZN|ES","Without Sequence","67.93","",""
"30/03/2021 21:00:00 - 30/03/2021 22:00:00","BZN|ES","Without Sequence","66.13","",""
"30/03/2021 22:00:00 - 30/03/2021 23:00:00","BZN|ES","Without Sequence","60.14","",""
"30/03/2021 23:00:00 - 31/03/2021 00:00:00","BZN|ES","Without Sequence","57.53","",""
"31/03/2021 00:00:00 - 31/03/2021 01:00:00","BZN|ES","Without Sequence","56.58","",""
"31/03/2021 01:00:00 - 31/03/2021 02:00:00","BZN|ES","Without Sequence","50.97","",""
"31/03/2021 02:00:00 - 31/03/2021 03:00:00","BZN|ES","Without Sequence","50.00","",""
"31/03/2021 03:00:00 - 31/03/2021 04:00:00","BZN|ES","Without Sequence","49.18","",""
"31/03/2021 04:00:00 - 31/03/2021 05:00:00","BZN|ES","Without Sequence","48.33","",""
"31/03/2021 05:00:00 - 31/03/2021 06:00:00","BZN|ES","Without Sequence","53.54","",""
"31/03/2021 06:00:00 - 31/03/2021 07:00:00","BZN|ES","Without Sequence","61.51","",""
"31/03/2021 07:00:00 - 31/03/2021 08:00:00","BZN|ES","Without Sequence","68.47","",""
"31/03/2021 08:00:00 - 31/03/2021 09:00:00","BZN|ES","Without Sequence","76.39","",""
"31/03/2021 09:00:00 - 31/03/2021 10:00:00","BZN|ES","Without Sequence","65.98","",""
"31/03/2021 10:00:00 - 31/03/2021 11:00:00","BZN|ES","Without Sequence","56.81","",""
"31/03/2021 11:00:00 - 31/03/2021 12:00:00","BZN|ES","Without Sequence","50.71","",""
"31/03/2021 12:00:00 - 31/03/2021 13:00:00","BZN|ES","Without Sequence","49.00","",""
"31/03/2021 13:00:00 - 31/03/2021 14:00:00","BZN|ES","Without Sequence","46.66","",""
"31/03/2021 14:00:00 - 31/03/2021 15:00:00","BZN|ES","Without Sequence","43.09","",""
"31/03/2021 15:00:00 - 31/03/2021 16:00:00","BZN|ES","Without Sequence","43.92","",""
"31/03/2021 16:00:00 - 31/03/2021 17:00:00","BZN|ES","Without Sequence","42.20","",""
"31/03/2021 17:00:00 - 31/03/2021 18:00:00","BZN|ES","Without Sequence","49.03","",""
"31/03/2021 18:00:00 - 31/03/2021 19:00:00","BZN|ES","Without Sequence","55.40","",""
"31/03/2021 19:00:00 - 31/03/2021 20:00:00","BZN|ES","Without Sequence","58.98","",""
"31/03/2021 20:00:00 - 31/03/2021 21:00:00","BZN|ES","Without Sequence","64.01","",""
"31/03/2021 21:00:00 - 31/03/2021 22:00:00","BZN|ES","Without Sequence","66.15","",""
"31/03/2021 22:00:00 - 31/03/2021 23:00:00","BZN|ES","Without Sequence","60.98","",""
"31/03/2021 23:00:00 - 01/04/2021 00:00:00","BZN|ES","Without Sequence","55.92","",""
"01/04/2021 00:00:00 - 01/04/2021 01:00:00","BZN|ES","Without Sequence","54.38","",""
"01/04/2021 01:00:00 - 01/04/2021 02:00:00","BZN|ES","Without Sequence","47.82","",""
"01/04/2021 02:00:00 - 01/04/2021 03:00:00","BZN|ES","Without Sequence","43.00","",""
"01/04/2021 03:00:00 - 01/04/2021 04:00:00","BZN|ES","Without Sequence","42.99","",""
"01/04/2021 04:00:00 - 01/04/2021 05:00:00","BZN|ES","Without Sequence","42.88","",""
"01/04/2021 05:00:00 - 01/04/2021 06:00:00","BZN|ES","Without Sequence","45.70","",""
"01/04/2021 06:00:00 - 01/04/2021 07:00:00","BZN|ES","Without Sequence","49.65","",""
"01/04/2021 07:00:00 - 01/04/2021 08:00:00","BZN|ES","Without Sequence","54.86","",""
"01/04/2021 08:00:00 - 01/04/2021 09:00:00","BZN|ES","Without Sequence","61.13","",""
"01/04/2021 09:00:00 - 01/04/2021 10:00:00","BZN|ES","Without Sequence","61.16","",""
"01/04/2021 10:00:00 - 01/04/2021 11:00:00","BZN|ES","Without Sequence","55.00","",""
"01/04/2021 11:00:00 - 01/04/2021 12:00:00","BZN|ES","Without Sequence","50.12","",""
"01/04/2021 12:00:00 - 01/04/2021 13:00:00","BZN|ES","Without Sequence","47.24","",""
"01/04/2021 13:00:00 - 01/04/2021 14:00:00","BZN|ES","Without Sequence","43.23","",""
"01/04/2021 14:00:00 - 01/04/2021 15:00:00","BZN|ES","Without Sequence","41.67","",""
"01/04/2021 15:00:00 - 01/04/2021 16:00:00","BZN|ES","Without Sequence","40.53","",""
"01/04/2021 16:00:00 - 01/04/2021 17:00:00","BZN|ES","Without Sequence","42.99","",""
"01/04/2021 17:00:00 - 01/04/2021 18:00:00","BZN|ES","Without Sequence","49.35","",""
"01/04/2021 18:00:00 - 01/04/2021 19:00:00","BZN|ES","Without Sequence","57.19","",""
"01/04/2021 19:00:00 - 01/04/2021 20:00:00","BZN|ES","Without Sequence","62.26","",""
"01/04/2021 20:00:00 - 01/04/2021 21:00:00","BZN|ES","Without Sequence","66.41","",""
"01/04/2021 21:00:00 - 01/04/2021 22:00:00","BZN|ES","Without Sequence","66.60","",""
"01/04/2021 22:00:00 - 01/04/2021 23:00:00","BZN|ES","Without Sequence","63.51","",""
"01/04/2021 23:00:00 - 02/04/2021 00:00:00","BZN|ES","Without Sequence","61.16","",""
"02/04/2021 00:00:00 - 02/04/2021 01:00:00","BZN|ES","Without Sequence","58.89","",""
"02/04/2021 01:00:00 - 02/04/2021 02:00:00","BZN|ES","Without Sequence","57.97","",""
"02/04/2021 02:00:00 - 02/04/2021 03:00:00","BZN|ES","Without Sequence","55.94","",""
"02/04/2021 03:00:00 - 02/04/2021 04:00:00","BZN|ES","Without Sequence","54.86","",""
"02/04/2021 04:00:00 - 02/04/2021 05:00:00","BZN|ES","Without Sequence","53.20","",""
"02/04/2021 05:00:00 - 02/04/2021 06:00:00","BZN|ES","Without Sequence","52.70","",""
"02/04/2021 06:00:00 - 02/04/2021 07:00:00","BZN|ES","Without Sequence","53.52","",""
"02/04/2021 07:00:00 - 02/04/2021 08:00:00","BZN|ES","Without Sequence","60.24","",""
"02/04/2021 08:00:00 - 02/04/2021 09:00:00","BZN|ES","Without Sequence","60.67","",""
"02/04/2021 09:00:00 - 02/04/2021 10:00:00","BZN|ES","Without Sequence","56.25","",""
"02/04/2021 10:00:00 - 02/04/2021 11:00:00","BZN|ES","Without Sequence","52.97","",""
"02/04/2021 11:00:00 - 02/04/2021 12:00:00","BZN|ES","Without Sequence","51.52","",""
"02/04/2021 12:00:00 - 02/04/2021 13:00:00","BZN|ES","Without Sequence","46.51","",""
"02/04/2021 13:00:00 - 02/04/2021 14:00:00","BZN|ES","Without Sequence","45.10","",""
"02/04/2021 14:00:00 - 02/04/2021 15:00:00","BZN|ES","Without Sequence","41.10","",""
"02/04/2021 15:00:00 - 02/04/2021 16:00:00","BZN|ES","Without Sequence","38.87","",""
"02/04/2021 16:00:00 - 02/04/2021 17:00:00","BZN|ES","Without Sequence","36.35","",""
"02/04/2021 17:00:00 - 02/04/2021 18:00:00","BZN|ES","Without Sequence","35.00","",""
"02/04/2021 18:00:00 - 02/04/2021 19:00:00","BZN|ES","Without Sequence","42.00","",""
"02/04/2021 19:00:00 - 02/04/2021 20:00:00","BZN|ES","Without Sequence","49.72","",""
"02/04/2021 20:00:00 - 02/04/2021 21:00:00","BZN|ES","Without Sequence","57.04","",""
"02/04/2021 21:00:00 - 02/04/2021 22:00:00","BZN|ES","Without Sequence","59.40","",""
"02/04/2021 22:00:00 - 02/04/2021 23:00:00","BZN|ES","Without Sequence","55.79","",""
"02/04/2021 23:00:00 - 03/04/2021 00:00:00","BZN|ES","Without Sequence","48.49","",""
"03/04/2021 00:00:00 - 03/04/2021 01:00:00","BZN|ES","Without Sequence","45.10","",""
"03/04/2021 01:00:00 - 03/04/2021 02:00:00","BZN|ES","Without Sequence","38.61","",""
"03/04/2021 02:00:00 - 03/04/2021 03:00:00","BZN|ES","Without Sequence","38.38","",""
"03/04/2021 03:00:00 - 03/04/2021 04:00:00","BZN|ES","Without Sequence","37.23","",""
"03/04/2021 04:00:00 - 03/04/2021 05:00:00","BZN|ES","Without Sequence","37.10","",""
"03/04/2021 05:00:00 - 03/04/2021 06:00:00","BZN|ES","Without Sequence","37.68","",""
"03/04/2021 06:00:00 - 03/04/2021 07:00:00","BZN|ES","Without Sequence","40.10","",""
"03/04/2021 07:00:00 - 03/04/2021 08:00:00","BZN|ES","Without Sequence","42.01","",""
"03/04/2021 08:00:00 - 03/04/2021 09:00:00","BZN|ES","Without Sequence","45.88","",""
"03/04/2021 09:00:00 - 03/04/2021 10:00:00","BZN|ES","Without Sequence","47.14","",""
"03/04/2021 10:00:00 - 03/04/2021 11:00:00","BZN|ES","Without Sequence","41.08","",""
"03/04/2021 11:00:00 - 03/04/2021 12:00:00","BZN|ES","Without Sequence","37.15","",""
"03/04/2021 12:00:00 - 03/04/2021 13:00:00","BZN|ES","Without Sequence","33.89","",""
"03/04/2021 13:00:00 - 03/04/2021 14:00:00","BZN|ES","Without Sequence","23.70","",""
"03/04/2021 14:00:00 - 03/04/2021 15:00:00","BZN|ES","Without Sequence","16.79","",""
"03/04/2021 15:00:00 - 03/04/2021 16:00:00","BZN|ES","Without Sequence","9.17","",""
"03/04/2021 16:00:00 - 03/04/2021 17:00:00","BZN|ES","Without Sequence","3.00","",""
"03/04/2021 17:00:00 - 03/04/2021 18:00:00","BZN|ES","Without Sequence","7.93","",""
"03/04/2021 18:00:00 - 03/04/2021 19:00:00","BZN|ES","Without Sequence","22.69","",""
"03/04/2021 19:00:00 - 03/04/2021 20:00:00","BZN|ES","Without Sequence","38.48","",""
"03/04/2021 20:00:00 - 03/04/2021 21:00:00","BZN|ES","Without Sequence","47.97","",""
"03/04/2021 21:00:00 - 03/04/2021 22:00:00","BZN|ES","Without Sequence","53.20","",""
"03/04/2021 22:00:00 - 03/04/2021 23:00:00","BZN|ES","Without Sequence","51.48","",""
"03/04/2021 23:00:00 - 04/04/2021 00:00:00","BZN|ES","Without Sequence","48.44","",""
"04/04/2021 00:00:00 - 04/04/2021 01:00:00","BZN|ES","Without Sequence","35.95","",""
"04/04/2021 01:00:00 - 04/04/2021 02:00:00","BZN|ES","Without Sequence","32.05","",""
"04/04/2021 02:00:00 - 04/04/2021 03:00:00","BZN|ES","Without Sequence","31.52","",""
"04/04/2021 03:00:00 - 04/04/2021 04:00:00","BZN|ES","Without Sequence","31.52","",""
"04/04/2021 04:00:00 - 04/04/2021 05:00:00","BZN|ES","Without Sequence","31.30","",""
"04/04/2021 05:00:00 - 04/04/2021 06:00:00","BZN|ES","Without Sequence","31.85","",""
"04/04/2021 06:00:00 - 04/04/2021 07:00:00","BZN|ES","Without Sequence","35.71","",""
"04/04/2021 07:00:00 - 04/04/2021 08:00:00","BZN|ES","Without Sequence","32.00","",""
"04/04/2021 08:00:00 - 04/04/2021 09:00:00","BZN|ES","Without Sequence","35.00","",""
"04/04/2021 09:00:00 - 04/04/2021 10:00:00","BZN|ES","Without Sequence","35.00","",""
"04/04/2021 10:00:00 - 04/04/2021 11:00:00","BZN|ES","Without Sequence","24.61","",""
"04/04/2021 11:00:00 - 04/04/2021 12:00:00","BZN|ES","Without Sequence","20.10","",""
"04/04/2021 12:00:00 - 04/04/2021 13:00:00","BZN|ES","Without Sequence","20.00","",""
"04/04/2021 13:00:00 - 04/04/2021 14:00:00","BZN|ES","Without Sequence","8.00","",""
"04/04/2021 14:00:00 - 04/04/2021 15:00:00","BZN|ES","Without Sequence","4.10","",""
"04/04/2021 15:00:00 - 04/04/2021 16:00:00","BZN|ES","Without Sequence","0.90","",""
"04/04/2021 16:00:00 - 04/04/2021 17:00:00","BZN|ES","Without Sequence","1.01","",""
"04/04/2021 17:00:00 - 04/04/2021 18:00:00","BZN|ES","Without Sequence","7.18","",""
"04/04/2021 18:00:00 - 04/04/2021 19:00:00","BZN|ES","Without Sequence","31.01","",""
"04/04/2021 19:00:00 - 04/04/2021 20:00:00","BZN|ES","Without Sequence","39.87","",""
"04/04/2021 20:00:00 - 04/04/2021 21:00:00","BZN|ES","Without Sequence","47.45","",""
"04/04/2021 21:00:00 - 04/04/2021 22:00:00","BZN|ES","Without Sequence","46.50","",""
"04/04/2021 22:00:00 - 04/04/2021 23:00:00","BZN|ES","Without Sequence","43.04","",""
"04/04/2021 23:00:00 - 05/04/2021 00:00:00","BZN|ES","Without Sequence","39.97","",""
"05/04/2021 00:00:00 - 05/04/2021 01:00:00","BZN|ES","Without Sequence","43.97","",""
"05/04/2021 01:00:00 - 05/04/2021 02:00:00","BZN|ES","Without Sequence","37.50","",""
"05/04/2021 02:00:00 - 05/04/2021 03:00:00","BZN|ES","Without Sequence","34.05","",""
"05/04/2021 03:00:00 - 05/04/2021 04:00:00","BZN|ES","Without Sequence","34.05","",""
"05/04/2021 04:00:00 - 05/04/2021 05:00:00","BZN|ES","Without Sequence","34.05","",""
"05/04/2021 05:00:00 - 05/04/2021 06:00:00","BZN|ES","Without Sequence","35.97","",""
"05/04/2021 06:00:00 - 05/04/2021 07:00:00","BZN|ES","Without Sequence","47.00","",""
"05/04/2021 07:00:00 - 05/04/2021 08:00:00","BZN|ES","Without Sequence","47.10","",""
"05/04/2021 08:00:00 - 05/04/2021 09:00:00","BZN|ES","Without Sequence","48.54","",""
"05/04/2021 09:00:00 - 05/04/2021 10:00:00","BZN|ES","Without Sequence","49.10","",""
"05/04/2021 10:00:00 - 05/04/2021 11:00:00","BZN|ES","Without Sequence","49.11","",""
"05/04/2021 11:00:00 - 05/04/2021 12:00:00","BZN|ES","Without Sequence","48.74","",""
"05/04/2021 12:00:00 - 05/04/2021 13:00:00","BZN|ES","Without Sequence","48.10","",""
"05/04/2021 13:00:00 - 05/04/2021 14:00:00","BZN|ES","Without Sequence","48.32","",""
"05/04/2021 14:00:00 - 05/04/2021 15:00:00","BZN|ES","Without Sequence","47.90","",""
"05/04/2021 15:00:00 - 05/04/2021 16:00:00","BZN|ES","Without Sequence","38.08","",""
"05/04/2021 16:00:00 - 05/04/2021 17:00:00","BZN|ES","Without Sequence","33.48","",""
"05/04/2021 17:00:00 - 05/04/2021 18:00:00","BZN|ES","Without Sequence","31.90","",""
"05/04/2021 18:00:00 - 05/04/2021 19:00:00","BZN|ES","Without Sequence","34.50","",""
"05/04/2021 19:00:00 - 05/04/2021 20:00:00","BZN|ES","Without Sequence","48.53","",""
"05/04/2021 20:00:00 - 05/04/2021 21:00:00","BZN|ES","Without Sequence","53.32","",""
"05/04/2021 21:00:00 - 05/04/2021 22:00:00","BZN|ES","Without Sequence","60.68","",""
"05/04/2021 22:00:00 - 05/04/2021 23:00:00","BZN|ES","Without Sequence","58.16","",""
"05/04/2021 23:00:00 - 06/04/2021 00:00:00","BZN|ES","Without Sequence","57.10","",""
"06/04/2021 00:00:00 - 06/04/2021 01:00:00","BZN|ES","Without Sequence","58.00","",""
"06/04/2021 01:00:00 - 06/04/2021 02:00:00","BZN|ES","Without Sequence","50.28","",""
"06/04/2021 02:00:00 - 06/04/2021 03:00:00","BZN|ES","Without Sequence","48.13","",""
"06/04/2021 03:00:00 - 06/04/2021 04:00:00","BZN|ES","Without Sequence","44.00","",""
"06/04/2021 04:00:00 - 06/04/2021 05:00:00","BZN|ES","Without Sequence","43.93","",""
"06/04/2021 05:00:00 - 06/04/2021 06:00:00","BZN|ES","Without Sequence","48.30","",""
"06/04/2021 06:00:00 - 06/04/2021 07:00:00","BZN|ES","Without Sequence","58.02","",""
"06/04/2021 07:00:00 - 06/04/2021 08:00:00","BZN|ES","Without Sequence","63.46","",""
"06/04/2021 08:00:00 - 06/04/2021 09:00:00","BZN|ES","Without Sequence","69.01","",""
"06/04/2021 09:00:00 - 06/04/2021 10:00:00","BZN|ES","Without Sequence","66.05","",""
"06/04/2021 10:00:00 - 06/04/2021 11:00:00","BZN|ES","Without Sequence","62.36","",""
"06/04/2021 11:00:00 - 06/04/2021 12:00:00","BZN|ES","Without Sequence","60.05","",""
"06/04/2021 12:00:00 - 06/04/2021 13:00:00","BZN|ES","Without Sequence","59.01","",""
"06/04/2021 13:00:00 - 06/04/2021 14:00:00","BZN|ES","Without Sequence","56.82","",""
"06/04/2021 14:00:00 - 06/04/2021 15:00:00","BZN|ES","Without Sequence","53.97","",""
"06/04/2021 15:00:00 - 06/04/2021 16:00:00","BZN|ES","Without Sequence","47.49","",""
"06/04/2021 16:00:00 - 06/04/2021 17:00:00","BZN|ES","Without Sequence","44.94","",""
"06/04/2021 17:00:00 - 06/04/2021 18:00:00","BZN|ES","Without Sequence","43.93","",""
"06/04/2021 18:00:00 - 06/04/2021 19:00:00","BZN|ES","Without Sequence","52.58","",""
"06/04/2021 19:00:00 - 06/04/2021 20:00:00","BZN|ES","Without Sequence","57.97","",""
"06/04/2021 20:00:00 - 06/04/2021 21:00:00","BZN|ES","Without Sequence","64.53","",""
"06/04/2021 21:00:00 - 06/04/2021 22:00:00","BZN|ES","Without Sequence","66.76","",""
"06/04/2021 22:00:00 - 06/04/2021 23:00:00","BZN|ES","Without Sequence","62.97","",""
"06/04/2021 23:00:00 - 07/04/2021 00:00:00","BZN|ES","Without Sequence","60.72","",""
"07/04/2021 00:00:00 - 07/04/2021 01:00:00","BZN|ES","Without Sequence","68.25","",""
"07/04/2021 01:00:00 - 07/04/2021 02:00:00","BZN|ES","Without Sequence","64.85","",""
"07/04/2021 02:00:00 - 07/04/2021 03:00:00","BZN|ES","Without Sequence","62.36","",""
"07/04/2021 03:00:00 - 07/04/2021 04:00:00","BZN|ES","Without Sequence","59.59","",""
"07/04/2021 04:00:00 - 07/04/2021 05:00:00","BZN|ES","Without Sequence","58.00","",""
"07/04/2021 05:00:00 - 07/04/2021 06:00:00","BZN|ES","Without Sequence","59.18","",""
"07/04/2021 06:00:00 - 07/04/2021 07:00:00","BZN|ES","Without Sequence","60.16","",""
"07/04/2021 07:00:00 - 07/04/2021 08:00:00","BZN|ES","Without Sequence","65.10","",""
"07/04/2021 08:00:00 - 07/04/2021 09:00:00","BZN|ES","Without Sequence","67.03","",""
"07/04/2021 09:00:00 - 07/04/2021 10:00:00","BZN|ES","Without Sequence","66.66","",""
"07/04/2021 10:00:00 - 07/04/2021 11:00:00","BZN|ES","Without Sequence","65.09","",""
"07/04/2021 11:00:00 - 07/04/2021 12:00:00","BZN|ES","Without Sequence","63.00","",""
"07/04/2021 12:00:00 - 07/04/2021 13:00:00","BZN|ES","Without Sequence","64.84","",""
"07/04/2021 13:00:00 - 07/04/2021 14:00:00","BZN|ES","Without Sequence","65.03","",""
"07/04/2021 14:00:00 - 07/04/2021 15:00:00","BZN|ES","Without Sequence","65.09","",""
"07/04/2021 15:00:00 - 07/04/2021 16:00:00","BZN|ES","Without Sequence","64.03","",""
"07/04/2021 16:00:00 - 07/04/2021 17:00:00","BZN|ES","Without Sequence","62.24","",""
"07/04/2021 17:00:00 - 07/04/2021 18:00:00","BZN|ES","Without Sequence","64.24","",""
"07/04/2021 18:00:00 - 07/04/2021 19:00:00","BZN|ES","Without Sequence","66.06","",""
"07/04/2021 19:00:00 - 07/04/2021 20:00:00","BZN|ES","Without Sequence","69.75","",""
"07/04/2021 20:00:00 - 07/04/2021 21:00:00","BZN|ES","Without Sequence","75.98","",""
"07/04/2021 21:00:00 - 07/04/2021 22:00:00","BZN|ES","Without Sequence","86.99","",""
"07/04/2021 22:00:00 - 07/04/2021 23:00:00","BZN|ES","Without Sequence","74.00","",""
"07/04/2021 23:00:00 - 08/04/2021 00:00:00","BZN|ES","Without Sequence","69.16","",""
"08/04/2021 00:00:00 - 08/04/2021 01:00:00","BZN|ES","Without Sequence","72.53","",""
"08/04/2021 01:00:00 - 08/04/2021 02:00:00","BZN|ES","Without Sequence","66.58","",""
"08/04/2021 02:00:00 - 08/04/2021 03:00:00","BZN|ES","Without Sequence","65.00","",""
"08/04/2021 03:00:00 - 08/04/2021 04:00:00","BZN|ES","Without Sequence","63.18","",""
"08/04/2021 04:00:00 - 08/04/2021 05:00:00","BZN|ES","Without Sequence","61.90","",""
"08/04/2021 05:00:00 - 08/04/2021 06:00:00","BZN|ES","Without Sequence","65.62","",""
"08/04/2021 06:00:00 - 08/04/2021 07:00:00","BZN|ES","Without Sequence","71.34","",""
"08/04/2021 07:00:00 - 08/04/2021 08:00:00","BZN|ES","Without Sequence","76.07","",""
"08/04/2021 08:00:00 - 08/04/2021 09:00:00","BZN|ES","Without Sequence","81.77","",""
"08/04/2021 09:00:00 - 08/04/2021 10:00:00","BZN|ES","Without Sequence","81.28","",""
"08/04/2021 10:00:00 - 08/04/2021 11:00:00","BZN|ES","Without Sequence","74.52","",""
"08/04/2021 11:00:00 - 08/04/2021 12:00:00","BZN|ES","Without Sequence","70.00","",""
"08/04/2021 12:00:00 - 08/04/2021 13:00:00","BZN|ES","Without Sequence","67.40","",""
"08/04/2021 13:00:00 - 08/04/2021 14:00:00","BZN|ES","Without Sequence","66.09","",""
"08/04/2021 14:00:00 - 08/04/2021 15:00:00","BZN|ES","Without Sequence","63.44","",""
"08/04/2021 15:00:00 - 08/04/2021 16:00:00","BZN|ES","Without Sequence","60.02","",""
"08/04/2021 16:00:00 - 08/04/2021 17:00:00","BZN|ES","Without Sequence","57.00","",""
"08/04/2021 17:00:00 - 08/04/2021 18:00:00","BZN|ES","Without Sequence","62.36","",""
"08/04/2021 18:00:00 - 08/04/2021 19:00:00","BZN|ES","Without Sequence","70.22","",""
"08/04/2021 19:00:00 - 08/04/2021 20:00:00","BZN|ES","Without Sequence","74.85","",""
"08/04/2021 20:00:00 - 08/04/2021 21:00:00","BZN|ES","Without Sequence","80.56","",""
"08/04/2021 21:00:00 - 08/04/2021 22:00:00","BZN|ES","Without Sequence","79.30","",""
"08/04/2021 22:00:00 - 08/04/2021 23:00:00","BZN|ES","Without Sequence","73.97","",""
"08/04/2021 23:00:00 - 09/04/2021 00:00:00","BZN|ES","Without Sequence","69.61","",""
"09/04/2021 00:00:00 - 09/04/2021 01:00:00","BZN|ES","Without Sequence","73.36","",""
"09/04/2021 01:00:00 - 09/04/2021 02:00:00","BZN|ES","Without Sequence","69.98","",""
"09/04/2021 02:00:00 - 09/04/2021 03:00:00","BZN|ES","Without Sequence","68.77","",""
