"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"13/02/2021 03:00:00 - 13/02/2021 04:00:00","BZN|IT-North","Without Sequence","49.91","",""
"13/02/2021 04:00:00 - 13/02/2021 05:00:00","BZN|IT-North","Without Sequence","48.18","",""
"13/02/2021 05:00:00 - 13/02/2021 06:00:00","BZN|IT-North","Without Sequence","49.55","",""
"13/02/2021 06:00:00 - 13/02/2021 07:00:00","BZN|IT-North","Without Sequence","56.00","",""
"13/02/2021 07:00:00 - 13/02/2021 08:00:00","BZN|IT-North","Without Sequence","59.84","",""
"13/02/2021 08:00:00 - 13/02/2021 09:00:00","BZN|IT-North","Without Sequence","62.00","",""
"13/02/2021 09:00:00 - 13/02/2021 10:00:00","BZN|IT-North","Without Sequence","64.54","",""
"13/02/2021 10:00:00 - 13/02/2021 11:00:00","BZN|IT-North","Without Sequence","62.69","",""
"13/02/2021 11:00:00 - 13/02/2021 12:00:00","BZN|IT-North","Without Sequence","60.71","",""
"13/02/2021 12:00:00 - 13/02/2021 13:00:00","BZN|IT-North","Without Sequence","58.30","",""
"13/02/2021 13:00:00 - 13/02/2021 14:00:00","BZN|IT-North","Without Sequence","51.88","",""
"13/02/2021 14:00:00 - 13/02/2021 15:00:00","BZN|IT-North","Without Sequence","49.79","",""
"13/02/2021 15:00:00 - 13/02/2021 16:00:00","BZN|IT-North","Without Sequence","49.82","",""
"13/02/2021 16:00:00 - 13/02/2021 17:00:00","BZN|IT-North","Without Sequence","54.05","",""
"13/02/2021 17:00:00 - 13/02/2021 18:00:00","BZN|IT-North","Without Sequence","64.38","",""
"13/02/2021 18:00:00 - 13/02/2021 19:00:00","BZN|IT-North","Without Sequence","72.96","",""
"13/02/2021 19:00:00 - 13/02/2021 20:00:00","BZN|IT-North","Without Sequence","69.00","",""
"13/02/2021 20:00:00 - 13/02/2021 21:00:00","BZN|IT-North","Without Sequence","63.26","",""
"13/02/2021 21:00:00 - 13/02/2021 22:00:00","BZN|IT-North","Without Sequence","57.67","",""
"13/02/2021 22:00:00 - 13/02/2021 23:00:00","BZN|IT-North","Without Sequence","53.58","",""
"13/02/2021 23:00:00 - 14/02/2021 00:00:00","BZN|IT-North","Without Sequence","50.55","",""
"14/02/2021 00:00:00 - 14/02/2021 01:00:00","BZN|IT-North","Without Sequence","47.79","",""
"14/02/2021 01:00:00 - 14/02/2021 02:00:00","BZN|IT-North","Without Sequence","46.53","",""
"14/02/2021 02:00:00 - 14/02/2021 03:00:00","BZN|IT-North","Without Sequence","45.25","",""
"14/02/2021 03:00:00 - 14/02/2021 04:00:00","BZN|IT-North","Without Sequence","42.90","",""
"14/02/2021 04:00:00 - 14/02/2021 05:00:00","BZN|IT-North","Without Sequence","42.37","",""
"14/02/2021 05:00:00 - 14/02/2021 06:00:00","BZN|IT-North","Without Sequence","42.14","",""
"14/02/2021 06:00:00 - 14/02/2021 07:00:00","BZN|IT-North","Without Sequence","42.66","",""
"14/02/2021 07:00:00 - 14/02/2021 08:00:00","BZN|IT-North","Without Sequence","45.66","",""
"14/02/2021 08:00:00 - 14/02/2021 09:00:00","BZN|IT-North","Without Sequence","47.00","",""
"14/02/2021 09:00:00 - 14/02/2021 10:00:00","BZN|IT-North","Without Sequence","49.92","",""
"14/02/2021 10:00:00 - 14/02/2021 11:00:00","BZN|IT-North","Without Sequence","50.18","",""
"14/02/2021 11:00:00 - 14/02/2021 12:00:00","BZN|IT-North","Without Sequence","51.49","",""
"14/02/2021 12:00:00 - 14/02/2021 13:00:00","BZN|IT-North","Without Sequence","50.10","",""
"14/02/2021 13:00:00 - 14/02/2021 14:00:00","BZN|IT-North","Without Sequence","42.54","",""
"14/02/2021 14:00:00 - 14/02/2021 15:00:00","BZN|IT-North","Without Sequence","41.50","",""
"14/02/2021 15:00:00 - 14/02/2021 16:00:00","BZN|IT-North","Without Sequence","42.78","",""
"14/02/2021 16:00:00 - 14/02/2021 17:00:00","BZN|IT-North","Without Sequence","47.22","",""
"14/02/2021 17:00:00 - 14/02/2021 18:00:00","BZN|IT-North","Without Sequence","56.30","",""
"14/02/2021 18:00:00 - 14/02/2021 19:00:00","BZN|IT-North","Without Sequence","63.01","",""
"14/02/2021 19:00:00 - 14/02/2021 20:00:00","BZN|IT-North","Without Sequence","63.88","",""
"14/02/2021 20:00:00 - 14/02/2021 21:00:00","BZN|IT-North","Without Sequence","63.96","",""
"14/02/2021 21:00:00 - 14/02/2021 22:00:00","BZN|IT-North","Without Sequence","60.00","",""
"14/02/2021 22:00:00 - 14/02/2021 23:00:00","BZN|IT-North","Without Sequence","52.01","",""
"14/02/2021 23:00:00 - 15/02/2021 00:00:00","BZN|IT-North","Without Sequence","47.84","",""
"15/02/2021 00:00:00 - 15/02/2021 01:00:00","BZN|IT-North","Without Sequence","38.46","",""
"15/02/2021 01:00:00 - 15/02/2021 02:00:00","BZN|IT-North","Without Sequence","37.16","",""
"15/02/2021 02:00:00 - 15/02/2021 03:00:00","BZN|IT-North","Without Sequence","37.07","",""
"15/02/2021 03:00:00 - 15/02/2021 04:00:00","BZN|IT-North","Without Sequence","34.23","",""
"15/02/2021 04:00:00 - 15/02/2021 05:00:00","BZN|IT-North","Without Sequence","31.29","",""
"15/02/2021 05:00:00 - 15/02/2021 06:00:00","BZN|IT-North","Without Sequence","40.24","",""
"15/02/2021 06:00:00 - 15/02/2021 07:00:00","BZN|IT-North","Without Sequence","58.57","",""
"15/02/2021 07:00:00 - 15/02/2021 08:00:00","BZN|IT-North","Without Sequence","68.87","",""
"15/02/2021 08:00:00 - 15/02/2021 09:00:00","BZN|IT-North","Without Sequence","74.93","",""
"15/02/2021 09:00:00 - 15/02/2021 10:00:00","BZN|IT-North","Without Sequence","70.80","",""
"15/02/2021 10:00:00 - 15/02/2021 11:00:00","BZN|IT-North","Without Sequence","67.43","",""
"15/02/2021 11:00:00 - 15/02/2021 12:00:00","BZN|IT-North","Without Sequence","65.17","",""
"15/02/2021 12:00:00 - 15/02/2021 13:00:00","BZN|IT-North","Without Sequence","60.85","",""
"15/02/2021 13:00:00 - 15/02/2021 14:00:00","BZN|IT-North","Without Sequence","59.03","",""
"15/02/2021 14:00:00 - 15/02/2021 15:00:00","BZN|IT-North","Without Sequence","62.10","",""
"15/02/2021 15:00:00 - 15/02/2021 16:00:00","BZN|IT-North","Without Sequence","65.61","",""
"15/02/2021 16:00:00 - 15/02/2021 17:00:00","BZN|IT-North","Without Sequence","67.95","",""
"15/02/2021 17:00:00 - 15/02/2021 18:00:00","BZN|IT-North","Without Sequence","74.25","",""
"15/02/2021 18:00:00 - 15/02/2021 19:00:00","BZN|IT-North","Without Sequence","81.00","",""
"15/02/2021 19:00:00 - 15/02/2021 20:00:00","BZN|IT-North","Without Sequence","74.39","",""
"15/02/2021 20:00:00 - 15/02/2021 21:00:00","BZN|IT-North","Without Sequence","70.00","",""
"15/02/2021 21:00:00 - 15/02/2021 22:00:00","BZN|IT-North","Without Sequence","67.92","",""
"15/02/2021 22:00:00 - 15/02/2021 23:00:00","BZN|IT-North","Without Sequence","63.51","",""
"15/02/2021 23:00:00 - 16/02/2021 00:00:00","BZN|IT-North","Without Sequence","58.57","",""
"16/02/2021 00:00:00 - 16/02/2021 01:00:00","BZN|IT-North","Without Sequence","53.40","",""
"16/02/2021 01:00:00 - 16/02/2021 02:00:00","BZN|IT-North","Without Sequence","50.01","",""
"16/02/2021 02:00:00 - 16/02/2021 03:00:00","BZN|IT-North","Without Sequence","43.52","",""
"16/02/2021 03:00:00 - 16/02/2021 04:00:00","BZN|IT-North","Without Sequence","44.10","",""
"16/02/2021 04:00:00 - 16/02/2021 05:00:00","BZN|IT-North","Without Sequence","42.35","",""
"16/02/2021 05:00:00 - 16/02/2021 06:00:00","BZN|IT-North","Without Sequence","50.00","",""
"16/02/2021 06:00:00 - 16/02/2021 07:00:00","BZN|IT-North","Without Sequence","62.44","",""
"16/02/2021 07:00:00 - 16/02/2021 08:00:00","BZN|IT-North","Without Sequence","67.24","",""
"16/02/2021 08:00:00 - 16/02/2021 09:00:00","BZN|IT-North","Without Sequence","70.34","",""
"16/02/2021 09:00:00 - 16/02/2021 10:00:00","BZN|IT-North","Without Sequence","70.57","",""
"16/02/2021 10:00:00 - 16/02/2021 11:00:00","BZN|IT-North","Without Sequence","66.80","",""
"16/02/2021 11:00:00 - 16/02/2021 12:00:00","BZN|IT-North","Without Sequence","65.57","",""
"16/02/2021 12:00:00 - 16/02/2021 13:00:00","BZN|IT-North","Without Sequence","60.00","",""
"16/02/2021 13:00:00 - 16/02/2021 14:00:00","BZN|IT-North","Without Sequence","60.00","",""
"16/02/2021 14:00:00 - 16/02/2021 15:00:00","BZN|IT-North","Without Sequence","60.04","",""
"16/02/2021 15:00:00 - 16/02/2021 16:00:00","BZN|IT-North","Without Sequence","65.17","",""
"16/02/2021 16:00:00 - 16/02/2021 17:00:00","BZN|IT-North","Without Sequence","67.70","",""
"16/02/2021 17:00:00 - 16/02/2021 18:00:00","BZN|IT-North","Without Sequence","71.21","",""
"16/02/2021 18:00:00 - 16/02/2021 19:00:00","BZN|IT-North","Without Sequence","82.72","",""
"16/02/2021 19:00:00 - 16/02/2021 20:00:00","BZN|IT-North","Without Sequence","75.00","",""
"16/02/2021 20:00:00 - 16/02/2021 21:00:00","BZN|IT-North","Without Sequence","68.07","",""
"16/02/2021 21:00:00 - 16/02/2021 22:00:00","BZN|IT-North","Without Sequence","64.61","",""
"16/02/2021 22:00:00 - 16/02/2021 23:00:00","BZN|IT-North","Without Sequence","58.48","",""
"16/02/2021 23:00:00 - 17/02/2021 00:00:00","BZN|IT-North","Without Sequence","54.36","",""
"17/02/2021 00:00:00 - 17/02/2021 01:00:00","BZN|IT-North","Without Sequence","49.58","",""
"17/02/2021 01:00:00 - 17/02/2021 02:00:00","BZN|IT-North","Without Sequence","44.80","",""
"17/02/2021 02:00:00 - 17/02/2021 03:00:00","BZN|IT-North","Without Sequence","44.00","",""
"17/02/2021 03:00:00 - 17/02/2021 04:00:00","BZN|IT-North","Without Sequence","49.12","",""
"17/02/2021 04:00:00 - 17/02/2021 05:00:00","BZN|IT-North","Without Sequence","49.30","",""
"17/02/2021 05:00:00 - 17/02/2021 06:00:00","BZN|IT-North","Without Sequence","52.92","",""
"17/02/2021 06:00:00 - 17/02/2021 07:00:00","BZN|IT-North","Without Sequence","66.76","",""
"17/02/2021 07:00:00 - 17/02/2021 08:00:00","BZN|IT-North","Without Sequence","69.72","",""
"17/02/2021 08:00:00 - 17/02/2021 09:00:00","BZN|IT-North","Without Sequence","75.00","",""
"17/02/2021 09:00:00 - 17/02/2021 10:00:00","BZN|IT-North","Without Sequence","70.00","",""
"17/02/2021 10:00:00 - 17/02/2021 11:00:00","BZN|IT-North","Without Sequence","67.19","",""
"17/02/2021 11:00:00 - 17/02/2021 12:00:00","BZN|IT-North","Without Sequence","62.96","",""
"17/02/2021 12:00:00 - 17/02/2021 13:00:00","BZN|IT-North","Without Sequence","58.40","",""
"17/02/2021 13:00:00 - 17/02/2021 14:00:00","BZN|IT-North","Without Sequence","58.00","",""
"17/02/2021 14:00:00 - 17/02/2021 15:00:00","BZN|IT-North","Without Sequence","60.00","",""
"17/02/2021 15:00:00 - 17/02/2021 16:00:00","BZN|IT-North","Without Sequence","66.76","",""
"17/02/2021 16:00:00 - 17/02/2021 17:00:00","BZN|IT-North","Without Sequence","69.26","",""
"17/02/2021 17:00:00 - 17/02/2021 18:00:00","BZN|IT-North","Without Sequence","79.00","",""
"17/02/2021 18:00:00 - 17/02/2021 19:00:00","BZN|IT-North","Without Sequence","84.52","",""
"17/02/2021 19:00:00 - 17/02/2021 20:00:00","BZN|IT-North","Without Sequence","74.37","",""
"17/02/2021 20:00:00 - 17/02/2021 21:00:00","BZN|IT-North","Without Sequence","68.07","",""
"17/02/2021 21:00:00 - 17/02/2021 22:00:00","BZN|IT-North","Without Sequence","65.19","",""
"17/02/2021 22:00:00 - 17/02/2021 23:00:00","BZN|IT-North","Without Sequence","60.00","",""
"17/02/2021 23:00:00 - 18/02/2021 00:00:00","BZN|IT-North","Without Sequence","58.00","",""
"18/02/2021 00:00:00 - 18/02/2021 01:00:00","BZN|IT-North","Without Sequence","49.01","",""
"18/02/2021 01:00:00 - 18/02/2021 02:00:00","BZN|IT-North","Without Sequence","44.50","",""
"18/02/2021 02:00:00 - 18/02/2021 03:00:00","BZN|IT-North","Without Sequence","39.60","",""
"18/02/2021 03:00:00 - 18/02/2021 04:00:00","BZN|IT-North","Without Sequence","44.50","",""
"18/02/2021 04:00:00 - 18/02/2021 05:00:00","BZN|IT-North","Without Sequence","45.70","",""
"18/02/2021 05:00:00 - 18/02/2021 06:00:00","BZN|IT-North","Without Sequence","53.65","",""
"18/02/2021 06:00:00 - 18/02/2021 07:00:00","BZN|IT-North","Without Sequence","63.84","",""
"18/02/2021 07:00:00 - 18/02/2021 08:00:00","BZN|IT-North","Without Sequence","70.21","",""
"18/02/2021 08:00:00 - 18/02/2021 09:00:00","BZN|IT-North","Without Sequence","73.10","",""
"18/02/2021 09:00:00 - 18/02/2021 10:00:00","BZN|IT-North","Without Sequence","69.11","",""
"18/02/2021 10:00:00 - 18/02/2021 11:00:00","BZN|IT-North","Without Sequence","64.56","",""
"18/02/2021 11:00:00 - 18/02/2021 12:00:00","BZN|IT-North","Without Sequence","60.59","",""
"18/02/2021 12:00:00 - 18/02/2021 13:00:00","BZN|IT-North","Without Sequence","58.00","",""
"18/02/2021 13:00:00 - 18/02/2021 14:00:00","BZN|IT-North","Without Sequence","57.00","",""
"18/02/2021 14:00:00 - 18/02/2021 15:00:00","BZN|IT-North","Without Sequence","60.00","",""
"18/02/2021 15:00:00 - 18/02/2021 16:00:00","BZN|IT-North","Without Sequence","62.00","",""
"18/02/2021 16:00:00 - 18/02/2021 17:00:00","BZN|IT-North","Without Sequence","68.00","",""
"18/02/2021 17:00:00 - 18/02/2021 18:00:00","BZN|IT-North","Without Sequence","69.11","",""
"18/02/2021 18:00:00 - 18/02/2021 19:00:00","BZN|IT-North","Without Sequence","80.97","",""
"18/02/2021 19:00:00 - 18/02/2021 20:00:00","BZN|IT-North","Without Sequence","72.11","",""
"18/02/2021 20:00:00 - 18/02/2021 21:00:00","BZN|IT-North","Without Sequence","65.21","",""
"18/02/2021 21:00:00 - 18/02/2021 22:00:00","BZN|IT-North","Without Sequence","60.59","",""
"18/02/2021 22:00:00 - 18/02/2021 23:00:00","BZN|IT-North","Without Sequence","57.00","",""
"18/02/2021 23:00:00 - 19/02/2021 00:00:00","BZN|IT-North","Without Sequence","53.52","",""
"19/02/2021 00:00:00 - 19/02/2021 01:00:00","BZN|IT-North","Without Sequence","53.64","",""
"19/02/2021 01:00:00 - 19/02/2021 02:00:00","BZN|IT-North","Without Sequence","48.38","",""
"19/02/2021 02:00:00 - 19/02/2021 03:00:00","BZN|IT-North","Without Sequence","45.01","",""
"19/02/2021 03:00:00 - 19/02/2021 04:00:00","BZN|IT-North","Without Sequence","49.24","",""
"19/02/2021 04:00:00 - 19/02/2021 05:00:00","BZN|IT-North","Without Sequence","49.58","",""
"19/02/2021 05:00:00 - 19/02/2021 06:00:00","BZN|IT-North","Without Sequence","54.12","",""
"19/02/2021 06:00:00 - 19/02/2021 07:00:00","BZN|IT-North","Without Sequence","63.66","",""
"19/02/2021 07:00:00 - 19/02/2021 08:00:00","BZN|IT-North","Without Sequence","68.11","",""
"19/02/2021 08:00:00 - 19/02/2021 09:00:00","BZN|IT-North","Without Sequence","82.03","",""
"19/02/2021 09:00:00 - 19/02/2021 10:00:00","BZN|IT-North","Without Sequence","74.70","",""
"19/02/2021 10:00:00 - 19/02/2021 11:00:00","BZN|IT-North","Without Sequence","65.28","",""
"19/02/2021 11:00:00 - 19/02/2021 12:00:00","BZN|IT-North","Without Sequence","63.84","",""
"19/02/2021 12:00:00 - 19/02/2021 13:00:00","BZN|IT-North","Without Sequence","59.50","",""
"19/02/2021 13:00:00 - 19/02/2021 14:00:00","BZN|IT-North","Without Sequence","59.13","",""
"19/02/2021 14:00:00 - 19/02/2021 15:00:00","BZN|IT-North","Without Sequence","60.00","",""
"19/02/2021 15:00:00 - 19/02/2021 16:00:00","BZN|IT-North","Without Sequence","64.78","",""
"19/02/2021 16:00:00 - 19/02/2021 17:00:00","BZN|IT-North","Without Sequence","67.00","",""
"19/02/2021 17:00:00 - 19/02/2021 18:00:00","BZN|IT-North","Without Sequence","74.33","",""
"19/02/2021 18:00:00 - 19/02/2021 19:00:00","BZN|IT-North","Without Sequence","72.03","",""
"19/02/2021 19:00:00 - 19/02/2021 20:00:00","BZN|IT-North","Without Sequence","67.00","",""
"19/02/2021 20:00:00 - 19/02/2021 21:00:00","BZN|IT-North","Without Sequence","64.00","",""
"19/02/2021 21:00:00 - 19/02/2021 22:00:00","BZN|IT-North","Without Sequence","60.76","",""
"19/02/2021 22:00:00 - 19/02/2021 23:00:00","BZN|IT-North","Without Sequence","56.00","",""
"19/02/2021 23:00:00 - 20/02/2021 00:00:00","BZN|IT-North","Without Sequence","54.12","",""
"20/02/2021 00:00:00 - 20/02/2021 01:00:00","BZN|IT-North","Without Sequence","50.00","",""
"20/02/2021 01:00:00 - 20/02/2021 02:00:00","BZN|IT-North","Without Sequence","51.00","",""
"20/02/2021 02:00:00 - 20/02/2021 03:00:00","BZN|IT-North","Without Sequence","47.70","",""
"20/02/2021 03:00:00 - 20/02/2021 04:00:00","BZN|IT-North","Without Sequence","43.90","",""
"20/02/2021 04:00:00 - 20/02/2021 05:00:00","BZN|IT-North","Without Sequence","43.86","",""
"20/02/2021 05:00:00 - 20/02/2021 06:00:00","BZN|IT-North","Without Sequence","47.18","",""
"20/02/2021 06:00:00 - 20/02/2021 07:00:00","BZN|IT-North","Without Sequence","54.99","",""
"20/02/2021 07:00:00 - 20/02/2021 08:00:00","BZN|IT-North","Without Sequence","59.50","",""
"20/02/2021 08:00:00 - 20/02/2021 09:00:00","BZN|IT-North","Without Sequence","62.42","",""
"20/02/2021 09:00:00 - 20/02/2021 10:00:00","BZN|IT-North","Without Sequence","56.92","",""
"20/02/2021 10:00:00 - 20/02/2021 11:00:00","BZN|IT-North","Without Sequence","54.00","",""
"20/02/2021 11:00:00 - 20/02/2021 12:00:00","BZN|IT-North","Without Sequence","50.12","",""
"20/02/2021 12:00:00 - 20/02/2021 13:00:00","BZN|IT-North","Without Sequence","48.80","",""
"20/02/2021 13:00:00 - 20/02/2021 14:00:00","BZN|IT-North","Without Sequence","44.18","",""
"20/02/2021 14:00:00 - 20/02/2021 15:00:00","BZN|IT-North","Without Sequence","45.50","",""
"20/02/2021 15:00:00 - 20/02/2021 16:00:00","BZN|IT-North","Without Sequence","48.95","",""
"20/02/2021 16:00:00 - 20/02/2021 17:00:00","BZN|IT-North","Without Sequence","52.99","",""
"20/02/2021 17:00:00 - 20/02/2021 18:00:00","BZN|IT-North","Without Sequence","56.92","",""
"20/02/2021 18:00:00 - 20/02/2021 19:00:00","BZN|IT-North","Without Sequence","68.12","",""
"20/02/2021 19:00:00 - 20/02/2021 20:00:00","BZN|IT-North","Without Sequence","71.12","",""
"20/02/2021 20:00:00 - 20/02/2021 21:00:00","BZN|IT-North","Without Sequence","64.00","",""
"20/02/2021 21:00:00 - 20/02/2021 22:00:00","BZN|IT-North","Without Sequence","58.12","",""
"20/02/2021 22:00:00 - 20/02/2021 23:00:00","BZN|IT-North","Without Sequence","54.41","",""
"20/02/2021 23:00:00 - 21/02/2021 00:00:00","BZN|IT-North","Without Sequence","52.99","",""
"21/02/2021 00:00:00 - 21/02/2021 01:00:00","BZN|IT-North","Without Sequence","50.00","",""
"21/02/2021 01:00:00 - 21/02/2021 02:00:00","BZN|IT-North","Without Sequence","46.76","",""
"21/02/2021 02:00:00 - 21/02/2021 03:00:00","BZN|IT-North","Without Sequence","43.67","",""
"21/02/2021 03:00:00 - 21/02/2021 04:00:00","BZN|IT-North","Without Sequence","33.00","",""
"21/02/2021 04:00:00 - 21/02/2021 05:00:00","BZN|IT-North","Without Sequence","29.42","",""
"21/02/2021 05:00:00 - 21/02/2021 06:00:00","BZN|IT-North","Without Sequence","30.69","",""
"21/02/2021 06:00:00 - 21/02/2021 07:00:00","BZN|IT-North","Without Sequence","44.87","",""
"21/02/2021 07:00:00 - 21/02/2021 08:00:00","BZN|IT-North","Without Sequence","45.37","",""
"21/02/2021 08:00:00 - 21/02/2021 09:00:00","BZN|IT-North","Without Sequence","45.69","",""
"21/02/2021 09:00:00 - 21/02/2021 10:00:00","BZN|IT-North","Without Sequence","40.96","",""
"21/02/2021 10:00:00 - 21/02/2021 11:00:00","BZN|IT-North","Without Sequence","40.80","",""
"21/02/2021 11:00:00 - 21/02/2021 12:00:00","BZN|IT-North","Without Sequence","34.47","",""
"21/02/2021 12:00:00 - 21/02/2021 13:00:00","BZN|IT-North","Without Sequence","32.68","",""
"21/02/2021 13:00:00 - 21/02/2021 14:00:00","BZN|IT-North","Without Sequence","25.47","",""
"21/02/2021 14:00:00 - 21/02/2021 15:00:00","BZN|IT-North","Without Sequence","25.76","",""
"21/02/2021 15:00:00 - 21/02/2021 16:00:00","BZN|IT-North","Without Sequence","35.09","",""
"21/02/2021 16:00:00 - 21/02/2021 17:00:00","BZN|IT-North","Without Sequence","44.30","",""
"21/02/2021 17:00:00 - 21/02/2021 18:00:00","BZN|IT-North","Without Sequence","53.71","",""
"21/02/2021 18:00:00 - 21/02/2021 19:00:00","BZN|IT-North","Without Sequence","59.77","",""
"21/02/2021 19:00:00 - 21/02/2021 20:00:00","BZN|IT-North","Without Sequence","60.00","",""
"21/02/2021 20:00:00 - 21/02/2021 21:00:00","BZN|IT-North","Without Sequence","57.08","",""
"21/02/2021 21:00:00 - 21/02/2021 22:00:00","BZN|IT-North","Without Sequence","58.12","",""
"21/02/2021 22:00:00 - 21/02/2021 23:00:00","BZN|IT-North","Without Sequence","53.71","",""
"21/02/2021 23:00:00 - 22/02/2021 00:00:00","BZN|IT-North","Without Sequence","47.02","",""
"22/02/2021 00:00:00 - 22/02/2021 01:00:00","BZN|IT-North","Without Sequence","41.77","",""
"22/02/2021 01:00:00 - 22/02/2021 02:00:00","BZN|IT-North","Without Sequence","39.41","",""
"22/02/2021 02:00:00 - 22/02/2021 03:00:00","BZN|IT-North","Without Sequence","38.01","",""
"22/02/2021 03:00:00 - 22/02/2021 04:00:00","BZN|IT-North","Without Sequence","37.77","",""
"22/02/2021 04:00:00 - 22/02/2021 05:00:00","BZN|IT-North","Without Sequence","37.22","",""
"22/02/2021 05:00:00 - 22/02/2021 06:00:00","BZN|IT-North","Without Sequence","43.79","",""
"22/02/2021 06:00:00 - 22/02/2021 07:00:00","BZN|IT-North","Without Sequence","60.33","",""
"22/02/2021 07:00:00 - 22/02/2021 08:00:00","BZN|IT-North","Without Sequence","62.52","",""
"22/02/2021 08:00:00 - 22/02/2021 09:00:00","BZN|IT-North","Without Sequence","74.26","",""
"22/02/2021 09:00:00 - 22/02/2021 10:00:00","BZN|IT-North","Without Sequence","64.29","",""
"22/02/2021 10:00:00 - 22/02/2021 11:00:00","BZN|IT-North","Without Sequence","60.64","",""
"22/02/2021 11:00:00 - 22/02/2021 12:00:00","BZN|IT-North","Without Sequence","59.50","",""
"22/02/2021 12:00:00 - 22/02/2021 13:00:00","BZN|IT-North","Without Sequence","54.87","",""
"22/02/2021 13:00:00 - 22/02/2021 14:00:00","BZN|IT-North","Without Sequence","54.40","",""
"22/02/2021 14:00:00 - 22/02/2021 15:00:00","BZN|IT-North","Without Sequence","54.92","",""
"22/02/2021 15:00:00 - 22/02/2021 16:00:00","BZN|IT-North","Without Sequence","59.11","",""
"22/02/2021 16:00:00 - 22/02/2021 17:00:00","BZN|IT-North","Without Sequence","60.26","",""
"22/02/2021 17:00:00 - 22/02/2021 18:00:00","BZN|IT-North","Without Sequence","64.64","",""
"22/02/2021 18:00:00 - 22/02/2021 19:00:00","BZN|IT-North","Without Sequence","74.41","",""
"22/02/2021 19:00:00 - 22/02/2021 20:00:00","BZN|IT-North","Without Sequence","70.00","",""
"22/02/2021 20:00:00 - 22/02/2021 21:00:00","BZN|IT-North","Without Sequence","64.29","",""
"22/02/2021 21:00:00 - 22/02/2021 22:00:00","BZN|IT-North","Without Sequence","59.90","",""
"22/02/2021 22:00:00 - 22/02/2021 23:00:00","BZN|IT-North","Without Sequence","55.00","",""
"22/02/2021 23:00:00 - 23/02/2021 00:00:00","BZN|IT-North","Without Sequence","51.91","",""
"23/02/2021 00:00:00 - 23/02/2021 01:00:00","BZN|IT-North","Without Sequence","49.50","",""
"23/02/2021 01:00:00 - 23/02/2021 02:00:00","BZN|IT-North","Without Sequence","49.40","",""
"23/02/2021 02:00:00 - 23/02/2021 03:00:00","BZN|IT-North","Without Sequence","49.00","",""
"23/02/2021 03:00:00 - 23/02/2021 04:00:00","BZN|IT-North","Without Sequence","47.00","",""
"23/02/2021 04:00:00 - 23/02/2021 05:00:00","BZN|IT-North","Without Sequence","46.61","",""
"23/02/2021 05:00:00 - 23/02/2021 06:00:00","BZN|IT-North","Without Sequence","49.50","",""
"23/02/2021 06:00:00 - 23/02/2021 07:00:00","BZN|IT-North","Without Sequence","59.90","",""
"23/02/2021 07:00:00 - 23/02/2021 08:00:00","BZN|IT-North","Without Sequence","64.29","",""
"23/02/2021 08:00:00 - 23/02/2021 09:00:00","BZN|IT-North","Without Sequence","74.47","",""
"23/02/2021 09:00:00 - 23/02/2021 10:00:00","BZN|IT-North","Without Sequence","61.60","",""
"23/02/2021 10:00:00 - 23/02/2021 11:00:00","BZN|IT-North","Without Sequence","59.86","",""
"23/02/2021 11:00:00 - 23/02/2021 12:00:00","BZN|IT-North","Without Sequence","53.70","",""
"23/02/2021 12:00:00 - 23/02/2021 13:00:00","BZN|IT-North","Without Sequence","47.80","",""
"23/02/2021 13:00:00 - 23/02/2021 14:00:00","BZN|IT-North","Without Sequence","47.00","",""
"23/02/2021 14:00:00 - 23/02/2021 15:00:00","BZN|IT-North","Without Sequence","50.00","",""
"23/02/2021 15:00:00 - 23/02/2021 16:00:00","BZN|IT-North","Without Sequence","54.37","",""
"23/02/2021 16:00:00 - 23/02/2021 17:00:00","BZN|IT-North","Without Sequence","61.43","",""
"23/02/2021 17:00:00 - 23/02/2021 18:00:00","BZN|IT-North","Without Sequence","64.50","",""
"23/02/2021 18:00:00 - 23/02/2021 19:00:00","BZN|IT-North","Without Sequence","76.03","",""
"23/02/2021 19:00:00 - 23/02/2021 20:00:00","BZN|IT-North","Without Sequence","74.23","",""
"23/02/2021 20:00:00 - 23/02/2021 21:00:00","BZN|IT-North","Without Sequence","63.71","",""
"23/02/2021 21:00:00 - 23/02/2021 22:00:00","BZN|IT-North","Without Sequence","60.00","",""
"23/02/2021 22:00:00 - 23/02/2021 23:00:00","BZN|IT-North","Without Sequence","54.00","",""
"23/02/2021 23:00:00 - 24/02/2021 00:00:00","BZN|IT-North","Without Sequence","49.50","",""
"24/02/2021 00:00:00 - 24/02/2021 01:00:00","BZN|IT-North","Without Sequence","46.05","",""
"24/02/2021 01:00:00 - 24/02/2021 02:00:00","BZN|IT-North","Without Sequence","43.50","",""
"24/02/2021 02:00:00 - 24/02/2021 03:00:00","BZN|IT-North","Without Sequence","43.40","",""
"24/02/2021 03:00:00 - 24/02/2021 04:00:00","BZN|IT-North","Without Sequence","43.00","",""
"24/02/2021 04:00:00 - 24/02/2021 05:00:00","BZN|IT-North","Without Sequence","43.00","",""
"24/02/2021 05:00:00 - 24/02/2021 06:00:00","BZN|IT-North","Without Sequence","47.49","",""
