"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|IT-North","Without Sequence","194.47","",""
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|IT-North","Without Sequence","193.75","",""
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|IT-North","Without Sequence","195.74","",""
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|IT-North","Without Sequence","199.09","",""
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|IT-North","Without Sequence","206.21","",""
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|IT-North","Without Sequence","262.00","",""
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|IT-North","Without Sequence","247.00","",""
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|IT-North","Without Sequence","250.00","",""
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|IT-North","Without Sequence","210.95","",""
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|IT-North","Without Sequence","199.09","",""
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|IT-North","Without Sequence","194.47","",""
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|IT-North","Without Sequence","185.00","",""
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|IT-North","Without Sequence","170.77","",""
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|IT-North","Without Sequence","148.89","",""
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|IT-North","Without Sequence","120.00","",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|IT-North","Without Sequence","115.00","",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|IT-North","Without Sequence","113.63","",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|IT-North","Without Sequence","148.89","",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|IT-North","Without Sequence","191.58","",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|IT-North","Without Sequence","191.63","",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|IT-North","Without Sequence","199.74","",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|IT-North","Without Sequence","198.49","",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|IT-North","Without Sequence","191.58","",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|IT-North","Without Sequence","180.20","",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|IT-North","Without Sequence","175.00","",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|IT-North","Without Sequence","174.76","",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|IT-North","Without Sequence","180.20","",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|IT-North","Without Sequence","190.00","",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|IT-North","Without Sequence","194.90","",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|IT-North","Without Sequence","200.38","",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|IT-North","Without Sequence","200.00","",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|IT-North","Without Sequence","199.74","",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|IT-North","Without Sequence","195.02","",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|IT-North","Without Sequence","189.89","",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|IT-North","Without Sequence","173.57","",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|IT-North","Without Sequence","149.99","",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|IT-North","Without Sequence","121.50","",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|IT-North","Without Sequence","119.22","",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|IT-North","Without Sequence","100.00","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|IT-North","Without Sequence","123.87","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|IT-North","Without Sequence","128.00","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|IT-North","Without Sequence","135.00","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|IT-North","Without Sequence","171.58","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|IT-North","Without Sequence","190.00","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|IT-North","Without Sequence","217.72","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|IT-North","Without Sequence","191.22","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|IT-North","Without Sequence","183.83","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|IT-North","Without Sequence","173.50","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|IT-North","Without Sequence","169.41","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|IT-North","Without Sequence","172.00","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|IT-North","Without Sequence","183.57","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|IT-North","Without Sequence","191.46","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|IT-North","Without Sequence","200.45","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|IT-North","Without Sequence","211.77","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|IT-North","Without Sequence","215.00","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|IT-North","Without Sequence","211.60","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|IT-North","Without Sequence","200.00","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|IT-North","Without Sequence","190.06","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|IT-North","Without Sequence","179.99","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|IT-North","Without Sequence","137.90","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|IT-North","Without Sequence","150.98","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|IT-North","Without Sequence","123.00","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|IT-North","Without Sequence","107.00","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|IT-North","Without Sequence","100.00","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|IT-North","Without Sequence","107.40","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|IT-North","Without Sequence","137.40","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|IT-North","Without Sequence","188.16","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|IT-North","Without Sequence","200.35","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|IT-North","Without Sequence","227.00","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|IT-North","Without Sequence","242.65","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|IT-North","Without Sequence","192.94","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|IT-North","Without Sequence","184.38","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|IT-North","Without Sequence","165.00","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|IT-North","Without Sequence","165.10","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|IT-North","Without Sequence","184.52","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|IT-North","Without Sequence","199.35","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|IT-North","Without Sequence","234.27","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|IT-North","Without Sequence","249.99","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|IT-North","Without Sequence","239.99","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|IT-North","Without Sequence","248.80","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|IT-North","Without Sequence","200.01","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|IT-North","Without Sequence","192.94","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|IT-North","Without Sequence","184.99","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|IT-North","Without Sequence","160.86","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|IT-North","Without Sequence","173.13","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|IT-North","Without Sequence","170.77","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|IT-North","Without Sequence","160.00","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|IT-North","Without Sequence","150.00","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|IT-North","Without Sequence","152.10","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|IT-North","Without Sequence","155.00","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|IT-North","Without Sequence","172.80","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|IT-North","Without Sequence","174.60","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|IT-North","Without Sequence","174.34","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|IT-North","Without Sequence","174.14","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|IT-North","Without Sequence","156.68","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|IT-North","Without Sequence","147.60","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|IT-North","Without Sequence","145.50","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|IT-North","Without Sequence","135.45","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|IT-North","Without Sequence","149.99","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|IT-North","Without Sequence","173.97","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|IT-North","Without Sequence","179.60","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|IT-North","Without Sequence","211.85","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|IT-North","Without Sequence","226.72","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|IT-North","Without Sequence","249.00","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|IT-North","Without Sequence","219.99","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|IT-North","Without Sequence","188.09","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|IT-North","Without Sequence","175.74","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|IT-North","Without Sequence","164.20","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|IT-North","Without Sequence","176.66","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|IT-North","Without Sequence","174.01","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|IT-North","Without Sequence","174.01","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|IT-North","Without Sequence","173.05","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|IT-North","Without Sequence","173.03","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|IT-North","Without Sequence","174.01","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|IT-North","Without Sequence","179.55","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|IT-North","Without Sequence","186.67","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|IT-North","Without Sequence","192.82","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|IT-North","Without Sequence","206.09","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|IT-North","Without Sequence","186.39","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|IT-North","Without Sequence","178.54","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|IT-North","Without Sequence","165.00","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|IT-North","Without Sequence","163.94","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|IT-North","Without Sequence","177.44","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|IT-North","Without Sequence","182.11","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|IT-North","Without Sequence","189.94","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|IT-North","Without Sequence","242.93","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|IT-North","Without Sequence","244.99","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|IT-North","Without Sequence","245.00","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|IT-North","Without Sequence","194.25","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|IT-North","Without Sequence","187.60","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|IT-North","Without Sequence","178.54","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|IT-North","Without Sequence","180.00","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|IT-North","Without Sequence","164.87","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|IT-North","Without Sequence","155.73","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|IT-North","Without Sequence","150.00","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|IT-North","Without Sequence","150.00","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|IT-North","Without Sequence","152.63","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|IT-North","Without Sequence","154.21","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|IT-North","Without Sequence","165.00","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|IT-North","Without Sequence","170.50","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|IT-North","Without Sequence","170.50","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|IT-North","Without Sequence","170.14","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|IT-North","Without Sequence","165.00","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|IT-North","Without Sequence","150.00","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|IT-North","Without Sequence","160.00","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|IT-North","Without Sequence","152.40","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|IT-North","Without Sequence","165.00","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|IT-North","Without Sequence","177.38","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|IT-North","Without Sequence","176.99","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|IT-North","Without Sequence","178.19","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|IT-North","Without Sequence","181.87","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|IT-North","Without Sequence","185.48","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|IT-North","Without Sequence","180.56","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|IT-North","Without Sequence","170.50","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|IT-North","Without Sequence","149.81","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|IT-North","Without Sequence","146.00","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|IT-North","Without Sequence","164.67","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|IT-North","Without Sequence","150.00","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|IT-North","Without Sequence","111.00","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|IT-North","Without Sequence","85.00","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|IT-North","Without Sequence","73.71","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|IT-North","Without Sequence","111.00","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|IT-North","Without Sequence","140.55","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|IT-North","Without Sequence","185.78","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|IT-North","Without Sequence","195.00","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|IT-North","Without Sequence","193.39","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|IT-North","Without Sequence","187.46","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|IT-North","Without Sequence","181.14","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|IT-North","Without Sequence","173.16","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|IT-North","Without Sequence","173.77","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|IT-North","Without Sequence","178.79","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|IT-North","Without Sequence","183.00","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|IT-North","Without Sequence","184.79","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|IT-North","Without Sequence","185.73","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|IT-North","Without Sequence","182.18","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|IT-North","Without Sequence","181.13","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|IT-North","Without Sequence","174.99","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|IT-North","Without Sequence","150.00","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|IT-North","Without Sequence","134.30","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|IT-North","Without Sequence","108.31","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|IT-North","Without Sequence","105.98","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|IT-North","Without Sequence","97.10","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|IT-North","Without Sequence","95.98","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|IT-North","Without Sequence","90.19","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|IT-North","Without Sequence","95.60","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|IT-North","Without Sequence","108.60","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|IT-North","Without Sequence","177.78","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|IT-North","Without Sequence","186.35","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|IT-North","Without Sequence","230.00","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|IT-North","Without Sequence","220.00","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|IT-North","Without Sequence","196.11","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|IT-North","Without Sequence","187.48","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|IT-North","Without Sequence","180.01","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|IT-North","Without Sequence","178.76","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|IT-North","Without Sequence","185.37","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|IT-North","Without Sequence","187.48","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|IT-North","Without Sequence","196.11","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|IT-North","Without Sequence","206.54","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|IT-North","Without Sequence","196.11","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|IT-North","Without Sequence","191.00","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|IT-North","Without Sequence","185.22","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|IT-North","Without Sequence","182.08","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|IT-North","Without Sequence","175.08","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|IT-North","Without Sequence","143.00","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|IT-North","Without Sequence","128.14","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|IT-North","Without Sequence","100.00","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|IT-North","Without Sequence","100.00","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|IT-North","Without Sequence","100.00","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|IT-North","Without Sequence","105.00","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|IT-North","Without Sequence","131.00","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|IT-North","Without Sequence","190.00","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|IT-North","Without Sequence","208.56","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|IT-North","Without Sequence","226.25","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|IT-North","Without Sequence","214.00","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|IT-North","Without Sequence","208.53","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|IT-North","Without Sequence","193.23","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|IT-North","Without Sequence","180.77","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|IT-North","Without Sequence","180.74","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|IT-North","Without Sequence","190.50","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|IT-North","Without Sequence","206.50","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|IT-North","Without Sequence","226.11","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|IT-North","Without Sequence","254.17","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|IT-North","Without Sequence","217.78","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|IT-North","Without Sequence","214.93","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|IT-North","Without Sequence","206.50","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|IT-North","Without Sequence","205.00","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|IT-North","Without Sequence","194.50","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|IT-North","Without Sequence","186.54","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|IT-North","Without Sequence","160.72","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|IT-North","Without Sequence","150.08","",""
