"Time Interval","Day","Out Area","In Area","Capacity (MW)"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|CH","BZN|FR","1900.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|IT-North","1769.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Saturday 01/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|IT-North","BZN|FR","995.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|GB(IFA)","BZN|FR","1000.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|CH","BZN|FR","1900.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|IT-North","1769.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Sunday 02/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|IT-North","BZN|FR","995.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|GB(IFA)","BZN|FR","1000.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|CH","BZN|FR","1500.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|IT-North","2033.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Monday 03/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|IT-North","BZN|FR","1160.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|DE-LU","BZN|FR","1200.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|GB(IFA)","BZN|FR","1000.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|CH","BZN|FR","1500.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|IT-North","1769.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Tuesday 04/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|IT-North","BZN|FR","995.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|DE-LU","BZN|FR","2500.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|GB(IFA)","BZN|FR","1000.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|CH","BZN|FR","1500.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|IT-North","2033.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Wednesday 05/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|IT-North","BZN|FR","995.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|DE-LU","BZN|FR","2500.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|GB(IFA)","BZN|FR","1000.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|CH","BZN|FR","1500.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|IT-North","2033.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Thursday 06/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|IT-North","BZN|FR","995.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|DE-LU","BZN|FR","1500.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|GB(IFA)","BZN|FR","1000.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|BE","BZN|FR","600.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|CH","BZN|FR","1500.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|ES","BZN|FR","2250.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|DE-AT-LU","n/e"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|IT-North","2033.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|IT-North-FR","n/e"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|DE-LU","1800.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|GB(IFA)","1000.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|BE","2200.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|CH","3200.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|ES","2500.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|GB","2014.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|GB(ElecLink)","n/e"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|FR","BZN|GB(IFA2)","1014.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|GB","BZN|FR","2014.0"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|GB(ElecLink)","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Friday 07/01/2022","BZN|GB(IFA2)","BZN|FR","1014.0"
"01/01/2022 - 01/01/2023","Saturday 08/01/2022","BZN|DE-AT-LU","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Saturday 08/01/2022","BZN|IT-North","BZN|FR","995.0"
"01/01/2022 - 01/01/2023","Saturday 08/01/2022","BZN|IT-North-FR","BZN|FR","n/e"
"01/01/2022 - 01/01/2023","Saturday 08/01/2022","BZN|DE-LU","BZN|FR","1200.0"
